Stkcd,Size,BM,OP,INV
600290,A,b,a,a
600291,B,c,b,c
600292,B,b,b,a
600293,A,b,a,c
600295,B,c,b,b
600298,B,b,b,c
600299,A,c,a,a
600300,B,a,b,b
600301,A,c,a,a
600302,A,b,a,a
600303,A,c,a,b
600305,B,b,a,a
600306,A,c,a,c
600307,B,c,b,a
600308,B,c,a,a
600309,B,a,c,c
600310,A,c,b,c
600311,B,a,a,a
600312,B,b,b,c
600313,A,a,b,c
600315,B,a,c,c
600316,B,a,a,a
600317,B,c,b,c
600318,A,a,b,a
600319,A,c,a,a
600320,B,c,a,b
600321,A,b,a,b
600322,B,c,b,a
600323,B,b,b,c
600325,B,c,b,c
600326,B,a,a,b
600327,A,c,c,c
600328,A,c,a,b
600329,B,a,c,b
600330,B,a,a,a
600331,B,b,a,a
600332,B,a,b,c
600333,B,a,a,b
600335,B,c,c,c
600336,B,b,b,b
600337,B,b,a,a
600339,A,b,a,a
600340,B,c,c,c
600343,A,b,b,b
600345,B,b,b,a
600346,A,c,a,a
600348,B,b,c,b
600350,B,c,c,c
600351,B,b,b,c
600352,B,b,b,a
600353,A,a,c,c
600354,A,b,a,b
600355,A,a,a,a
600356,A,b,b,c
600358,A,a,a,b
600359,A,b,a,a
600360,B,b,a,a
600361,A,c,a,b
600362,B,b,c,b
600363,B,b,b,c
600365,A,a,a,c
600366,B,a,c,a
600367,B,a,a,b
600368,B,c,c,b
600369,B,b,b,a
600370,A,b,b,a
600371,A,a,c,a
600372,B,a,b,c
600373,B,c,c,b
600375,A,c,b,b
600376,B,c,c,b
600377,B,b,c,a
600378,B,a,c,b
600379,A,a,a,b
600380,B,b,b,b
600381,A,a,c,a
600382,A,a,c,b
600383,B,c,c,b
600386,A,a,c,b
600387,B,a,a,c
600388,B,b,c,c
600389,B,b,b,a
600390,B,a,a,b
600391,B,b,b,b
600392,B,a,c,c
600393,A,b,a,b
600395,B,a,c,b
600396,A,c,b,b
600397,A,c,c,c
600398,A,b,b,b
600399,A,c,a,c
600400,A,c,b,b
600401,A,c,a,c
600403,A,c,c,c
600405,A,a,a,b
600406,B,a,c,c
600408,B,b,a,a
600409,B,c,a,c
600410,B,b,b,b
600415,B,b,b,a
600416,B,c,a,a
600418,B,c,b,c
600419,A,a,a,a
600420,B,a,c,c
600421,A,a,c,c
600422,B,a,c,c
600423,A,b,a,a
600425,B,c,a,c
600426,B,b,b,b
600428,B,b,a,b
600429,B,a,a,b
600432,B,b,a,c
600435,B,a,a,a
600436,B,a,c,c
600438,B,b,b,b
600439,B,b,a,b
600444,A,a,c,a
600446,B,a,c,b
600448,A,b,b,a
600449,A,c,a,b
600452,A,a,b,a
600456,B,a,a,b
600458,B,a,b,b
600459,B,a,b,a
600460,B,b,a,a
600461,A,b,b,b
600462,A,a,a,a
600463,A,b,c,a
600466,A,a,a,a
600467,B,a,b,b
600468,B,a,b,a
600469,B,b,c,a
600470,B,b,a,c
600475,A,b,b,a
600476,A,a,a,a
600477,A,c,a,b
600478,B,a,a,a
600479,B,a,c,c
600480,A,c,b,b
600481,B,b,b,c
600482,B,b,b,b
600483,A,a,b,a
600485,A,a,a,a
600486,B,b,c,c
600487,B,c,c,b
600488,B,a,b,a
600489,B,a,c,b
600490,B,a,c,c
600491,B,c,c,b
600493,A,b,a,b
600495,B,a,b,b
600496,B,b,c,c
600497,B,b,b,c
600498,B,b,b,c
600499,B,b,b,b
600500,B,c,b,c
600501,B,c,a,a
600502,B,b,c,c
600503,B,a,b,a
600505,B,a,b,c
600506,A,a,a,a
600507,B,b,c,b
600508,B,b,c,b
600509,B,b,b,c
600510,B,c,b,b
600511,B,b,c,c
600512,A,c,a,b
600513,A,a,b,b
600515,A,b,c,c
600516,B,a,c,b
600517,B,a,c,c
600518,B,a,c,c
600519,B,a,c,c
600520,A,a,a,b
600521,B,a,c,c
600522,B,b,b,b
600523,B,b,b,a
600525,B,a,b,c
600526,A,b,b,a
600527,B,a,c,b
600528,B,c,c,b
600529,A,b,b,b
600530,A,a,b,b
600531,B,b,b,b
600532,A,b,c,c
600533,B,c,c,b
600535,B,a,c,b
600536,B,b,a,a
600537,A,c,a,a
600538,A,a,a,a
600539,A,b,a,c
600540,A,b,a,a
600543,A,a,b,b
600545,B,b,a,c
600546,B,c,c,c
600547,B,a,c,c
600548,B,c,b,a
600549,B,a,c,a
600550,B,b,a,a
600551,B,c,b,b
600552,B,a,c,b
600555,A,b,a,a
600557,B,a,c,c
600558,A,b,b,b
600559,B,a,c,b
600560,A,b,c,a
600561,A,c,b,c
600562,B,a,a,a
600563,B,a,c,b
600565,A,c,c,c
600567,B,b,a,b
600568,A,b,b,b
600569,B,c,a,a
600570,B,a,b,b
600571,A,a,b,b
600572,B,a,c,c
600573,A,a,a,a
600575,B,c,b,c
600576,A,a,a,a
600577,B,b,b,a
600578,B,c,c,c
600579,A,a,c,a
600580,B,b,a,a
600581,B,c,b,b
600582,B,b,c,c
600583,B,b,b,b
600584,B,b,a,b
600585,B,b,c,b
600586,B,c,a,a
600587,B,a,c,c
600588,B,a,b,b
600589,B,b,b,b
600590,B,c,b,c
600592,A,b,b,b
600593,A,a,b,c
600594,B,a,c,c
600595,B,c,a,b
600596,B,b,a,a
600597,B,b,b,c
600598,B,b,a,a
600599,A,a,b,a
600600,B,b,c,b
600601,B,b,a,b
600602,B,b,b,a
600603,A,a,a,c
600604,A,a,c,c
600605,A,a,a,b
600608,A,a,c,a
600609,B,b,c,c
600611,B,b,b,a
600612,B,b,c,c
600613,A,a,b,b
600614,B,a,b,b
600615,A,a,a,a
600616,B,a,b,b
600617,A,a,c,b
600618,B,b,b,b
600619,A,c,b,b
600620,B,a,a,b
600621,B,b,c,c
600622,B,c,c,c
600623,B,b,b,c
600624,B,a,b,a
600626,A,b,b,b
600628,B,b,c,a
600629,A,a,a,c
600630,A,b,b,a
600633,B,b,c,c
600634,A,a,a,b
600635,B,b,b,b
600636,B,a,c,a
600637,B,a,c,c
600638,B,b,b,b
600639,B,b,b,b
600640,A,c,b,c
600641,A,c,b,b
600642,B,b,b,b
600643,B,a,b,c
600644,A,b,a,a
600645,B,a,b,c
600647,A,a,c,a
600648,B,c,b,a
600649,B,b,c,b
600650,A,b,b,a
600651,B,a,b,b
600652,A,b,c,a
600653,B,b,a,a
600654,B,a,b,a
600655,B,b,c,a
600656,A,a,c,b
600657,B,c,c,c
600658,B,b,c,b
600660,B,a,c,b
600662,A,c,b,b
600663,B,b,b,b
600664,B,c,b,c
600665,B,c,c,b
600666,A,a,b,a
600667,B,b,b,b
600668,B,a,c,b
600671,A,a,a,a
600673,B,b,b,b
600674,B,b,b,b
600675,B,c,c,b
600676,B,c,b,c
600677,A,c,a,c
600678,A,a,a,a
600679,A,b,a,b
600680,A,b,a,b
600681,A,a,c,c
600682,B,b,c,c
600683,B,c,b,b
600684,B,b,c,c
600685,B,b,a,a
600686,B,c,b,b
600687,A,a,c,a
600689,A,b,a,b
600690,B,b,c,c
600691,B,c,b,c
600692,A,b,b,a
600693,A,b,b,c
600694,B,b,c,b
600695,A,a,a,a
600696,A,a,b,a
600697,B,c,c,c
600699,A,c,c,c
600701,A,b,b,b
600702,B,a,c,b
600703,B,b,b,c
600704,B,c,c,b
600705,B,c,c,c
600706,A,b,b,c
600707,B,c,a,a
600708,A,b,a,a
600710,A,b,a,a
600711,A,b,a,a
600712,A,a,b,b
600713,B,c,a,a
600714,A,a,b,c
600715,A,a,a,b
600716,B,b,c,b
600717,B,c,b,b
600718,B,a,b,b
600719,A,b,a,a
600720,B,b,a,b
600721,A,c,b,a
600722,A,a,a,c
600723,A,c,c,b
600724,B,c,c,b
600725,A,c,a,b
600726,A,c,a,b
600727,A,a,b,a
600729,A,c,c,b
600730,A,b,b,c
600731,A,b,b,a
600732,A,a,a,b
600733,A,a,c,a
600734,A,b,a,a
600735,A,a,c,a
600736,B,c,b,b
600737,B,b,a,a
600738,A,b,c,b
600739,B,a,b,b
600740,B,c,a,b
600741,B,b,c,b
600742,B,b,c,b
600743,A,c,c,c
600744,A,c,b,b
600745,B,b,c,b
600746,A,a,a,a
600747,B,a,a,a
600748,B,c,c,b
600749,A,a,a,b
600750,B,a,c,c
600753,A,a,a,a
600754,B,b,b,b
600755,B,c,c,b
600756,A,a,b,b
600757,A,b,b,b
600758,A,a,b,a
600759,B,b,c,b
600760,A,c,a,a
600761,B,b,c,b
600763,B,a,c,c
600764,B,a,b,a
600765,B,b,b,b
600766,A,a,a,a
600767,A,a,b,a
600768,A,a,a,a
600769,A,a,c,a
600770,B,b,b,a
600771,B,a,a,a
600773,B,b,b,a
600774,A,b,a,a
600775,B,b,b,b
600776,B,a,b,a
600777,B,b,a,b
600778,B,c,c,c
600779,B,a,c,b
600781,A,a,a,c
600782,B,c,a,b
600783,B,a,b,b
600784,A,b,b,c
600785,A,b,c,c
600787,B,b,b,b
600789,B,b,a,b
600790,B,b,b,c
600791,A,c,c,b
600792,A,c,a,a
600793,A,b,a,a
600794,B,a,c,c
600795,B,c,c,b
600796,A,a,a,b
600797,B,b,a,b
600798,B,c,a,a
600800,B,a,a,a
600801,B,c,b,b
600802,A,b,a,c
600803,A,b,b,c
600804,B,b,b,c
600805,B,b,c,b
600806,A,b,a,a
600807,A,b,b,c
600808,B,c,a,a
600809,B,a,c,c
600810,A,c,a,b
600811,B,b,c,b
600812,B,c,a,c
600814,A,a,c,a
600815,B,b,a,b
600816,B,a,c,a
600818,B,a,b,a
600819,B,c,a,a
600820,B,c,c,c
600821,A,b,b,b
600822,A,c,a,c
600823,B,c,c,b
600824,B,a,c,a
600825,B,b,b,b
600826,B,a,a,c
600827,B,c,c,b
600828,A,a,c,b
600829,B,a,c,b
600830,B,a,b,b
600831,B,b,b,c
600832,B,a,b,a
600833,A,a,b,b
600834,B,a,b,a
600835,B,c,c,c
600836,A,b,a,a
600837,B,b,b,c
600838,A,a,b,b
600839,B,c,a,b
600841,B,b,b,c
600843,A,b,b,b
600844,B,a,a,a
600845,B,b,c,b
600846,B,c,b,a
600847,A,a,b,b
600848,A,b,a,b
600850,B,b,c,c
600851,B,b,a,b
600853,A,c,a,b
600854,A,b,a,a
600855,A,a,b,b
600856,A,a,b,a
600857,A,a,b,b
600858,B,c,c,b
600859,B,b,c,c
600860,B,a,a,a
600861,A,b,b,b
600862,A,c,b,b
600863,B,c,c,c
600864,B,b,c,c
600865,A,c,b,b
600866,A,b,a,a
600867,B,a,a,a
600868,B,a,a,a
600869,B,c,a,a
600870,A,a,a,a
600872,B,a,b,b
600873,B,b,c,c
600874,B,b,b,b
600875,B,c,c,a
600876,A,b,a,a
600879,B,b,b,b
600880,B,a,c,b
600881,B,c,a,c
600882,A,a,c,c
600883,A,a,a,a
600884,B,b,b,b
600885,A,b,c,c
600886,B,c,b,c
600887,B,a,c,a
600888,B,b,a,a
600889,A,b,b,a
600890,B,a,a,a
600891,A,a,b,b
600892,A,a,c,a
600893,B,a,b,a
600894,B,a,b,b
600895,B,b,b,a
600896,A,c,a,b
600897,B,a,c,c
600898,A,a,c,a
600900,B,c,c,a
600960,A,b,b,a
600961,A,c,a,a
600962,A,b,b,c
600963,A,c,a,a
600965,A,a,a,b
600966,A,c,a,c
600967,B,b,b,c
600969,B,c,c,b
600970,B,b,c,b
600971,B,b,c,b
600973,A,c,b,c
600975,A,a,a,c
600976,B,a,b,b
600978,B,b,b,b
600979,B,b,b,b
600981,A,b,b,b
600982,A,a,b,c
600984,A,b,a,b
600985,A,a,b,c
600986,A,b,a,b
600987,B,b,c,c
600988,A,a,c,c
600990,B,a,b,b
600992,A,b,a,b
600993,B,a,c,b
600995,A,b,c,b
600997,B,b,b,b
600998,B,c,b,c
600999,B,b,b,b
601000,B,c,c,b
601001,B,b,b,b
601002,B,a,a,b
601003,B,c,a,b
601005,B,c,a,b
601006,B,b,c,b
601007,A,b,b,a
601008,A,b,b,c
601009,B,c,c,c
601010,A,c,c,c
601011,A,c,a,b
601018,B,c,b,b
601028,A,c,b,a
601058,A,c,b,c
601088,B,b,c,b
601098,B,c,b,b
601099,B,a,b,a
601100,A,c,b,b
601101,B,b,c,b
601106,B,c,a,b
601107,B,c,c,b
601111,B,c,b,b
601113,A,c,b,a
601116,A,c,c,b
601117,B,b,c,c
601118,B,b,a,a
601126,A,c,b,c
601137,A,b,b,b
601139,B,a,c,b
601158,B,c,c,a
601166,B,c,c,c
601168,B,b,a,a
601169,B,c,c,b
601177,A,b,a,a
601179,B,b,a,a
601186,B,c,c,b
601188,A,c,b,c
601199,A,c,b,b
601208,A,b,b,a
601216,B,c,b,b
601218,A,c,a,a
601222,A,c,c,b
601231,A,c,c,c
601233,B,c,b,c
601258,B,c,a,c
601268,B,c,a,a
601288,B,c,c,b
601299,B,c,b,b
601311,B,b,c,c
601313,A,b,c,c
601318,B,c,c,c
601328,B,c,c,b
601333,B,c,b,a
601336,B,c,b,c
601369,B,c,c,a
601377,B,b,b,b
601390,B,c,b,b
601398,B,c,c,b
601515,A,c,c,c
601518,A,c,c,c
601519,B,b,a,a
601555,B,b,b,a
601558,A,c,a,a
601566,A,c,c,b
601567,A,c,c,b
601588,B,c,b,b
601599,A,b,a,c
601600,B,c,a,b
601601,B,c,b,c
601607,B,c,b,b
601616,A,b,a,a
601618,B,c,a,a
601628,B,c,b,c
601633,B,c,c,c
601636,A,c,a,c
601666,B,b,c,b
601668,B,c,c,c
601669,B,c,c,b
601677,A,c,a,a
601678,B,c,c,c
601688,B,c,b,a
601699,B,a,c,b
601700,A,c,b,b
601717,B,b,c,c
601718,B,c,b,b
601727,B,c,c,b
601766,B,c,c,b
601777,A,c,b,c
601788,B,b,b,c
601789,A,c,c,c
601798,A,c,b,c
601799,A,c,c,a
601800,B,c,c,c
601801,B,a,c,b
601808,B,b,c,b
601818,B,c,c,c
601857,B,b,c,b
601866,B,c,a,b
601872,B,c,a,c
601877,B,a,c,c
601880,A,c,b,a
601886,B,c,c,c
601888,B,a,c,b
601890,A,b,b,a
601898,B,c,c,b
601899,B,b,c,c
601901,B,b,b,b
601908,A,c,a,a
601919,B,c,a,b
601928,B,c,b,b
601929,B,c,b,c
601933,B,b,c,b
601939,B,c,c,b
601958,B,a,b,a
601988,B,c,c,b
601991,B,c,c,b
601992,B,c,c,b
601996,A,b,a,a
601998,B,c,c,b
601999,B,a,a,a
