Stkcd,Size,BM,OP,INV
639,A,b,c,a
650,B,a,c,b
651,B,b,c,c
652,B,c,b,c
655,B,b,c,b
656,A,c,c,c
657,A,c,b,c
659,A,b,a,a
661,B,a,c,c
663,A,b,a,a
665,A,b,b,a
667,B,c,a,b
669,B,b,c,c
671,B,c,c,c
672,A,c,c,c
673,A,a,a,b
676,A,a,a,a
677,A,b,a,a
678,A,b,a,c
679,A,c,c,a
680,A,c,a,a
681,A,a,b,b
682,A,b,b,b
683,A,c,a,c
685,B,b,b,b
686,B,b,b,c
687,A,b,a,a
688,A,b,c,c
690,B,b,c,a
691,A,a,a,b
692,A,c,a,b
693,A,c,b,c
695,A,a,a,a
697,B,a,c,c
698,A,c,a,a
700,A,b,c,a
701,A,c,c,c
702,A,a,a,a
703,B,c,b,b
705,A,b,b,b
707,A,c,a,b
708,A,b,b,b
709,B,c,a,b
710,A,a,a,c
712,B,b,a,c
715,A,a,b,a
716,A,a,b,c
717,A,c,a,b
718,B,c,c,b
719,A,c,c,b
720,A,c,b,a
721,A,b,b,c
722,A,b,b,c
723,A,b,c,b
725,B,c,b,c
726,B,b,c,a
727,A,a,a,a
728,B,b,b,c
729,B,b,b,b
731,B,b,b,b
732,B,c,c,c
733,B,b,b,a
735,B,b,a,a
736,A,c,b,c
737,A,b,a,a
738,B,a,b,c
739,B,b,b,b
748,B,a,b,c
750,B,c,b,c
752,A,a,c,c
753,A,c,c,c
755,A,c,a,a
756,A,c,a,b
757,A,a,c,a
758,B,c,a,b
759,B,b,b,b
760,A,b,a,c
761,B,c,a,b
762,B,a,a,a
766,A,a,a,c
767,B,c,c,c
768,B,b,b,b
776,B,b,b,c
777,B,a,b,b
778,B,c,b,c
779,A,a,a,a
780,B,b,a,a
782,A,b,a,c
783,B,b,b,a
785,A,c,b,b
786,B,b,c,b
788,B,a,b,b
789,B,c,c,b
790,B,a,b,b
791,A,c,b,a
792,B,c,b,c
793,B,a,c,c
795,A,b,a,a
796,A,b,c,c
797,A,c,c,b
799,A,b,a,a
800,B,b,c,c
801,B,a,b,b
803,A,b,b,c
806,A,b,a,a
807,B,c,a,c
809,B,b,c,c
810,A,a,b,a
811,B,a,c,b
812,A,a,b,b
813,A,b,b,c
816,B,b,b,a
818,A,c,a,a
819,B,a,c,b
821,A,b,a,c
822,A,c,a,a
823,B,b,b,b
825,B,c,a,b
826,B,a,c,b
828,B,b,c,b
829,B,b,a,c
830,B,c,b,b
831,B,a,b,b
835,A,a,a,a
836,A,b,a,b
837,A,b,a,b
838,A,b,c,c
839,B,b,a,a
848,B,a,c,c
850,B,b,b,a
851,B,a,a,c
856,A,c,a,b
858,B,b,c,a
859,A,b,a,b
860,B,c,b,b
861,A,c,c,c
862,A,c,a,a
863,A,c,c,c
868,A,c,a,b
869,B,a,c,a
875,A,c,a,b
876,B,c,c,c
877,B,c,a,b
878,B,c,a,a
880,A,c,b,b
881,A,c,b,a
882,A,c,a,c
883,B,c,b,a
885,A,c,a,a
886,B,b,b,b
887,B,a,c,b
888,B,a,b,c
889,A,b,c,a
890,A,c,a,b
895,B,a,c,c
897,B,b,a,a
898,B,c,a,a
899,A,c,c,a
900,B,c,c,c
901,B,a,b,c
902,A,a,a,b
903,A,b,b,a
905,B,b,b,b
906,B,b,b,b
908,A,a,c,a
909,A,c,b,c
910,A,c,b,a
911,A,c,a,a
912,A,c,a,b
913,A,b,a,b
915,B,a,c,c
916,B,b,b,b
917,B,b,b,c
918,B,c,b,b
919,A,b,b,a
920,B,a,b,c
921,B,b,c,c
922,A,b,a,a
923,A,b,a,b
926,A,c,b,b
927,B,b,a,a
928,A,b,a,a
929,A,b,b,a
930,B,b,a,a
931,A,b,a,a
932,B,c,a,b
933,B,c,a,b
935,A,c,b,a
936,A,b,b,a
937,B,c,b,a
938,B,a,c,c
939,B,c,a,a
949,A,c,a,a
950,A,c,a,c
951,B,c,b,b
952,A,b,a,a
953,A,b,b,b
955,A,a,a,a
957,A,b,c,c
958,A,c,b,c
959,A,c,a,a
961,B,c,c,c
962,B,b,a,a
963,B,a,c,b
965,B,b,b,b
966,B,c,c,a
967,A,b,b,c
968,B,c,a,c
969,B,b,a,a
970,B,a,b,b
971,A,a,a,a
972,A,b,c,a
973,B,b,b,b
975,B,b,c,c
977,B,a,b,c
978,A,b,a,c
979,B,b,b,c
980,A,c,a,c
981,A,c,c,c
982,B,b,b,c
983,B,c,b,a
985,A,a,a,a
987,A,b,c,a
988,B,a,a,b
989,B,a,c,a
990,B,b,b,b
993,A,b,b,b
995,A,a,a,b
996,A,a,b,a
997,B,a,c,c
998,B,a,c,b
999,B,a,c,c
1696,B,b,b,b
1896,A,b,c,a
2001,B,a,c,b
2002,A,c,c,c
2003,A,b,c,a
2004,B,b,b,c
2005,B,b,a,c
2006,A,a,a,a
2007,B,a,c,c
2008,B,a,c,a
2009,A,b,b,c
2010,A,b,c,c
2011,B,b,b,a
2012,A,a,a,a
2013,B,c,b,b
2014,A,a,c,a
2015,A,c,a,a
2016,B,b,c,c
2017,B,a,a,b
2018,B,b,a,c
2019,B,a,b,a
2020,A,a,b,a
2022,B,a,c,b
2023,B,a,b,c
2024,B,b,a,b
2025,B,a,b,b
2026,A,a,b,c
2027,A,a,a,a
2028,B,b,c,b
2029,B,b,b,c
2030,B,a,c,c
2031,A,b,b,b
2032,B,b,c,b
2033,A,a,c,b
2034,A,b,b,a
2035,A,b,c,c
2036,A,a,b,b
2037,A,c,c,c
2038,B,a,c,c
2039,A,c,a,b
2040,A,b,a,a
2041,B,a,c,c
2042,A,c,b,a
2043,A,a,b,a
2044,A,a,a,b
2045,A,b,b,b
2046,A,b,a,b
2048,B,b,c,c
2049,B,a,b,b
2050,B,b,b,c
2051,B,b,c,a
2052,B,a,a,b
2053,A,c,a,b
2054,A,b,b,b
2055,B,a,b,c
2056,B,a,b,b
2057,A,a,a,a
2058,A,a,a,a
2060,A,c,b,b
2061,A,c,a,c
2062,A,c,b,b
2063,B,a,c,c
2064,B,a,c,b
2065,B,a,c,c
2066,A,c,a,b
2067,A,c,a,a
2068,A,c,a,c
2069,B,a,b,b
2070,B,b,a,a
2071,A,a,a,a
2072,A,b,a,a
2073,B,b,a,b
2075,B,b,a,a
2077,A,c,b,c
2078,B,c,b,b
2079,B,a,a,a
2080,B,b,a,b
2081,B,b,c,c
2082,A,b,c,a
2083,A,c,b,a
2084,A,b,b,a
2085,B,b,c,c
2086,A,b,b,b
2087,A,c,a,b
2088,A,b,b,a
2089,B,a,a,c
2090,A,a,b,c
2091,B,a,c,b
2092,B,c,a,b
2093,B,a,b,b
2094,B,a,b,a
2095,B,a,b,b
2096,A,b,c,b
2097,A,c,a,b
2098,A,b,c,a
2101,A,b,b,c
2103,A,b,a,a
2104,B,a,c,b
2105,A,b,a,a
2106,B,a,a,c
2107,A,a,a,a
2108,B,a,c,c
2109,A,b,a,b
2110,A,c,a,a
2111,B,a,b,b
2112,A,b,b,a
2113,A,a,a,a
2114,A,c,a,c
2115,A,b,a,a
2116,B,b,c,b
2117,B,a,c,b
2118,B,b,a,c
2119,A,b,a,a
2120,A,b,b,a
2121,A,b,b,b
2122,B,b,a,b
2123,B,b,a,b
2124,A,b,a,c
2126,A,b,b,c
2128,B,b,c,b
2129,B,b,a,b
2130,A,b,b,a
2131,B,b,b,c
2132,A,c,a,a
2133,A,c,c,b
2134,A,a,a,a
2135,A,c,b,b
2136,A,b,a,b
2137,A,a,a,a
2138,B,a,b,c
2139,A,a,b,a
2140,B,a,c,a
2141,A,a,a,a
2142,B,c,c,c
2144,A,b,b,c
2145,A,c,a,c
2146,B,c,c,c
2147,A,b,a,c
2148,A,a,c,b
2149,A,b,a,b
2150,A,a,c,a
2152,B,a,c,c
2153,B,a,c,c
2154,A,b,b,a
2155,B,a,b,a
2156,B,b,a,b
2157,A,c,a,c
2158,B,a,c,b
2159,A,b,b,c
2161,B,a,a,a
2162,A,b,b,b
2163,A,c,a,a
2164,A,b,a,a
2165,A,a,b,b
2166,A,a,c,c
2168,B,a,a,a
2169,A,b,b,b
2170,A,a,b,c
2171,A,a,a,a
2172,A,b,a,a
2173,A,b,b,b
2174,B,a,a,a
2175,A,a,a,c
2176,B,a,b,b
2177,A,a,b,a
2178,A,a,b,c
2179,B,b,b,c
2181,A,b,b,b
2182,A,b,a,a
2183,B,c,b,c
2184,A,b,b,a
2185,B,a,b,c
2186,B,a,c,a
2187,A,b,c,b
2188,A,a,a,a
2189,A,a,a,a
2191,B,a,c,b
2192,A,b,a,a
2194,B,b,a,a
2195,A,a,b,a
2196,A,b,a,c
2197,A,b,b,c
2198,A,a,c,c
2199,A,b,a,c
2200,A,b,a,c
2201,A,b,a,b
2202,B,b,b,b
2203,B,b,b,b
2204,B,c,b,a
2205,A,b,b,c
2206,A,b,b,b
2207,A,a,a,c
2208,A,c,c,c
2209,A,b,a,c
2210,B,c,c,c
2211,A,b,a,a
2212,A,c,b,c
2213,A,a,b,b
2214,A,a,a,b
2215,B,b,c,c
2216,B,a,b,c
2217,A,b,a,a
2218,B,a,a,b
2219,B,a,c,c
2220,A,b,b,c
2221,B,b,b,c
2222,A,a,b,b
2223,B,a,c,c
2224,A,b,c,c
2225,A,c,b,c
2226,B,b,c,b
2227,B,a,b,b
2228,A,b,c,a
2229,A,a,b,a
2230,B,a,b,c
2231,A,a,a,a
2232,B,a,a,b
2233,B,b,c,b
2234,A,b,a,a
2235,A,a,a,b
2236,B,a,c,c
2237,B,c,b,b
2238,B,a,b,b
2239,A,a,a,c
2240,B,a,a,a
2241,B,a,c,c
2242,B,a,c,b
2243,A,b,b,c
2244,B,c,c,a
2245,A,a,c,b
2246,A,b,b,b
2247,A,a,b,c
2248,A,c,a,a
2249,B,b,b,c
2250,B,a,c,c
2251,B,b,c,c
2253,A,a,b,a
2254,B,a,b,b
2255,A,b,b,b
2256,A,a,c,a
2258,A,a,b,c
2259,A,b,a,b
2260,A,a,b,b
2261,B,a,b,b
2262,B,a,c,b
2263,B,b,a,a
2264,A,b,a,b
2265,A,a,a,a
2266,B,a,b,c
2267,B,b,c,b
2268,B,a,a,b
2269,B,a,c,a
2270,A,a,a,a
2271,B,a,c,c
2272,A,b,a,b
2273,B,a,b,b
2274,B,c,a,c
2275,B,a,c,b
2276,B,b,b,a
2277,B,b,c,c
2278,A,b,b,a
2279,A,a,b,b
2280,A,a,a,a
2281,B,a,b,b
2282,A,b,a,a
2283,B,b,b,b
2284,A,b,c,b
2285,B,a,c,b
2286,A,b,a,c
2287,B,a,c,b
2288,A,b,a,c
2289,A,c,a,c
2291,A,b,b,b
2292,B,a,c,c
2293,B,a,c,b
2294,B,a,c,c
2295,A,b,a,b
2296,A,b,a,c
2297,A,b,a,c
2298,A,b,b,b
2299,B,b,a,c
2300,A,b,c,a
2301,A,a,a,b
2302,A,c,c,c
2303,B,a,b,c
2304,B,b,c,c
2305,B,c,c,c
2306,B,a,a,a
2307,A,c,a,c
2308,B,a,b,a
2309,B,c,b,c
2310,B,b,c,c
2311,B,a,b,c
2312,B,a,b,c
2313,A,b,b,c
2314,A,c,a,a
2315,A,a,b,b
2316,A,a,a,c
2317,B,a,c,b
2318,B,a,c,b
2319,A,a,b,c
2320,B,a,b,a
2321,A,c,a,c
2322,A,a,b,b
2323,A,b,b,a
2324,A,b,c,c
2325,B,b,c,c
2326,A,b,a,b
2327,A,b,c,b
2328,B,b,b,c
2329,A,b,b,a
2330,A,b,b,a
2331,A,b,b,b
2332,B,a,b,b
2333,A,a,b,a
2334,B,a,b,b
2335,A,a,c,b
2336,B,c,a,b
2337,A,b,a,b
2338,B,a,b,b
2339,A,a,b,c
2340,B,b,b,c
2341,B,b,b,c
2342,B,b,b,b
2343,A,b,b,b
2344,B,a,c,c
2345,B,b,b,c
2347,A,c,a,c
2348,A,a,b,a
2349,B,a,b,b
2350,A,a,b,a
2351,A,b,b,a
2352,A,b,b,b
2353,B,a,c,c
2354,A,a,a,b
2355,A,b,b,b
2356,A,a,a,a
2357,A,a,c,b
2358,B,b,c,c
2359,A,b,a,b
2360,A,b,c,c
2361,A,b,b,b
2362,A,a,a,a
2363,A,b,b,b
2364,A,a,b,b
2365,A,b,a,a
2366,A,b,b,a
2367,A,b,c,b
2368,B,a,b,c
2369,A,a,b,c
2370,A,a,a,a
2371,B,a,b,b
2372,B,a,c,b
2373,A,a,a,a
2374,A,b,b,b
2375,B,b,c,c
2376,B,a,c,c
2377,A,b,a,b
2378,B,a,b,b
2379,A,c,a,c
2380,A,b,a,b
2381,A,b,c,b
2382,B,a,b,b
2383,A,b,a,b
2384,B,a,a,c
2385,B,a,c,c
2386,B,c,a,b
2387,A,b,a,b
2388,A,a,b,a
2389,A,b,a,b
2390,B,a,b,b
2391,A,b,c,b
2392,A,c,b,c
2393,B,a,c,b
2394,A,b,c,b
2395,A,b,a,b
2396,B,a,b,b
2397,A,b,b,b
2398,A,b,c,c
2399,B,a,b,a
2400,B,a,c,b
2401,A,a,b,b
2402,A,a,b,b
2403,A,b,a,a
2404,A,b,b,b
2405,B,a,a,b
2406,A,b,b,b
2407,B,b,a,b
2408,B,a,b,c
2409,A,b,b,b
2410,B,a,c,c
2411,A,a,a,b
2412,B,a,c,c
2413,A,b,b,c
2414,B,a,a,b
2415,B,a,c,c
2416,B,a,c,c
2417,A,b,a,a
2418,A,c,a,b
2419,B,b,c,b
2420,A,b,a,b
2421,B,a,c,c
2422,B,b,b,c
2423,B,b,a,a
2424,B,a,c,b
2425,A,a,a,c
2426,A,b,b,c
2427,A,b,a,c
2428,B,a,b,b
2429,B,a,c,c
2430,B,b,b,c
2431,B,b,c,c
2432,B,a,a,b
2433,B,b,b,b
2434,B,b,b,b
2435,A,b,b,b
2436,B,b,b,c
2437,B,a,b,b
2438,A,a,b,b
2439,B,a,a,b
2440,B,b,c,c
2441,A,b,c,b
2442,A,c,a,c
2443,A,c,b,b
2444,B,a,c,c
2446,A,b,a,a
2447,A,b,c,c
2448,A,b,b,b
2449,A,b,b,b
2450,B,a,c,c
2451,A,b,a,b
2452,A,b,b,a
2453,A,a,b,c
2454,A,b,c,c
2455,A,c,b,c
2456,B,b,c,c
2457,A,b,b,c
2458,A,b,a,a
2459,A,b,a,a
2460,B,a,b,c
2461,B,a,a,a
2462,A,b,c,c
2463,B,b,b,a
2464,A,a,b,c
2465,B,a,b,c
2467,B,a,b,a
2468,A,a,a,b
2469,A,a,c,b
2470,B,a,c,c
2471,B,c,b,b
2472,A,b,b,c
2473,B,a,a,a
2474,A,a,b,b
2475,B,a,c,c
2476,B,a,b,b
2477,B,b,a,c
2478,A,b,b,b
2479,B,a,b,c
2480,B,b,a,a
2481,B,a,c,c
2482,B,b,c,c
2483,A,b,b,a
2484,B,a,b,b
2485,A,b,b,b
2486,A,a,b,b
2487,A,b,a,c
2488,A,c,b,c
2489,B,b,b,b
2490,A,c,a,b
2491,B,b,c,c
2492,A,a,b,b
2493,B,c,b,c
2494,A,b,b,c
2495,A,b,b,a
2496,A,b,b,c
2497,A,b,c,b
2498,B,a,b,b
2499,A,a,a,a
2500,B,b,b,c
2501,B,b,b,c
2502,A,a,b,a
2503,A,b,c,b
2505,A,a,a,b
2507,A,a,c,b
2508,B,a,c,c
2509,A,a,c,b
2510,A,b,b,b
2511,A,b,b,c
2512,A,b,b,c
2513,A,b,a,b
2514,A,a,b,b
2515,A,b,b,b
2516,A,c,b,c
2517,A,a,a,c
2518,B,a,b,c
2520,A,a,a,a
2521,A,b,b,c
2522,A,b,b,a
2523,A,b,b,a
2526,A,b,a,b
2527,A,b,b,b
2528,B,a,a,a
2529,A,a,a,b
2530,A,a,b,a
2531,B,a,b,c
2532,A,a,c,b
2533,A,b,b,b
2534,B,b,b,a
2535,A,c,b,c
2536,A,b,a,b
2537,A,b,b,c
2538,A,b,b,c
2539,A,c,b,b
2540,A,b,b,b
2541,A,c,b,c
2543,A,b,b,b
2544,B,a,b,b
2545,A,c,b,c
2546,A,b,c,b
2547,A,b,b,c
2548,A,c,b,b
2549,A,b,b,c
2550,B,a,b,b
2552,A,c,a,a
2553,A,b,b,b
2554,A,b,b,c
2555,A,a,a,a
2556,B,c,a,a
2557,B,c,b,b
2558,A,b,a,b
2559,A,b,b,b
2560,A,c,b,a
2561,B,b,c,a
2562,A,c,a,a
2563,A,c,c,b
2565,A,a,c,c
2566,A,b,b,b
2567,A,b,b,b
2568,A,a,b,a
2571,A,b,b,c
2572,B,b,c,c
2574,B,c,b,b
2575,B,b,b,a
2576,A,b,a,b
2577,B,b,a,a
2578,A,c,b,b
2580,A,c,a,b
2582,A,b,b,a
2583,B,b,b,c
2584,A,b,b,b
2585,A,c,a,a
2586,A,c,c,c
2587,A,a,b,b
2588,B,b,c,b
2589,A,c,c,c
2590,A,c,b,b
2591,A,b,b,b
2592,A,b,c,b
2593,A,c,b,b
2594,B,c,a,b
2595,B,a,c,b
2596,A,b,b,c
2597,B,c,b,c
2598,A,b,b,b
2599,A,b,b,b
2600,A,b,a,c
2601,A,b,a,b
2602,A,b,b,b
2603,B,b,b,b
2604,A,b,b,b
2605,A,b,c,b
2606,A,c,b,a
2607,A,c,b,c
2608,A,c,b,b
2609,A,b,b,b
2610,A,c,a,c
2611,A,b,b,b
2612,A,b,c,a
2613,A,c,b,b
2614,A,b,b,c
2615,A,b,b,b
2616,A,c,b,b
2617,A,c,b,c
2618,A,b,b,c
2619,A,b,b,b
2620,A,c,b,b
2621,A,c,b,a
2623,A,b,b,b
2626,B,a,b,b
2627,A,c,b,b
2628,A,c,c,c
2629,A,b,b,b
2630,B,b,b,b
2631,A,b,b,c
2632,A,b,a,b
2633,A,b,a,a
2634,A,b,b,b
2636,A,c,b,b
2637,A,b,b,a
2638,B,b,b,b
2639,A,b,b,c
2640,A,c,b,b
2641,A,c,c,b
2642,A,b,b,c
2643,A,a,b,a
2644,A,b,b,b
2645,A,b,b,b
2646,A,b,c,b
2648,A,b,c,c
2649,A,b,b,c
2650,A,b,b,b
2651,A,c,c,a
2652,A,b,b,b
2653,A,a,c,c
2655,A,a,a,b
2656,A,c,c,c
2658,A,b,c,b
2659,A,c,a,a
2660,A,b,a,b
2661,A,b,c,b
2662,A,c,c,b
2663,A,b,c,c
2664,A,b,c,b
2666,A,b,c,b
2667,A,b,b,b
2668,A,c,c,c
2669,A,b,b,b
2670,A,b,c,c
2671,A,b,c,c
2672,B,b,b,b
2673,B,b,b,b
2674,A,b,c,c
2675,A,b,b,b
2676,A,c,b,b
2677,A,b,c,b
2678,A,c,c,b
2680,A,b,b,a
2682,A,c,b,b
2683,A,b,c,c
2684,A,b,a,b
2685,A,b,a,b
2686,A,b,c,b
2687,A,c,b,a
2688,A,a,c,a
2689,A,c,b,b
2690,B,a,c,b
2691,A,b,b,b
2692,A,c,c,c
2693,A,a,b,a
2694,A,c,b,b
2695,A,b,b,b
2696,A,b,b,b
2697,A,c,b,b
2698,A,a,c,b
2699,A,a,b,c
2700,A,a,c,b
2701,B,b,c,b
2702,A,b,b,a
2703,A,c,b,b
600000,B,c,c,b
600004,B,b,c,a
600005,B,c,a,a
600006,B,c,a,b
600007,B,b,c,a
600008,B,b,b,b
600009,B,b,c,b
600010,B,c,a,c
600011,B,c,c,a
600012,B,c,c,b
600015,B,c,c,b
600016,B,c,c,a
600017,B,c,b,b
600018,B,b,c,a
600019,B,c,b,b
600020,B,c,b,b
600021,B,c,c,b
600022,B,c,a,a
600026,B,c,a,a
600027,B,c,c,b
600028,B,c,c,b
600029,B,c,b,b
600030,B,c,b,c
600031,B,b,b,a
600033,B,c,b,a
600035,A,c,b,b
600036,B,c,c,c
600037,B,b,a,a
600038,B,c,b,c
600039,A,c,b,c
600048,B,c,c,c
600050,B,c,b,a
600051,A,c,b,c
600052,B,c,b,b
600054,A,c,b,a
600056,B,b,c,c
600057,A,c,b,c
600058,B,c,a,b
600059,B,a,b,a
600060,B,b,c,b
600061,A,b,a,c
600062,B,a,c,a
600064,B,c,b,a
600066,B,a,c,b
600067,B,c,c,b
600068,B,c,c,b
600069,A,c,a,a
600070,A,b,b,b
600071,B,a,a,a
600072,B,a,a,a
600073,B,b,b,b
600075,A,b,a,a
600076,A,a,a,c
600077,A,c,c,b
600078,B,b,a,a
600079,B,b,c,c
600080,A,a,b,b
600081,B,b,c,c
600082,A,b,b,b
600083,A,a,c,c
600084,A,b,a,b
600085,B,a,c,c
600086,B,b,c,b
600088,B,a,b,a
600089,B,b,b,c
600090,A,a,c,b
600091,A,b,a,a
600093,A,a,c,a
600094,A,c,c,c
600095,A,b,b,a
600096,B,c,b,c
600097,A,b,a,a
600098,B,c,b,a
600099,A,a,a,a
600100,B,c,b,c
600101,A,b,b,a
600103,A,b,a,a
600104,B,c,c,c
600105,A,b,b,a
600106,A,b,c,b
600107,A,b,a,a
600108,B,a,b,b
600109,B,a,b,b
600110,B,b,a,c
600111,B,a,b,b
600112,B,a,a,c
600114,A,b,b,b
600115,B,c,a,b
600116,A,b,b,b
600117,A,c,a,b
600118,B,a,b,c
600119,A,a,a,c
600120,B,c,c,c
600121,A,c,b,b
600122,B,c,b,b
600123,B,c,c,a
600125,B,b,c,b
600126,A,c,a,a
600127,A,a,a,b
600128,A,b,b,a
600129,B,c,a,b
600130,A,a,b,b
600131,A,b,a,a
600132,B,a,b,a
600133,A,c,a,c
600135,B,a,b,a
600136,A,a,a,b
600137,A,a,a,a
600138,B,b,c,b
600139,B,a,a,b
600141,B,c,a,b
600143,B,b,b,b
600145,A,a,a,a
600146,A,a,a,a
600148,A,a,b,b
600149,B,a,a,a
600150,B,b,a,b
600151,B,b,b,a
600152,A,b,a,a
600153,B,c,c,c
600155,A,b,a,c
600156,A,a,c,b
600157,B,c,b,b
600158,B,a,c,b
600159,A,b,a,a
600160,B,b,b,c
600161,B,a,c,b
600162,B,c,c,b
600163,A,b,a,a
600165,A,b,a,a
600166,B,c,a,a
600167,A,b,c,c
600168,A,c,b,c
600169,B,c,a,b
600170,B,c,c,b
600171,B,a,a,a
600172,A,b,b,c
600173,A,b,b,b
600175,B,b,b,c
600176,B,c,b,b
600177,B,c,c,a
600178,A,b,a,a
600179,A,b,a,c
600180,A,c,c,c
600182,A,b,c,a
600183,B,b,b,c
600184,A,b,a,a
600185,B,c,c,c
600186,A,b,a,a
600187,B,a,b,c
600188,B,c,a,b
600189,A,b,a,b
600190,B,c,b,b
600191,A,b,a,b
600192,B,b,a,c
600193,A,a,c,b
600195,B,a,b,c
600196,B,b,c,b
600197,B,a,c,a
600198,B,b,a,c
600199,B,a,b,b
600200,B,a,c,a
600201,B,a,c,a
600202,A,b,a,a
600206,B,a,a,c
600207,A,b,a,c
600208,B,c,b,c
600209,A,a,a,a
600210,B,c,b,a
600211,A,a,a,c
600213,A,b,a,c
600215,A,c,a,b
600216,B,b,b,b
600218,A,b,a,b
600219,B,c,b,b
600220,B,b,b,a
600221,B,c,b,b
600223,B,c,c,c
600225,B,c,a,c
600226,A,b,a,b
600228,A,a,c,a
600229,A,b,a,a
600230,A,b,b,a
600231,A,c,a,b
600232,A,b,a,a
600233,A,b,b,a
600235,A,b,a,b
600236,A,c,b,a
600237,B,b,a,c
600238,A,a,c,a
600239,B,c,c,b
600240,B,c,c,c
600241,A,b,c,c
600246,B,c,c,b
600248,A,c,c,b
600249,A,b,a,a
600250,A,c,c,a
600251,B,a,c,a
600252,B,a,c,c
600255,B,b,a,c
600256,B,b,b,c
600257,A,a,c,b
600258,A,a,c,a
600259,B,a,a,b
600261,B,a,b,b
600262,A,c,b,a
600265,A,a,c,b
600266,B,c,c,c
600267,B,b,b,c
600268,B,c,a,c
600269,B,c,b,b
600270,A,c,c,b
600271,B,a,c,b
600272,A,a,b,b
600273,A,a,a,a
600275,A,a,a,a
600276,B,a,c,c
600277,B,c,b,c
600278,B,b,b,b
600279,A,b,b,a
600280,B,b,c,b
600281,A,b,a,a
600282,B,c,a,b
600283,A,b,b,b
600284,B,c,c,c
600285,A,a,c,c
