Stkcd,Size,BM,OP,INV
1,47648623460.0,24.518648865560376,0.20686219818623558,0.27687664891751507
2,92105440600.0,3.264322192608254,0.2558254512057919,0.2788346444042615
4,846303380.0,0.2467811320452529,0.09458317920274549,-0.01728744683455579
5,2001097190.0,0.4658973632813507,-0.006816636977302759,0.04689584619142747
6,5397249860.0,1.3352523239040808,0.23756574981810485,0.12274205475625781
7,2648637400.0,0.2335936966205144,0.031653742856091925,1.178937397768566
8,1328702250.0,0.6770155718418703,0.09064913425694443,6.947393468988989
9,12947706930.0,1.2566076178213408,0.0804648892078148,0.11757543328510471
11,1372484290.0,3.096575941417985,0.3227341788533745,0.12889946074488925
12,11263463340.0,1.269831597164722,0.04766910855316706,-0.061877961648608884
14,1726596400.0,1.0305666570055525,0.06580572738649228,0.12418186190278853
16,2159693860.0,7.888221451568021,-0.02830706376294679,-0.02031982160205909
18,833662990.0,0.2287595913680288,0.0022490596330776978,-0.0013715667331019514
19,1532619850.0,0.7097296723775282,0.07359748191398198,0.15163444855992578
20,410689410.0,1.6140067718685107,0.02001030998274372,0.01983805712919843
21,6839552130.0,1.6508202654341473,0.012820963955028039,-0.015032857845201156
22,4773125920.0,0.9541969414919192,0.165080239949712,0.0368338839222823
23,943542430.0,1.7340100830604301,-0.030300911084864397,0.11473736436089252
24,18413640980.0,5.583717968947165,0.2117701548167151,0.37067965082848864
25,1066802540.0,0.5425245277740649,-0.025697927065428557,0.1300488861391172
26,958160480.0,2.98724027840398,0.08967333931175066,0.1488333642788883
27,4887584870.0,1.997290475499314,0.054715522043705576,0.02698044371340988
28,7618309130.0,1.1263932616007677,0.31073876665803923,0.21264430785903593
29,2826562200.0,1.0106520064082505,0.09155042284744158,0.1472883404934044
30,1087660290.0,0.014743220181594846,2.239251053149185,-0.6281335790077114
31,6692627090.0,4.4157116300984045,0.13327007715467104,0.06858255400468496
32,1946429540.0,0.8851990421028728,0.22322087043455213,0.07482539363379076
33,1225375630.0,0.3001970105717681,-0.08553015275390431,-0.08960045406204582
34,1295645010.0,0.13747903084883975,0.007895402251016466,-0.0677546539841518
36,3158124470.0,1.0317552734783835,0.047897251044396565,0.1048504167442305
37,1250518900.0,3.4980065460827907,-0.703001555193285,0.015280564441246564
39,13325311660.0,3.632747794057169,0.1193390723771595,-0.021275598720071377
40,1916658260.0,1.253450639365721,0.23635609446413525,0.5191394271773808
43,4128431740.0,2.8763146474734294,0.16535826819575117,0.3013902980008502
45,1712116720.0,0.9880592157843205,-0.08146051209460384,0.04005789390306698
46,21957754420.0,1.3609305533363734,0.10741154598675137,0.31990391476930446
48,2670406580.0,0.44614823371398515,-0.015129168397824225,-0.03916958347145756
49,8337000720.0,0.39235197930444504,0.5142903353432134,0.31140995604481525
50,6482887350.0,1.4851710246000371,-0.020026856731769554,-0.03092038916605338
55,2285238710.0,1.245751704317117,0.009835095149037448,0.07602983642934558
56,2844421990.0,1.0816878628741964,0.039102431677439105,0.3022386819426203
58,2233954250.0,0.7154159854939206,0.05393642416533504,0.04010105060603379
59,5390246000.0,3.717014445943271,0.026713137441111274,0.147773482238435
60,13932518460.0,0.6660953069624721,0.10978561765462129,0.0021919806037705067
61,8620407590.0,1.2480768068065298,-0.0049645193067104935,0.12120645646359934
62,5608984720.0,1.108554108977602,0.24445007200599975,0.0716484445695384
63,43076334500.0,3.5247207256768815,-0.22095594585031933,0.019723158374078897
65,1740026430.0,1.5221527309183944,0.1688722682394914,0.36883793509391616
66,1871917820.0,20.19142351383095,-0.11492370003443282,0.194611809480117
68,5631075030.0,0.08504111777083614,-0.1563640268631547,0.08523830626396779
69,18523905450.0,3.5037339312037146,0.2421303486853342,0.16309925421796523
70,2109186090.0,1.1652953806470554,0.06457558116470251,0.09412128229103468
78,4391544620.0,1.1291260474901397,0.07411310411926372,0.2126424754312246
