Stkcd,Size,BM,OP,INV
1,46890915950.0,24.34874782005577,0.1742186157645051,0.7301494794585854
2,89180592560.0,4.007529015571377,0.23238429572057026,0.37364034064290774
4,669326160.0,0.2830061346928469,0.0895388233992658,0.06561622411917964
6,5188013080.0,1.9586397226384284,0.19508085317527227,-0.028748775686699406
7,3057477450.0,0.27951039507192615,0.03291385907281986,0.09022765884998035
8,707069930.0,0.14938083439911765,-0.00729104255558598,-0.00892601059982724
9,8851389060.0,0.846380200330689,0.11908332651133094,0.17566519043208748
11,844965210.0,3.9588686271413556,0.30146468120861514,0.2012599845865081
12,10544537190.0,1.1991478586552275,0.20552816480689795,0.22548979823226384
14,1472447870.0,1.7964870922932445,0.13613969267866824,0.13055719306419403
16,1865735530.0,9.061648383225734,-0.0531971999814905,0.02669341932575738
17,788371660.0,0.22819000129134373,0.014814645323480462,-0.017454266731082357
18,508574310.0,0.34270165320084867,-0.1484329252423029,-0.12002929877446618
19,1561001700.0,0.9627686323876067,-0.0056072722781244835,0.6127782671092512
20,393227020.0,1.8892959607063216,0.05482246689938885,-0.0792246233465194
21,6563115380.0,1.4578781792815645,0.05843136265523393,0.5505430892230818
22,4215643530.000001,1.4612012571289665,0.19885092192464232,0.05450397030434022
23,585674370.0,1.8021411905566063,0.061391881126085596,0.1652068030393257
24,15984739830.0,6.317027726999646,0.18080948915766326,0.33180938375701857
25,1016600060.0,0.5526029432171652,-0.033908943051682884,-0.048140102641130424
26,1193628050.0,1.8005331869868177,0.1339444887335274,0.18847911301588904
27,16254415550.0,1.9136014228304488,0.0578091816392206,0.08390532780690073
28,6694569610.0,1.7583581287429704,0.27128204051892474,0.2154766699934626
29,3004894200.0,1.0519792739807563,0.093501297090857,-0.04230817303720797
30,974581400.0,0.07765250176952515,-3.2780297054027914,-0.10485298660724686
31,7363703520.0,4.644841682661472,0.1496925504471109,0.616099444878548
32,1217644230.0,1.180025935647978,0.07348723311933898,0.05691310855993477
33,1386782630.0,0.4078840447693468,0.006792519680109452,-0.02115151407175479
34,1401064950.0,0.11832003368160894,0.04948764173601503,0.09916839188002154
36,3472813030.0,1.3423972915179534,0.05818119850523405,-0.07493719307897895
37,1399632270.0,4.200999710962723,-0.7889081020467151,0.032921734398648934
39,16133233160.0,3.722291484790975,0.21908785328101582,0.18900687852458595
40,1749924810.0,1.0819414620161876,0.232240400735182,-0.17310673797028164
42,4069720580.0,2.0922915455004416,0.16420650875595943,0.052683135235717965
43,2621130070.0,4.124218085289458,0.21093296304590184,0.3957042214476697
45,1338903270.0,0.7902174414118008,0.02683743552192997,0.09230551467547933
46,17624184810.0,1.2868234141794284,0.03995399329999751,0.04883394443059607
48,2571643320.0,0.4073623319504232,0.06444264531515304,0.5951513269767048
49,4059837360.0,0.4943251388422101,0.4516822892377337,0.669115751930302
50,3181151100.0,2.4472789997130766,-0.019172805619731406,0.01011730106173876
55,1540326640.0,1.2850799710541136,0.061541860849507475,0.08646434194221557
56,1804884700.0,0.9166464175667369,0.525927827933712,3.9545944478881336e-05
59,8295499000.0,2.7543766379549024,0.1370180381233471,0.075365981231757
60,17211491490.0,0.7141715515740947,0.24603398047620784,-0.03626954732654758
61,7109212340.0,1.161013597603982,0.03871315666747528,0.039086173159715604
62,879601670.0,5.414491597017725,0.04522634076839488,0.2188965874658281
63,31870028250.0,2.5490060395779137,0.0163381519298636,0.25211126290853625
65,1712087240.0,1.161526044507198,0.14731409010735055,0.19300480233442793
66,1957198770.0,11.639001098296635,0.024251015997278393,-0.003780402493679172
69,19056272400.0,3.534966034922209,0.23902438721525354,0.2930388084330639
70,1545133730.0,1.0956103096667378,0.03965990627315482,0.14031289273316097
78,3857261740.0,1.159546041014566,0.07512910808974259,0.16575890012980327
89,6693174550.0,1.2407160474245518,0.12378148699427809,0.4020747688158903
90,3204651450.0,2.3599284623088357,0.08803390980481024,-0.2618045824898406
96,1915680000.0,0.8812358471817174,0.056494333897939696,0.061879246085059535
99,3964992000.0,0.7181358547004472,0.10672808160641073,0.07730150012532629
100,14687377860.0,4.588229546374932,0.06328219852899537,0.38401281108623675
150,1205280000.0,1.3687140025352733,0.01868405652305108,0.44464963025541143
151,1540624130.0,0.5968435390552564,-0.017553618465415952,0.08908414895119293
153,1434790690.0,0.9292354782476148,0.010317023969526903,0.03323222796840696
155,1494600000.0,1.4416212917952997,-0.18980867974771917,-0.07932085459303326
157,60230985790.0,1.252377705963822,0.2669968815510334,0.13630381188443802
158,2379429910.0,1.887285300025371,-0.01116056813878921,0.1157411220155864
159,3608544710.0,0.7419291493365845,0.18416758964618613,-0.020818335132758048
301,3447609140.0,0.9723455774945557,0.05953211739289572,-0.06946045409635009
338,16006032840.0,2.6269072288736166,0.24807000012256106,0.17992184913447382
400,3709795170.0,1.6889005306280744,0.10431418922811939,0.22881335067764874
401,15868176920.0,1.7595976228498207,0.1328372572381385,0.25858850302720104
402,20035912410.0,3.2723755935306853,0.15535873267018777,0.10253241221549948
404,1194210740.0,4.092075022170043,0.027573949765474903,0.17383361049205914
407,3495343730.0,1.27550017454946,-0.01902520228932165,0.006166269373555452
408,2101671500.0,0.2297956589415618,0.12068483256669056,-0.02970638191665407
409,1007591840.0,0.05413862118367818,0.008571828556503366,-0.02716596136636583
410,3287371420.0,3.371523491096383,0.048067290568467425,0.17863611868243945
411,1496705830.0,1.8084987497361578,0.5688557961302178,0.49191038291401323
413,2893237190.0,0.11863653979228089,0.05721721886292073,-0.002034482515768005
415,2420706820.0,6.957422884987072,0.05308131509116811,13.52288995086893
416,2695621420.0,0.29822645940257725,0.09355385134307037,-0.09570347594501502
417,6249799650.0,0.9016235694831131,0.2834495344478506,0.3795841193214249
418,1752525690.0,4.5884987924766145,0.14962545606241487,0.14292298288437028
419,2639095320.0,1.4962603934399976,0.1749637458043396,0.11988283795174091
420,776664240.0,2.5299287402634865,-0.6250904305745089,0.041037775913480415
421,1698417270.0,1.8938543380849402,-0.23520834148492725,-0.01831722593954602
422,9552899620.0,2.623472787495426,0.20576228590946816,0.4285520999694333
423,23961219480.0,0.160090398386997,0.2965478257807443,0.17473012873406993
425,12881834200.0,2.09854829908688,0.25724374030064356,0.3996752323841281
426,4865654820.0,0.6748969473027685,-0.04521745845883391,0.9318432242999003
428,3112949580.0,1.827084533331002,0.10178370153695758,0.20987777904263363
429,1347133960.0,7.717787768112713,0.07896647974970292,0.12121478624731762
430,1619918060.0,0.3087514841954786,0.4395865748800528,0.7562248141036225
488,3171701770.0,11.528740367882722,0.02509023804053226,0.3008711429983148
501,6679814820.0,1.354697359837622,0.27112601703700745,0.3000445844579303
502,942311740.0,0.46601028813744977,0.2406045573129683,-0.44738422483422313
503,3932802580.0,0.34538925423929745,-0.006600239065930265,-0.08690085636099369
504,1487868000.0,0.1648662292283837,-0.2541108095026012,-0.03609110532452192
505,947971070.0,1.1338949717376654,-0.10509985787298608,-0.09451113014227885
506,5428340400.0,2.1114439966948653,0.2465312930352121,0.09031443711160429
507,2636317450.0,1.3538780821364804,0.16656383203515948,0.8796545666319002
510,2808042490.0,0.589134607391756,-0.11399965394055027,-0.026971427392973514
511,4053426470.0,1.221228378370735,0.013276899706119578,-0.036544279659409894
513,4477260560.0,1.279368137000284,0.1426956465793482,0.25694142679313825
514,3528496760.0,1.620181293446546,0.08803519748491713,0.14079497794773238
516,3345015670.0,0.9092221928237046,0.16675292280261472,0.16191520219489217
517,925415030.0,13.032256367020656,0.17602161047507622,0.43801360020612307
518,3809282060.0,0.22922392250757592,0.0035523518103030226,0.008205656532988267
519,1955383350.0,0.3501399034001629,-0.04364691535941229,-0.017339042213730078
520,1365055080.0,4.726248947637405,-4.361559305628782,0.13456466698349293
521,1843703920.0,3.947976025249636,-0.009491931765754098,0.06835135555676448
523,1993855750.0,0.8238672346379637,0.021215399234142517,0.6286575396737507
524,1828373190.0,0.4216744059634588,0.0514139211680427,-0.028079553887509982
525,3516037580.0,2.0328850869552824,0.008539571958097958,1.071345964326214
526,758017440.0,0.30477020039339425,0.03509261684513159,0.029561992678042208
527,31102154900.0,1.4933463791156336,0.19964092270786876,0.4160390412378174
528,12267999860.0,1.6675703256248204,0.16188184074257167,0.22352357772760523
529,2171507590.0,0.6803640439159782,0.08761501499959387,0.11507391844206719
530,1246797680.0,1.8976400476028696,0.05994075157739335,0.04851028103492737
531,4109197800.0,3.407713333877023,0.07657273209652872,0.023999183487671275
532,2716588000.0,0.3725561207746465,0.056609498421609776,-0.17750295228103907
533,2456874770.0,0.6872602652948085,0.03284000264542219,-0.0826177179736407
534,948091350.0,1.5178877919117573,0.024337784470017762,0.08993929470717285
536,2667858750.0,3.020769918186062,0.16317236866210028,-0.03439330064418633
537,2835297530.0,0.9702600157999728,0.4229955572878941,0.09557798046085138
538,41099217510.0,0.2678943484212342,0.24710209084855034,0.19099322951847073
539,12170519170.0,3.7671333675251475,0.0297629215324701,0.1411675398810439
540,8436630880.000001,2.057118421048634,0.19162589259586407,0.45296920169862087
541,3974182130.0,0.5408011846668451,0.12740352647865494,0.00863240566151713
543,4808086060.0,3.7391039420041627,-0.026897733607721117,0.1628303939440222
544,2659568220.0,0.526396753562931,0.14048233191640738,0.3757145497809349
546,1049989780.0,0.46783300830557617,0.06973940926971697,-0.12667306095975572
547,2438550100.0,0.9983246624222972,0.08596371878988351,0.16319800163658993
548,1945210820.0,1.333384480844364,0.05687773976152468,-0.05925658260366622
550,8402350270.0,1.0436630388982144,0.2732142022775545,0.0518023084401295
551,1669731290.0,1.4883980239239214,0.03743355110112567,0.06080880903055937
552,2641364740.0,0.24618443762971107,0.19113759352634319,0.17519145519080623
553,2077731720.0,1.1776625409708532,0.06277503703376733,0.13787207286837805
554,1653682690.0,0.34537526850655625,0.024090825265933178,-0.01714176839001408
555,510233840.0,0.04112506849090817,-0.004754014798319694,-0.617780324624784
558,2399078950.0,2.209329152869393,0.07303148787401541,0.2292847983804983
559,6853809000.0,0.9529626792313596,0.12035724828903319,0.08985940216869112
560,648879250.0,3.8804639169921877,0.12130156793893698,0.24188949012175823
561,1602556710.0,0.8316931879063744,0.14625629430215717,0.11461272121263318
562,26227952510.0,1.228372884069067,0.12347888192027129,-0.20671747035359025
563,4902967080.0,0.32674597325415317,0.229526945833419,0.006690181276774371
564,1347181840.0,2.5708474783261943,0.08662383457496277,0.31005222287553796
565,1165495890.0,0.8961704592922763,-0.5644008178083101,-0.30517254136405836
566,4392219420.0,0.5071662717578521,0.08404690512790626,0.8731929354451449
567,798022370.0,0.331715687319121,0.008533325664667893,-0.24310400544252173
568,55597892640.0,0.4700198138745452,0.558053556226117,0.554550121605903
570,2283127510.0,1.3953658326893255,0.029812493884355556,-0.16141218468502327
571,3449989000.0,0.666486387538266,0.19244124518269604,0.16943576341309646
572,4628946310.0,2.4110371391556704,0.03793557170821258,0.02850432041454124
573,2140663240.0,1.105610011905466,0.062081017628259516,-0.010178992555563399
576,1507640420.0,0.5532703617037905,-2.453357581208383,0.2995201906814825
581,10225092530.0,0.6511682195694003,0.25480661850359504,0.1726796449781954
