Stkcd,Size,BM,OP,INV
1,180514949580.0,18.710994516096815,0.1472961008255388,0.1780049769678627
2,226900913530.0,4.137163292641319,0.2413694110944201,0.35887491719284964
4,1850919790.0,0.07042457252202587,0.2894300171379854,-0.43884835835996805
5,4699038950.0,0.40500441367221784,0.09518723556218994,0.15188024094049632
6,11444961950.0,1.129521747781458,0.17753206267230434,0.03675216798524566
7,5181058700.0,0.10488662186605105,0.20848130447616728,0.07078620450852154
8,15108866540.0,0.6280762446103282,0.09133123231313521,1.2824873335416056
9,20246625810.0,1.0724687761335339,0.05545736391640962,0.19371787427769957
10,2563862060.0,1.673327160362065,0.03168435968888975,-0.0598381185244679
11,3357217530.0,2.27804791345163,0.20515907739367525,0.5193414359517006
12,12903127080.0,1.1599430707592586,0.10639856438093621,0.09514072488005401
14,3384613040.0,0.523963178330074,0.028789646934236066,-0.1366959456961923
16,9004789030.0,2.389367581449301,-0.06998342674243817,0.21001227088007435
17,2438991080.0,0.015483156338001087,0.2438354046232903,0.1791877680467782
18,5514931690.0,1.0750608996209823,0.3040168594162241,0.9878663002601674
19,4750315460.0,0.21201407951883364,0.08971545093419624,0.11135272070630622
21,12375876520.0,0.8409264018427114,0.06396094534004307,-0.18274740587799304
22,13011600740.0,0.7872684828292055,0.1362640204223156,-0.042422013626760915
23,3466130880.0,0.3542522697616179,0.04213131438824229,-0.03314488275543873
25,9166722050.0,0.12055463560397427,0.035001990106094824,0.017398567216326724
26,4081048900.0,0.8169496794960176,0.053635878719729746,-0.05693225038369129
27,26324224200.0,2.196255544524922,0.07532989830863646,0.04812954364272814
28,23314712330.0,1.2993228486298418,0.1736775162110026,0.6123612204810656
30,11795482450.0,0.8850845049491258,0.11244122495390176,0.1221477183690409
31,14509760630.0,4.125180709764252,0.19703572553029033,0.10764861425349327
34,6010304230.0,2.1832083959210826,0.17390148348866852,37.028691938381854
35,7534411550.0,1.0124642626466702,0.09441574668732176,0.363596500126753
36,14984436050.0,1.0410492384123162,0.44484356586725954,0.504620399544843
37,3287283020.0,1.14761714016181,0.7279756948284497,-0.047195857000642084
39,24301594770.0,6.2450216192145644,0.02045591554440867,0.16720725726664676
40,6067533730.0,3.0057645441581564,0.020199549322576022,1.5540255501560702
43,7187895580.0,2.9658056705418074,0.05990704511519372,-0.0501653082001022
45,4990678590.0,0.625536503272756,-0.02701077719498157,0.38734870100492774
46,43290011110.0,3.9922023309585972,0.14486648749449849,0.41805836051203354
49,11237094660.0,0.5868824019558394,0.29090425164624845,0.5123231753099429
55,5090238510.0,1.0956039722493471,0.36858326133466623,0.5203464501663791
56,3687973110.0,2.8259956765351113,0.01844816879715322,0.3307759492833562
58,4090777920.0,0.45304141793246905,0.10293143574499103,-0.025389245919791036
59,17947628170.0,1.7384051033842376,0.2039327330763705,0.04847290487117952
60,27395398410.0,0.6394008771351901,0.04546960659679351,0.06839271895722897
62,17000550329.999998,0.37757583006286344,0.13460340027214795,0.11974145764339697
63,78587792700.0,2.7302579126270303,0.028507898600687927,0.17161340245322723
65,10341186840.0,1.1634720083942074,0.17160333758630805,0.8357512621384626
66,23166558620.0,1.7946629945943982,0.03541820693499418,0.03560439416092728
68,5666963650.0,0.18313899240417306,0.027383359175577347,0.7334244777088136
69,56342175150.0,3.4383253796426043,0.1781327357750907,0.26962562791031364
70,5960360340.0,0.6995501090697258,0.09742562296547508,0.20224903529189742
78,11529825610.0,1.488460090063492,0.11019823718917558,0.30552641153475335
88,18004194000.0,0.6030395947499765,0.06532892245510896,0.04801444064937664
89,18395402500.0,0.7512913444471084,0.07038121512617744,0.043902551988715226
90,9089119220.0,2.737437296193382,0.09897322302947893,0.16532793001554422
96,7248933120.0,0.30412728001113914,0.14043825555161588,0.09599330348833555
100,33149256840.0,4.697145888384508,0.002809727748931668,0.31660347789380827
150,8904948020.0,0.6835620566946993,0.4129365376289007,0.5825392650708284
151,4653857660.0,0.4211244341196268,0.1291316380777222,-0.14361907485316225
153,3048017540.0,0.6375839513734071,0.05453703742903037,0.08029105878562152
156,14556596540.0,0.8102629789047482,0.056567951032687906,0.1071276786255737
157,29821567920.0,3.127570895094296,-0.04771671156741381,-0.048888699426619185
158,10413509630.0,1.4692736936561317,-0.01489586394811464,0.17020213043835636
159,3103348450.0,0.7531179345459241,0.02242891069519566,0.0567156819629116
166,43453795930.0,6.064359085770737,0.11533663786381429,-0.17411727438405228
333,258662450090.0,0.92329554876007,0.2527806637766471,0.3241085753640692
