,label,rm,ri300,SMB,HML,RMW,CMA,rf,rm-rf,ri300-rf
0,2020_20187,0.01492,-0.093268,-0.008552951717327912,0.02769534385367845,0.0055617976126102475,0.007321424542194098,0.1241,-0.10918,-0.217368
1,2020_20188,-0.054974,-0.005567,-0.03003259634406445,0.020760148498168644,0.023893932940524103,0.023722299872627403,0.1241,-0.179074,-0.129667
2,2020_20189,0.028756,-0.072059,-0.03565074993855762,0.013007707104003294,0.014583121958889698,0.012068464263240299,0.1241,-0.095344,-0.196159
3,2020_201810,-0.085855,-0.002927,-0.010837509702547531,0.033677423900486746,0.03018037119956861,0.002671593596632403,0.1241,-0.209955,-0.127027
4,2020_201811,0.004891,-0.11002,0.05345555259743768,-0.05634945881032351,-0.028813401375051652,-0.002005326024678301,0.1241,-0.119209,-0.23412
5,2020_201812,-0.041942,0.024365,-0.011254148052128495,-0.018927560247205495,0.014467205323484503,0.014684012246937949,0.1241,-0.166042,-0.099735
6,2020_20191,0.036683,-0.047665,-0.07292965337094409,0.0010031128554639987,0.0500560416291756,0.04829514652200225,0.1241,-0.087417,-0.171765
7,2020_20192,0.148708,0.002024,0.04881872902072129,-0.03885233130139419,-0.10189867258680459,-0.044983310243103855,0.1241,0.024608000000000005,-0.122076
8,2020_20193,0.061968,0.203238,0.031905613957423404,-0.07296249921100234,-0.012814990537482453,-0.006137333979905207,0.1241,-0.062132,0.079138
9,2020_20194,-0.005442,0.103947,-0.027554281873660234,-0.015010397560462348,0.06915859436274345,0.03242266815711895,0.1241,-0.129542,-0.020153000000000004
10,2020_20195,-0.060273,-0.043279,0.002250483047937835,-0.040225809783168504,0.001990973086826154,0.004740976455629299,0.1241,-0.184373,-0.167379
11,2020_20196,0.03507,-0.074527,-0.04491376941810865,-0.012205984700737055,0.034067772030562604,0.036805252059956155,0.1241,-0.08903,-0.198627
12,2020_20197,-0.003416,0.007834,-0.029188727687407726,-0.016693781347567528,0.02683665620434655,0.01941365661576985,0.1241,-0.127516,-0.11626600000000001
13,2020_20198,-0.011691,-0.00955,-0.01728078886498734,-0.07845820039228721,0.0193879936315406,0.022709525895357748,0.1241,-0.135791,-0.13365
14,2020_20199,0.005384,-0.003408,0.004114117273063458,-0.0133728101261952,0.0121522719494587,0.0025627742974357005,0.1241,-0.118716,-0.127508
15,2020_201910,0.011989,0.011135,-0.02084592842713498,-0.0145426106469933,0.038443389992301,0.02821370748036485,0.1241,-0.112111,-0.112965
16,2020_201911,-0.015682,-0.004753,-0.012923324673566907,-0.0050415932946438,0.0036581928310076995,-0.0006462014221899504,0.1241,-0.13978200000000002,-0.128853
17,2020_201912,0.066512,-0.00457,-0.0017734007039187356,-0.024300442939655643,-0.01696105037993234,-0.0031399426998915403,0.1241,-0.057588,-0.12867
18,2020_20201,-0.018873,0.076144,-0.010221803423346167,-0.059801929934775296,0.005666457930096999,0.0219332103430088,0.1241,-0.14297300000000002,-0.047956
19,2020_20202,-0.016963,0.020897,-0.018510087533536005,-0.040693789208976344,-0.019553692645220153,0.00686113420951335,0.1241,-0.141063,-0.103203
20,2020_20203,-0.051913,0.013677,0.028577206941848607,0.003366599917833498,0.0175698929625058,-0.0012523181937635491,0.1241,-0.176013,-0.11042300000000001
21,2020_20204,0.044054,-0.075182,-0.05663701764448808,-0.0404722537960675,0.0328741234866785,0.04044914659924355,0.1241,-0.080046,-0.19928200000000001
22,2020_20205,0.001717,0.061968,0.0030378665817286645,-0.04501278580708535,-0.0037934938084083006,-0.00586500869235175,0.1241,-0.122383,-0.062132
23,2020_20206,0.06667,0.009802,-0.03440004117602388,-0.0625659354646817,0.021846912779757803,0.027735019746391747,0.1241,-0.05743000000000001,-0.114298
24,2020_20207,0.129829,0.084729,-0.03870562496591369,-0.020005007990836404,-0.0183568006649123,-0.0017352669913183322,0.1241,0.005728999999999998,-0.039371
