Stkcd,Size,BM,OP,INV
560,A,c,a,c
561,B,a,b,b
563,B,b,b,c
564,A,c,a,c
566,B,a,b,c
567,A,a,c,a
568,B,a,c,a
570,A,b,b,b
571,A,b,b,b
572,B,c,a,b
573,A,b,a,a
576,A,a,a,c
581,B,b,c,b
584,A,a,a,a
586,A,a,b,a
587,B,c,b,c
589,A,c,a,b
590,A,a,c,a
591,A,c,b,c
592,B,a,a,c
593,A,a,b,b
595,A,b,a,b
596,B,b,c,b
597,A,c,a,a
598,B,b,b,b
599,A,c,b,b
600,B,c,c,b
601,B,b,b,a
603,B,a,c,c
605,A,b,b,b
606,A,a,a,a
607,A,b,c,c
608,A,c,b,a
609,A,b,b,b
610,A,a,a,c
611,A,a,a,a
612,B,c,a,a
613,A,a,a,a
615,A,c,c,c
616,B,b,b,b
619,A,b,b,a
620,B,c,b,c
622,A,a,a,a
623,B,b,c,c
625,B,c,c,c
627,B,a,c,b
628,A,c,c,b
630,B,c,a,a
631,B,b,c,a
632,A,c,b,b
635,A,b,a,a
636,B,b,a,c
637,A,b,c,b
638,A,a,a,a
650,B,a,c,c
652,B,c,b,c
655,A,b,a,a
656,B,c,c,b
659,A,b,a,a
661,B,a,c,b
662,A,a,a,a
663,A,c,b,c
665,B,b,b,a
666,A,c,c,c
667,B,c,b,b
668,A,a,b,a
669,B,b,b,a
670,A,a,a,a
671,B,c,c,c
672,A,c,a,c
673,A,b,b,c
676,A,a,a,a
677,A,a,a,a
678,A,b,a,b
679,A,c,a,a
680,A,c,a,a
681,A,b,b,c
682,A,b,b,b
683,A,c,b,a
685,B,b,c,c
686,B,c,c,c
687,B,a,a,b
688,B,b,c,b
690,B,b,c,a
691,A,a,c,a
692,A,c,b,b
695,A,a,a,a
697,B,a,b,b
698,A,c,a,c
700,B,b,c,b
701,A,c,a,c
702,A,a,a,a
703,B,c,b,a
705,A,b,b,b
707,A,c,a,b
708,A,b,b,b
709,B,c,a,b
712,B,b,c,c
713,A,b,a,a
715,A,b,b,a
716,A,b,b,b
717,B,c,a,a
719,B,b,b,b
721,A,a,a,b
722,A,a,b,a
723,A,c,a,c
725,B,c,a,b
726,A,c,c,b
727,B,c,a,c
728,B,c,c,c
729,B,b,b,a
731,A,b,b,b
732,B,c,b,c
733,B,b,b,c
735,A,b,a,b
736,A,c,a,c
737,A,b,a,a
738,B,a,b,b
739,B,b,b,b
750,B,c,c,c
751,B,b,b,b
752,A,a,b,b
753,A,b,a,a
756,A,c,b,b
758,B,c,b,b
759,A,c,b,a
760,A,a,a,a
761,B,c,a,a
762,B,a,b,a
766,B,b,a,c
767,B,c,c,b
768,B,b,a,b
776,B,c,c,c
777,B,a,b,b
778,B,c,a,a
779,A,a,a,b
780,A,b,a,a
782,A,b,b,a
783,B,c,c,c
785,A,b,a,a
786,B,b,c,b
788,B,b,a,a
789,A,c,b,b
790,A,a,a,a
791,B,c,a,a
792,B,c,a,b
793,B,b,b,b
795,A,a,a,b
797,A,c,c,c
798,A,a,a,a
799,A,b,b,b
800,B,b,a,a
801,B,a,b,c
806,B,a,b,c
807,B,c,a,b
809,A,c,a,a
810,B,b,c,c
811,A,b,c,c
812,A,a,b,b
813,A,b,b,a
815,B,a,a,a
816,A,b,a,a
819,B,a,b,b
820,A,a,a,a
821,A,b,b,c
822,A,b,b,a
823,A,b,b,a
825,B,c,a,a
826,B,b,c,c
828,B,b,c,c
830,A,c,b,b
831,B,a,a,a
833,A,b,b,c
835,A,a,a,c
837,A,c,a,b
838,A,b,b,c
839,B,a,b,a
848,B,a,c,c
850,A,c,a,c
851,B,b,b,b
852,A,b,a,c
856,A,b,a,a
858,B,b,c,b
859,A,b,a,a
860,B,c,b,b
861,B,b,b,b
862,A,c,a,a
863,B,c,b,b
868,A,c,a,c
869,B,b,c,b
875,A,c,a,b
877,A,c,a,a
878,B,c,a,a
880,A,c,a,a
881,B,b,a,a
882,B,c,b,b
883,B,c,b,c
885,A,b,a,b
886,A,b,a,a
887,B,a,c,c
888,A,a,b,b
889,A,b,c,b
890,A,b,a,a
892,A,a,c,c
893,A,b,a,a
895,B,b,c,b
897,A,b,a,a
898,B,c,a,a
899,A,b,c,a
900,B,c,b,b
902,B,b,c,c
903,A,c,b,b
905,A,b,b,a
906,A,c,a,b
908,A,b,c,c
909,A,c,a,a
910,B,b,c,a
911,B,c,a,c
912,A,c,a,a
913,A,b,a,a
915,B,a,c,b
917,B,b,b,c
918,B,c,a,a
919,B,b,c,b
920,B,a,c,b
921,B,c,b,b
922,A,b,a,a
926,A,c,b,c
927,B,b,a,a
928,A,c,c,c
930,B,a,a,a
931,A,a,c,b
933,B,c,a,a
935,A,c,a,b
936,B,b,b,b
937,B,c,a,a
938,B,a,b,c
939,B,c,a,c
948,A,b,a,a
949,A,b,b,b
951,B,c,b,a
952,A,a,b,b
953,A,a,a,a
957,B,c,c,c
958,A,c,c,c
959,A,c,a,b
960,B,c,a,c
961,B,c,b,b
962,A,b,a,a
963,B,a,c,c
965,A,c,b,c
966,B,c,c,a
967,A,b,a,c
969,B,b,b,b
970,B,a,b,a
971,A,a,a,c
972,A,a,a,c
976,A,a,a,b
977,B,a,c,c
978,A,b,a,a
979,B,c,b,b
983,B,c,a,b
985,A,a,a,a
987,B,a,c,a
988,B,a,b,b
989,A,b,c,c
990,A,b,b,c
993,A,b,b,a
995,A,a,a,b
996,A,a,b,b
997,B,a,c,c
998,B,a,c,c
999,B,b,c,b
1696,B,b,c,b
1896,A,c,c,b
2001,B,b,b,b
2002,B,c,c,b
2003,A,a,c,a
2004,B,c,b,c
2005,A,c,a,b
2007,B,a,c,b
2008,B,a,c,b
2009,A,b,b,b
2010,B,c,b,c
2012,A,a,a,b
2013,B,c,b,b
2014,A,a,c,b
2015,A,a,a,a
2016,A,b,b,b
2017,A,a,b,a
2019,B,b,c,c
2020,A,a,b,c
2021,A,a,a,a
2022,B,a,c,c
2023,B,b,a,c
2024,B,c,a,b
2025,B,a,c,b
2026,A,a,b,b
2027,B,c,c,c
2028,A,b,c,b
2029,B,b,b,b
2030,B,a,b,c
2031,B,a,b,b
2032,B,b,c,b
2033,A,a,c,b
2034,A,a,b,a
2035,B,b,c,b
2036,A,b,b,c
2037,A,c,b,b
2038,B,a,c,b
2039,A,c,c,a
2041,B,a,c,b
2042,B,c,b,b
2043,A,a,c,b
2045,A,b,b,b
2047,B,b,c,c
2050,B,b,c,b
2051,B,b,c,b
2054,A,b,c,a
2055,B,b,b,c
2056,B,b,b,b
2058,A,a,a,a
2060,A,c,b,b
2061,A,b,a,a
2062,A,c,b,b
2063,B,a,b,b
2064,B,b,b,c
2066,A,b,a,b
2067,B,b,a,a
2068,A,c,a,a
2069,A,b,a,a
2070,B,a,a,a
2073,A,b,b,b
2074,B,b,c,c
2075,B,a,a,a
2076,A,b,b,c
2077,A,c,a,a
2078,B,c,c,b
2079,B,a,a,a
2080,A,b,b,a
2081,B,b,c,b
2083,A,c,c,a
2084,A,b,b,b
2085,B,a,c,c
2086,A,b,a,c
2087,A,c,a,b
2088,A,b,b,b
2089,B,b,b,c
2090,A,b,b,c
2091,B,b,c,c
2092,B,c,a,b
2093,B,a,a,b
2094,B,a,c,c
2095,B,a,b,a
2096,A,b,b,b
2097,A,c,a,a
2098,A,b,b,b
2099,B,b,c,b
2100,A,b,b,c
2102,A,b,b,b
2104,B,a,c,b
2105,A,a,a,a
2106,B,b,a,a
2107,A,a,c,a
2108,B,a,c,a
2109,A,b,a,a
2110,A,c,a,a
2111,A,b,b,c
2113,A,a,a,a
2114,A,c,a,b
2115,A,b,a,a
2116,A,b,c,b
2117,B,a,c,b
2118,B,b,a,c
2119,A,a,a,a
2120,A,b,c,b
2121,B,c,b,c
2122,B,b,a,a
2123,B,b,a,c
2124,A,b,b,b
2125,A,b,a,c
2126,A,b,c,b
2128,B,b,b,a
2130,A,b,c,c
2131,B,b,b,c
2132,A,b,a,a
2133,A,c,a,b
2134,A,a,a,a
2135,A,c,b,b
2136,A,a,a,a
2137,A,a,b,c
2138,B,a,c,b
2139,A,b,b,c
2140,A,b,b,a
2141,A,a,a,a
2142,B,c,c,c
2143,A,b,c,c
2144,A,b,b,a
2145,A,c,a,c
2146,B,c,c,c
2147,A,a,a,a
2148,A,a,a,a
2149,A,b,a,a
2150,A,a,c,a
2151,B,b,a,c
2152,B,a,c,b
2153,B,a,b,c
2154,A,b,b,b
2155,B,b,a,b
2156,B,b,a,c
2157,B,c,b,c
2158,A,a,b,c
2159,A,b,b,b
2160,A,c,b,c
2161,B,a,a,b
2162,A,a,b,a
2163,A,c,a,a
2165,A,a,c,a
2166,A,b,b,c
2167,A,b,a,a
2168,B,a,c,a
2169,A,b,b,c
2170,A,b,b,c
2171,A,b,b,c
2172,A,b,b,c
2173,A,a,a,b
2176,B,a,a,c
2177,A,a,b,c
2178,A,a,b,c
2179,B,a,c,b
2180,A,b,c,c
2181,B,a,a,a
2182,A,b,a,b
2183,B,b,b,c
2184,A,a,b,c
2185,B,b,b,c
2186,A,a,c,b
2187,A,b,c,b
2188,A,a,a,c
2189,A,a,b,b
2190,B,a,b,c
2191,B,a,c,b
2192,A,a,a,b
2193,A,b,b,b
2194,A,a,b,a
2195,B,a,b,b
2196,A,b,b,c
2197,A,a,b,c
2198,A,a,b,a
2200,A,c,b,b
2202,B,c,c,b
2203,B,b,c,b
2204,B,c,a,a
2205,A,b,a,a
2206,A,b,b,b
2208,A,b,b,b
2210,B,c,b,c
2211,A,a,a,a
2213,A,a,b,a
2214,A,a,a,b
2215,B,a,c,c
2216,A,b,a,b
2217,A,c,b,c
2218,A,b,a,c
2220,A,b,b,b
2221,B,b,c,c
2222,B,a,b,b
2223,B,a,c,c
2224,B,a,c,b
2225,A,c,b,b
2226,B,b,b,b
2227,A,a,a,b
2229,A,b,a,c
2230,B,a,b,c
2232,A,a,b,b
2233,A,b,c,b
2234,B,b,a,a
2235,A,a,b,b
2236,B,b,c,c
2237,B,c,b,b
2238,B,a,c,b
2239,B,c,b,c
2240,A,b,a,a
2241,B,b,c,b
2242,B,a,c,b
2243,A,a,a,a
2244,B,c,c,b
2245,B,a,c,a
2247,A,a,b,b
2248,A,b,a,a
2249,B,b,b,b
2250,B,b,c,b
2251,B,c,b,c
2252,B,a,c,c
2253,A,a,b,c
2254,B,a,b,a
2255,A,b,b,b
2256,B,a,b,c
2258,A,b,b,c
2259,A,b,a,c
2260,A,a,a,c
2261,B,a,b,c
2262,B,a,c,c
2263,B,b,a,b
2264,A,b,a,a
2265,A,a,a,a
2267,B,b,c,b
2268,B,a,b,c
2269,B,a,a,a
2270,A,b,c,c
2271,B,b,c,b
2272,A,b,a,a
2273,B,a,b,c
2274,A,c,a,a
2275,B,a,c,a
2276,B,a,b,b
2277,B,c,c,c
2278,A,a,a,a
2279,A,b,b,c
2281,B,a,b,b
2282,A,a,a,b
2284,B,a,b,a
2285,B,b,c,c
2287,B,a,c,b
2288,A,a,a,b
2290,A,a,b,a
2292,B,a,c,b
2293,B,a,c,b
2294,B,a,c,b
2295,A,b,a,a
2296,A,a,b,b
2298,A,b,b,c
2299,B,b,a,b
2300,A,b,c,b
2301,B,a,a,c
2302,B,c,b,b
2303,B,b,b,b
2304,B,a,c,b
2305,B,c,b,c
2307,A,c,a,c
2308,B,a,b,c
2309,A,c,c,c
2310,B,c,c,c
2311,B,a,c,b
2312,B,b,a,c
2313,A,b,a,a
2314,A,c,b,c
2315,A,b,b,b
2317,A,b,c,c
2318,B,a,b,b
2320,A,a,b,b
2321,A,b,a,b
2322,A,b,b,c
2323,A,a,c,a
2324,A,b,c,c
2325,B,b,c,c
2326,B,a,b,c
2327,A,b,c,b
2328,A,c,b,a
2329,A,b,b,c
2330,A,a,b,b
2331,A,a,b,b
2332,A,b,b,c
2333,A,a,a,a
2334,A,a,b,b
2335,B,a,b,c
2336,A,b,a,a
2337,A,a,a,a
2338,A,a,b,b
2339,A,a,b,b
2340,B,b,b,c
2341,A,b,a,b
2342,A,b,a,a
2343,B,a,c,c
2344,B,b,c,b
2345,B,a,b,a
2346,A,b,b,b
2347,A,b,a,a
2348,A,a,b,b
2350,A,b,b,b
2351,A,b,b,b
2352,A,a,b,a
2353,B,b,a,a
2354,B,b,b,c
2356,A,a,b,b
2357,A,b,c,c
2358,B,a,b,b
2359,B,a,a,a
2360,A,b,c,a
2361,A,b,b,c
2362,A,a,a,a
2363,A,a,b,a
2364,B,a,b,c
2365,A,a,a,a
2366,B,b,a,c
2367,B,b,c,b
2368,B,a,b,c
2369,A,b,a,a
2370,A,a,b,c
2371,B,a,b,b
2372,B,a,c,b
2374,A,b,b,c
2375,B,c,b,b
2376,B,a,b,b
2377,A,b,b,a
2378,B,a,a,a
2380,A,a,b,b
2381,A,b,b,a
2382,A,a,c,a
2384,B,b,a,c
2385,B,b,b,c
2386,A,c,a,a
2388,A,a,a,b
2390,B,b,b,c
2391,A,b,b,b
2392,A,c,a,b
2393,B,a,b,b
2394,A,b,c,b
2395,A,a,b,b
2396,B,b,b,c
2397,A,b,c,b
2398,A,b,c,b
2399,B,b,b,c
2400,B,a,c,c
2401,A,a,b,b
2402,A,a,b,b
2403,A,b,b,a
2404,A,b,b,b
2405,B,a,b,b
2406,A,b,b,b
2407,B,a,a,b
2408,B,b,b,c
2410,B,a,b,a
2411,A,c,c,c
2412,A,a,b,a
2413,B,a,b,c
2414,B,a,a,c
2415,B,a,c,c
2416,B,b,b,b
2417,A,a,b,a
2418,A,b,b,c
2419,B,c,c,b
2420,A,b,a,b
2421,B,b,b,c
2422,B,c,b,b
2423,A,b,a,a
2424,B,a,c,b
2425,A,a,a,c
2426,B,b,b,c
2427,B,b,b,b
2428,B,a,b,b
2429,B,b,b,c
2430,B,c,b,b
2431,B,c,a,c
2432,A,a,a,a
2433,B,b,b,c
2435,A,b,a,b
2436,B,b,b,c
2437,B,a,c,c
2438,A,b,a,c
2439,B,a,b,b
2440,B,b,c,a
2441,A,b,b,a
2442,A,b,a,a
2443,A,b,b,b
2444,B,a,c,b
2446,A,b,b,c
2448,A,b,b,b
2449,A,b,b,b
2450,B,a,a,b
2451,A,b,b,b
2452,A,b,b,c
2453,A,a,b,a
2454,A,c,c,b
2455,A,b,b,a
2456,B,b,b,b
2457,A,b,b,b
2458,B,a,a,a
2459,A,a,a,a
2460,B,a,b,c
2461,B,b,a,b
2462,B,b,c,c
2463,B,b,a,a
2464,B,a,a,c
2466,B,a,c,c
2467,B,a,b,c
2468,B,a,a,a
2470,B,b,c,b
2471,B,b,b,c
2472,A,b,b,c
2474,A,a,a,b
2475,B,a,c,b
2476,A,a,a,b
2477,B,c,a,c
2478,A,b,b,a
2479,B,b,b,c
2480,A,b,a,b
2481,B,a,b,b
2482,B,c,b,b
2484,B,a,b,b
2486,A,a,a,a
2487,A,a,b,c
2488,B,b,a,b
2489,B,a,c,b
2490,A,c,a,a
2491,B,a,c,b
2493,B,c,b,c
2494,A,a,a,b
2495,A,a,b,b
2496,A,c,b,c
2497,A,b,b,a
2498,B,a,b,b
2499,A,a,b,a
2500,B,c,c,c
2501,B,c,c,c
2502,A,b,b,c
2503,B,a,c,c
2504,A,c,c,c
2505,A,c,a,c
2506,B,b,c,c
2507,A,b,c,b
2508,B,a,c,c
2509,B,b,b,c
2510,A,b,b,b
2511,B,b,b,a
2512,B,b,b,c
2513,A,b,a,c
2514,A,a,b,b
2515,A,a,a,c
2516,A,c,c,c
2517,B,a,c,c
2518,B,a,c,b
2519,B,a,c,c
2520,B,a,b,c
2521,A,b,b,b
2522,B,a,b,b
2523,A,b,b,c
2524,A,b,a,a
2526,A,b,a,a
2527,A,b,b,c
2528,A,b,b,b
2529,A,a,a,b
2530,B,a,b,a
2531,B,b,c,c
2532,A,b,b,b
2533,A,b,b,a
2534,A,c,a,b
2535,A,c,a,a
2536,A,b,b,b
2538,A,b,b,c
2539,A,c,b,c
2540,A,b,b,b
2541,A,c,b,a
2543,A,b,c,b
2545,A,c,b,a
2546,B,a,c,b
2547,B,b,c,b
2548,A,b,b,c
2549,A,b,a,a
2550,A,a,c,c
2551,A,b,c,c
2552,A,b,a,c
2553,A,a,c,b
2554,A,b,b,b
2556,A,b,b,a
2557,B,b,c,b
2558,A,a,a,a
2559,A,b,b,b
2560,A,b,b,b
2561,A,a,c,b
2562,A,b,b,c
2563,B,b,c,b
2564,A,c,a,a
2565,A,b,b,b
2566,A,b,a,b
2568,B,a,c,c
2570,B,a,b,b
2571,A,b,a,a
2572,B,a,c,c
2575,A,a,a,a
2577,B,a,a,a
2578,A,b,a,a
2579,A,a,a,b
2580,A,b,b,b
2581,A,b,c,c
2583,B,b,b,c
2584,A,b,b,c
2585,A,b,a,b
2586,A,b,b,c
2587,A,a,b,a
2588,B,b,c,c
2589,B,b,b,c
2590,B,a,c,b
2592,A,b,b,c
2593,A,b,b,b
2594,B,c,b,c
2595,B,a,c,b
2596,A,b,b,c
2597,B,b,b,b
2598,A,a,b,a
2599,A,a,a,b
2600,A,c,b,c
2601,B,b,b,c
2602,B,a,c,b
2603,B,a,b,b
2604,A,b,b,a
2605,A,a,c,a
2606,A,b,b,b
2607,A,c,a,b
2609,A,a,c,b
2610,B,c,b,c
2613,A,b,a,a
2614,A,b,b,b
2615,A,a,b,b
2616,A,b,b,b
2618,B,a,b,b
2620,A,b,b,b
2621,A,b,b,a
2622,B,a,b,a
2623,A,a,b,b
2624,B,a,c,c
2625,B,a,b,b
2626,B,a,b,c
2627,A,b,b,b
2628,A,b,a,a
2629,A,a,a,a
2634,A,a,b,c
2635,B,b,c,c
2636,A,b,b,b
2637,A,b,a,c
2638,B,b,a,a
2639,A,b,a,c
2640,B,a,b,c
2641,A,b,c,b
2642,B,b,b,c
2643,B,a,c,c
2644,A,a,b,c
2645,A,a,a,c
2646,B,a,c,b
2648,B,b,a,a
2649,A,a,b,b
2650,B,a,c,b
2651,A,b,b,b
2653,B,b,c,b
2655,A,a,a,b
2656,A,b,a,c
2657,B,a,b,b
2658,A,a,c,b
2659,A,a,a,c
2660,A,b,a,c
2661,A,b,b,c
2662,B,b,c,c
2665,B,a,b,c
2666,A,c,b,c
2667,A,a,a,a
2668,B,b,c,c
2669,A,a,c,b
2670,A,a,b,a
2671,A,b,a,b
2672,B,b,c,c
2673,B,b,c,c
2674,A,b,a,b
2675,A,b,b,c
2676,B,a,a,a
2677,A,a,c,b
2678,B,a,b,b
2679,A,b,a,b
2680,A,c,c,c
2681,B,a,c,c
2682,A,b,a,c
2683,A,b,b,b
2684,A,a,a,c
2686,A,a,c,b
2687,A,a,b,a
2688,A,a,c,c
2689,B,a,b,a
2690,B,a,c,b
2692,A,b,c,b
2693,A,a,b,c
2694,A,b,a,a
2695,A,b,b,b
2697,A,b,b,b
2698,B,a,b,a
2699,B,a,c,c
2700,A,a,c,b
2701,B,b,c,c
2702,A,a,a,a
2703,A,b,b,a
2705,A,c,c,b
2706,A,b,c,b
2708,A,b,b,a
2709,B,a,b,c
2711,A,b,c,c
2713,A,b,c,c
2714,B,b,c,c
2715,A,a,a,b
2716,B,c,a,b
2717,A,b,c,c
2718,A,b,c,b
2719,A,b,b,c
2721,A,c,b,c
2722,A,c,b,c
2723,A,b,b,c
2724,A,c,b,a
2725,A,b,b,a
2726,A,c,b,b
2727,A,b,c,c
2728,A,c,c,c
2729,A,b,b,b
2730,A,b,b,b
2731,A,c,b,b
2732,A,b,c,b
2733,A,b,c,b
2734,A,b,b,c
2736,B,c,c,c
2737,A,b,c,a
2738,A,b,b,a
2739,B,a,c,c
2740,A,b,b,c
2742,A,c,c,c
2743,A,c,b,b
2745,A,c,c,c
2747,A,a,b,c
2750,A,a,c,c
600000,B,c,c,b
600004,B,b,c,b
600006,B,c,b,b
600007,B,b,c,b
600008,B,c,b,c
600009,B,b,c,b
600010,B,c,a,c
600011,B,c,c,b
600012,B,b,c,b
600015,B,c,c,b
600016,B,c,c,b
600017,B,c,b,b
600018,B,b,c,b
600020,B,c,c,b
600021,B,c,c,b
600022,B,c,a,b
600023,B,c,c,a
600026,B,c,b,b
600027,B,c,c,b
600028,B,c,b,a
600029,B,c,b,a
600030,B,c,c,c
600031,B,c,a,a
600033,B,c,b,a
600036,B,c,c,b
600037,B,b,b,c
600038,B,c,b,b
600039,B,c,c,b
600048,B,c,c,b
600050,B,c,b,b
600051,A,c,c,b
600052,A,b,a,a
600053,B,a,c,c
600054,A,c,c,b
600055,A,a,a,b
600056,B,b,c,b
600057,B,c,b,c
600058,B,c,a,a
600059,B,b,b,b
600060,B,b,c,a
600061,B,c,c,c
600062,B,b,c,b
600063,A,b,b,b
600064,B,c,c,b
600066,B,b,c,c
600067,B,c,b,a
600068,B,c,c,c
600069,A,c,a,a
600071,B,a,b,a
600072,B,a,b,a
600073,B,b,b,b
600074,B,a,c,c
600075,A,b,a,a
600076,A,b,b,c
600077,A,c,b,a
600078,A,c,a,c
600079,B,b,c,c
600080,A,a,b,a
600081,A,b,c,a
600082,A,b,a,b
600083,A,a,c,a
600084,B,b,a,a
600085,B,a,c,b
600086,B,b,c,c
600088,B,a,b,a
600089,B,c,b,b
600090,A,a,c,b
600091,A,a,b,b
600093,A,c,b,c
600094,B,c,b,c
600095,A,a,a,a
600096,B,c,a,a
600097,A,a,a,a
600098,B,c,c,b
600099,A,a,a,b
600100,B,c,b,b
600101,A,b,b,b
600103,A,b,a,a
600104,B,c,c,c
600105,B,b,b,c
600106,A,b,b,b
600107,B,a,a,a
600108,B,b,b,a
600109,B,c,c,c
600110,B,b,c,a
600111,B,b,b,a
600112,A,a,a,a
600113,A,a,c,a
600114,A,b,c,b
600115,B,c,a,b
600116,B,b,b,b
600117,A,c,a,b
600118,B,a,b,b
600119,A,a,b,b
600121,A,c,a,a
600123,B,c,a,a
600125,B,b,b,b
600126,A,b,a,a
600127,A,a,a,b
600128,A,b,b,a
600129,B,c,c,a
600130,B,a,b,b
600131,A,b,c,b
600132,B,b,a,a
600133,A,c,c,c
600135,A,a,b,c
600136,A,a,b,c
600137,A,a,a,a
600138,B,b,b,b
600141,A,c,b,b
600143,B,b,b,b
600148,A,a,a,a
600149,A,a,a,c
600150,B,c,a,a
600151,B,b,b,c
600152,A,b,a,a
600155,A,a,c,a
600156,A,a,a,b
600157,B,c,b,c
600158,B,a,b,b
600159,A,b,b,a
600160,B,a,b,b
600161,B,a,b,a
600162,A,c,c,c
600163,A,b,b,c
600165,B,a,a,c
600166,B,c,a,c
600167,A,b,c,b
600169,B,c,a,b
600170,B,c,b,c
600171,B,a,a,b
600172,B,b,b,c
600175,B,c,a,b
600176,B,c,c,c
600177,B,c,c,c
600178,A,b,a,b
600179,A,a,c,a
600180,B,b,b,c
600183,B,b,c,b
600184,B,a,b,c
600185,B,c,c,b
600186,A,a,a,a
600187,A,b,a,b
600188,B,c,a,b
600189,A,c,a,b
600190,A,c,b,a
600191,B,a,b,a
600192,A,c,a,b
600193,A,a,c,a
600195,B,b,b,b
600196,B,b,c,b
600197,B,a,c,b
600198,B,b,a,a
600199,A,b,b,b
600201,B,a,c,c
600202,A,a,a,a
600203,A,c,b,b
600206,B,b,a,a
600207,B,a,b,a
600208,B,c,b,c
600210,B,c,b,a
600211,A,a,c,a
600213,A,c,c,c
600215,A,c,a,a
600216,B,b,b,b
600217,A,a,c,b
600218,A,b,b,c
600219,B,c,b,b
600220,B,b,b,b
600221,B,c,b,b
600222,A,b,a,b
600223,A,c,c,b
600225,A,c,a,b
600226,B,a,b,a
600227,A,b,a,a
600228,A,a,a,a
600229,A,b,c,a
600230,A,b,a,a
600231,A,c,a,b
600232,A,b,b,a
600234,A,a,a,b
600235,A,b,a,b
600236,B,c,c,c
600237,A,b,a,b
600238,A,a,a,a
600239,A,c,a,c
600240,B,c,c,b
600241,A,b,a,b
600242,A,b,a,a
600243,A,c,a,c
600246,A,c,a,a
600247,A,a,b,b
600248,A,c,b,a
600249,A,c,a,a
600250,A,a,a,a
600251,A,b,b,b
600252,B,a,c,a
600255,B,b,a,c
600256,B,c,a,b
600257,A,a,a,b
600258,A,b,b,c
600259,B,a,a,a
600260,B,c,b,c
600261,B,a,b,b
600262,A,a,a,a
600265,A,a,c,a
600266,B,c,b,c
600267,B,c,a,b
600268,A,c,b,b
600269,B,c,b,a
600270,B,a,c,b
600272,A,a,b,b
600273,A,c,c,b
600275,A,a,a,b
600276,B,a,c,c
600277,B,c,a,b
600278,B,b,b,b
600279,A,c,b,b
600280,B,c,c,b
600281,A,b,a,a
600282,B,c,a,a
600283,A,c,a,c
600284,B,c,b,a
600285,A,b,b,b
600287,A,b,b,a
600288,A,b,a,a
600289,B,a,b,b
600290,A,c,b,c
600291,B,c,b,c
600292,B,b,b,a
600293,A,b,a,a
600295,A,c,b,a
600297,B,c,c,c
600298,B,b,b,a
600299,B,c,c,a
600300,B,b,a,b
600301,A,a,a,a
600302,A,b,a,a
600303,B,c,a,b
600305,B,a,c,a
600306,A,b,c,a
600307,B,c,a,a
600308,A,c,a,a
600309,B,c,c,b
600310,B,c,c,a
600311,A,a,a,a
600312,B,b,c,b
600313,A,b,a,c
600315,B,a,c,c
600316,B,b,a,b
600317,B,b,b,a
600319,A,b,c,a
600320,B,c,a,b
600322,A,c,b,c
600323,B,c,b,b
600325,B,c,b,c
