Stkcd,Size,BM,OP,INV
652,B,c,c,b
655,A,b,a,a
656,B,c,b,b
657,A,c,a,a
659,A,a,a,a
661,B,a,c,c
663,A,c,b,b
665,A,b,b,b
666,B,c,c,c
667,B,c,c,b
668,A,b,a,c
669,B,c,b,c
671,B,c,c,c
672,B,b,b,c
676,A,b,b,c
677,A,a,a,a
678,A,a,a,b
679,A,c,b,a
680,B,c,a,a
681,A,b,c,c
683,B,c,a,b
685,B,c,b,b
686,B,c,b,a
687,B,a,b,c
688,B,a,c,a
691,A,a,a,b
692,A,c,a,b
695,A,a,a,a
698,A,c,a,b
701,A,c,a,b
702,A,a,a,b
703,B,c,b,b
705,A,b,b,b
707,A,c,a,a
708,A,b,b,b
709,B,c,b,b
710,B,a,a,b
712,B,b,c,c
713,A,b,a,b
715,A,b,c,a
717,B,b,a,a
718,B,b,c,a
719,B,b,b,b
720,A,b,a,a
721,A,a,a,a
722,A,a,b,b
723,B,c,c,a
725,B,c,a,c
726,B,c,c,b
728,B,c,b,a
729,B,b,a,a
731,A,b,a,a
732,B,c,b,c
733,B,b,b,c
735,B,b,a,c
736,A,c,a,c
737,A,b,b,a
738,B,a,a,a
739,B,b,b,b
750,B,c,b,c
751,B,a,b,b
752,A,a,b,a
753,A,c,b,c
756,A,b,b,b
757,A,a,b,b
758,B,c,b,b
759,B,c,a,b
760,A,a,a,c
761,B,c,b,c
762,B,a,a,c
766,B,b,b,c
767,B,c,a,c
768,B,b,a,b
776,B,c,c,a
777,B,a,b,a
778,B,c,a,a
779,A,a,a,a
780,A,b,a,a
782,A,b,a,b
783,B,c,b,b
785,A,b,b,b
786,B,b,c,b
788,A,a,a,a
789,A,c,b,a
790,A,a,b,b
791,B,c,a,c
792,B,c,a,b
793,B,b,c,b
795,A,b,a,c
796,A,c,c,c
797,B,c,c,b
798,A,a,a,b
799,A,b,b,b
800,B,b,a,b
801,B,a,b,b
802,A,b,c,c
803,A,a,a,b
806,B,a,a,b
807,B,c,a,b
809,A,c,a,a
810,A,b,c,c
811,A,b,b,b
812,A,a,b,a
813,A,b,c,c
815,A,a,a,c
816,B,b,a,a
818,B,a,b,b
819,A,a,b,a
820,B,a,c,c
822,B,b,b,a
823,B,b,b,a
825,B,c,b,a
826,B,b,c,c
828,B,b,c,b
830,B,c,a,b
831,B,a,b,a
833,A,b,a,a
835,A,a,a,a
837,A,c,a,b
839,B,a,b,c
848,B,a,c,c
850,A,c,a,a
851,A,b,b,b
852,B,b,a,a
856,B,a,a,a
858,B,a,c,b
859,A,a,a,b
860,B,c,b,b
861,B,b,b,c
863,B,c,c,b
868,A,c,a,c
869,B,b,c,b
875,B,c,a,c
876,B,c,c,b
877,B,c,a,a
878,B,b,a,a
880,A,c,a,a
881,A,c,b,c
882,B,c,a,a
883,B,c,b,a
885,B,a,a,b
886,A,b,b,a
888,B,a,b,b
890,A,c,c,c
892,A,b,b,c
893,A,b,a,a
895,B,a,c,a
897,B,b,b,b
898,B,c,b,a
899,A,c,b,c
900,B,c,c,b
901,B,a,b,c
902,B,c,c,b
905,B,c,b,c
906,A,c,b,c
908,A,b,c,c
909,A,b,b,b
910,B,b,c,a
911,A,b,a,b
913,B,a,c,b
915,B,a,c,b
917,B,c,b,b
918,B,c,c,a
919,A,b,b,a
920,A,a,c,b
921,B,c,c,c
922,A,b,a,a
923,A,a,a,a
925,A,b,a,a
926,B,c,b,b
927,B,a,b,a
928,B,c,c,a
929,A,a,a,a
930,B,a,a,a
931,A,a,b,b
932,B,c,a,a
933,B,c,a,a
936,A,b,c,c
937,B,c,a,b
938,B,c,b,c
939,B,c,a,c
948,A,b,a,a
949,A,b,b,b
951,B,c,c,b
952,A,a,c,a
953,A,a,c,a
955,A,a,b,b
957,A,b,c,b
958,A,b,c,a
959,B,c,a,c
960,B,c,b,b
961,B,c,b,c
962,A,a,a,a
963,B,a,c,c
965,B,b,b,c
966,A,c,c,a
967,B,b,b,b
968,A,c,a,a
969,B,b,a,b
970,B,a,b,b
971,A,b,b,c
972,A,a,a,a
973,B,b,b,a
975,B,a,b,a
976,A,b,a,c
977,B,a,b,b
978,A,b,a,a
979,B,c,a,c
980,A,b,b,b
981,B,b,c,a
983,B,c,b,b
985,A,a,b,b
987,B,c,b,c
988,B,a,b,b
989,B,b,c,b
990,A,c,a,c
993,A,b,b,b
995,A,a,a,a
996,A,a,b,b
997,B,a,c,c
998,B,a,b,c
999,B,b,c,b
1696,B,b,b,a
1896,A,c,c,b
1979,B,c,c,b
2001,B,b,c,b
2002,B,b,c,b
2003,A,b,c,c
2004,B,c,b,c
2005,A,c,a,a
2007,B,a,c,b
2008,B,a,c,c
2009,A,b,b,b
2010,A,c,a,b
2011,B,c,a,b
2014,A,b,c,b
2015,A,a,a,a
2016,A,b,b,c
2017,A,a,b,b
2018,B,a,c,c
2019,B,b,c,c
2020,A,b,b,b
2021,A,a,a,b
2022,B,a,c,b
2023,B,b,a,c
2024,B,c,a,c
2026,A,b,b,c
2027,B,a,c,a
2028,B,b,b,b
2029,B,b,b,b
2030,B,a,b,c
2031,A,b,a,b
2032,B,b,c,b
2033,A,a,c,a
2034,A,a,a,c
2035,B,a,c,c
2036,A,b,c,c
2037,A,c,b,a
2038,B,a,c,b
2039,A,c,b,a
2040,A,b,b,c
2041,B,a,c,b
2042,B,b,b,b
2043,B,a,c,c
2044,B,a,c,c
2045,B,b,a,b
2046,A,a,a,b
2047,B,b,c,c
2048,B,c,c,c
2049,B,a,b,b
2050,B,a,c,b
2051,B,b,c,a
2052,A,a,a,a
2053,A,a,c,a
2054,A,b,b,b
2055,B,b,a,c
2056,B,a,c,b
2057,A,a,a,b
2058,A,a,a,a
2059,B,a,b,a
2060,A,c,b,b
2061,A,b,b,c
2062,A,c,b,a
2063,A,a,b,b
2064,B,b,a,a
2065,B,a,b,b
2066,A,b,a,a
2067,B,b,b,a
2068,B,b,b,a
2069,B,b,a,a
2071,A,b,c,a
2072,A,a,a,a
2073,A,b,a,a
2074,B,b,c,c
2077,A,c,a,c
2078,B,b,c,a
2079,A,a,b,b
2080,B,c,b,c
2081,B,b,c,b
2082,A,a,b,a
2083,B,b,c,a
2084,A,a,b,a
2085,B,a,c,b
2086,A,b,a,a
2087,A,c,b,c
2088,A,b,b,a
2089,A,b,a,b
2090,A,b,b,c
2091,B,c,c,c
2092,B,c,c,c
2093,B,b,a,c
2094,B,a,c,c
2095,B,a,a,c
2096,A,b,a,b
2097,A,c,a,c
2098,A,a,c,a
2099,A,b,b,c
2100,A,b,c,b
2101,A,b,b,c
2102,A,b,b,c
2103,A,b,b,c
2104,B,a,b,b
2105,A,a,a,b
2106,B,b,b,b
2107,A,a,c,b
2108,B,a,c,c
2109,A,c,a,c
2110,B,c,c,c
2111,A,b,b,c
2112,A,a,a,a
2114,A,a,b,b
2115,A,b,a,c
2116,A,b,c,b
2117,B,a,c,b
2118,B,b,b,c
2119,A,a,b,b
2120,A,c,c,c
2121,A,c,b,b
2122,B,b,a,a
2123,A,b,b,a
2124,A,b,c,c
2125,A,b,a,a
2126,B,b,c,c
2127,B,a,c,c
2130,A,b,a,c
2131,B,b,b,c
2133,A,c,c,a
2134,A,a,a,a
2135,A,c,a,a
2136,A,a,b,a
2137,A,b,b,c
2138,B,a,c,c
2139,A,b,b,c
2140,A,b,b,a
2142,B,c,c,c
2144,A,b,b,a
2145,B,b,b,b
2146,B,c,c,c
2147,B,c,c,c
2148,A,a,b,b
2149,A,b,a,b
2150,A,a,c,c
2151,A,b,a,c
2152,B,b,b,c
2153,B,b,b,b
2154,A,b,a,a
2155,B,b,b,b
2156,B,b,a,c
2157,B,c,c,c
2158,B,a,b,b
2159,A,b,a,b
2160,A,c,b,c
2161,B,a,a,b
2163,B,b,a,a
2164,A,a,a,a
2165,A,b,b,c
2166,A,b,b,b
2167,A,a,a,a
2169,A,b,b,c
2170,A,b,a,b
2171,B,b,b,c
2172,A,b,c,b
2173,A,c,b,c
2174,B,b,c,c
2175,A,a,b,c
2176,B,b,b,b
2177,A,a,a,a
2178,B,a,a,b
2179,B,a,c,b
2180,A,c,a,c
2181,A,b,a,b
2182,B,b,c,b
2183,B,c,b,c
2184,A,b,a,b
2185,B,b,b,b
2186,A,a,c,b
2187,A,b,b,a
2188,A,a,b,b
2189,A,a,a,a
2190,B,b,b,c
2191,B,a,c,c
2192,A,a,a,a
2193,A,c,a,c
2194,A,a,a,a
2195,B,b,b,c
2196,A,b,b,b
2197,A,b,a,c
2198,A,a,b,b
2199,A,a,a,a
2200,A,c,b,b
2201,A,b,a,b
2202,B,c,c,c
2203,B,b,c,c
2204,B,c,a,a
2205,A,b,a,c
2206,B,b,b,b
2207,A,a,a,a
2208,A,c,b,c
2209,A,b,a,a
2210,B,c,c,a
2211,A,a,a,b
2212,A,c,a,c
2213,A,a,a,a
2214,A,a,a,a
2215,A,a,a,a
2216,A,b,a,b
2217,B,c,b,c
2218,A,b,b,b
2219,B,b,b,c
2220,A,b,b,b
2221,B,b,b,c
2222,A,a,c,b
2223,B,a,c,c
2224,A,a,c,b
2225,A,c,a,a
2227,A,a,a,a
2228,A,b,b,c
2229,A,b,b,b
2230,B,a,b,c
2231,A,a,a,b
2232,A,a,a,a
2233,B,b,c,b
2234,A,b,c,b
2235,A,b,a,c
2236,B,b,c,c
2237,B,c,b,b
2238,A,a,c,b
2240,B,b,a,b
2241,B,b,c,b
2242,B,a,c,a
2243,A,a,a,b
2244,B,c,c,b
2245,B,b,b,c
2246,B,a,b,c
2247,B,b,b,c
2249,B,c,b,c
2250,B,b,b,a
2251,B,c,a,b
2253,A,a,a,a
2254,B,a,b,a
2255,A,b,b,a
2258,B,a,b,c
2259,A,b,b,b
2261,B,a,b,a
2262,B,a,c,b
2265,A,a,a,a
2266,B,b,b,c
2267,B,b,b,a
2268,B,a,b,c
2269,B,a,b,a
2270,A,b,c,b
2271,B,b,c,c
2272,A,b,a,a
2273,B,a,b,b
2274,A,c,a,a
2275,B,a,c,b
2276,B,a,b,a
2277,B,c,b,b
2278,A,a,a,a
2279,A,b,b,b
2280,B,b,b,c
2281,B,a,b,b
2283,B,b,b,b
2284,B,b,b,b
2285,B,b,c,b
2286,A,a,b,a
2287,B,a,c,a
2288,A,a,a,a
2289,A,a,a,a
2290,A,b,a,c
2291,A,a,a,a
2292,B,b,b,c
2293,B,a,c,b
2294,B,a,c,c
2295,A,b,a,c
2296,A,a,b,b
2297,A,a,a,c
2298,A,b,b,b
2299,B,b,b,b
2300,A,a,c,a
2301,B,a,b,c
2302,B,c,b,b
2303,B,a,b,c
2304,B,a,c,b
2305,B,c,a,b
2306,A,a,c,a
2307,B,c,a,c
2308,B,a,b,b
2309,A,c,a,b
2310,B,b,c,c
2311,B,a,c,c
2312,A,b,a,a
2313,B,b,b,a
2314,A,c,c,c
2315,A,b,b,b
2317,A,b,c,c
2318,B,a,b,b
2319,A,a,a,a
2320,A,a,b,b
2321,A,c,a,c
2322,A,b,b,a
2323,A,a,c,c
2324,A,b,c,b
2325,A,c,b,c
2326,B,b,c,c
2327,A,b,c,b
2328,A,b,b,b
2329,A,b,c,b
2330,A,a,a,b
2332,A,b,b,b
2333,B,a,a,b
2334,A,b,a,c
2336,A,c,a,a
2337,A,a,a,a
2338,A,a,b,a
2339,A,a,b,c
2340,B,c,b,b
2341,A,b,a,c
2342,B,b,a,b
2343,B,a,c,c
2344,B,b,b,c
2345,B,a,b,b
2346,A,b,a,a
2347,A,b,a,b
2348,A,a,b,b
2349,A,a,b,a
2350,A,b,b,c
2351,A,b,b,a
2352,B,c,c,c
2353,B,b,a,a
2354,B,b,b,a
2355,A,b,b,c
2357,A,b,b,a
2358,B,a,b,c
2359,B,a,b,c
2360,A,a,c,b
2361,A,b,b,b
2362,A,a,a,b
2363,A,b,b,c
2364,A,a,b,c
2365,A,a,b,b
2366,B,a,c,b
2367,A,b,c,c
2368,B,b,c,c
2369,A,b,a,a
2370,A,a,b,b
2371,A,c,a,c
2372,B,a,c,c
2373,B,b,c,c
2374,A,c,b,c
2375,B,c,b,a
2376,B,b,b,c
2377,A,a,a,a
2378,B,a,a,b
2380,A,b,b,c
2381,A,b,a,c
2382,A,a,c,b
2383,A,b,a,c
2384,B,c,b,c
2385,B,b,b,b
2386,B,c,a,b
2387,A,a,b,b
2388,A,a,a,c
2389,B,a,b,b
2390,B,c,b,c
2391,A,b,b,b
2392,A,c,b,b
2393,A,a,b,a
2394,A,b,c,b
2395,A,a,b,b
2397,A,b,b,c
2398,A,b,b,b
2401,A,a,b,b
2402,A,a,c,b
2403,A,b,b,c
2404,A,b,b,b
2405,B,a,a,b
2406,A,b,b,a
2407,B,a,c,c
2408,B,b,b,b
2410,B,a,b,c
2411,B,c,c,c
2412,A,a,b,c
2413,B,a,b,c
2414,B,a,a,c
2415,B,a,c,c
2416,B,b,b,a
2418,A,c,c,c
2419,B,c,c,b
2420,A,b,a,a
2421,B,b,c,a
2422,B,c,b,b
2423,B,b,a,b
2424,B,a,c,b
2425,A,b,b,c
2427,B,b,b,c
2428,B,a,a,a
2429,B,b,b,c
2430,B,c,a,a
2431,B,c,a,b
2432,A,a,a,c
2433,A,b,b,b
2434,B,b,b,c
2435,A,c,b,c
2436,A,b,b,b
2437,B,a,c,b
2438,A,b,b,b
2439,B,a,b,b
2440,B,b,c,b
2441,A,b,b,b
2443,A,b,a,b
2444,B,a,c,c
2445,B,b,b,c
2446,A,b,b,b
2448,A,b,b,b
2449,A,b,b,c
2450,B,a,a,c
2451,B,a,a,a
2452,A,b,b,c
2453,A,b,a,b
2454,A,b,b,b
2455,A,a,b,b
2456,B,b,b,c
2457,A,b,a,b
2458,A,a,c,b
2459,A,a,a,a
2460,B,a,c,c
2461,B,b,a,a
2462,B,b,c,c
2463,B,b,b,a
2464,B,a,c,a
2465,B,a,b,b
2466,B,a,c,c
2467,A,a,a,b
2468,B,b,c,c
2469,A,a,a,a
2470,B,b,a,b
2471,B,b,b,a
2472,A,b,b,a
2474,A,a,a,b
2475,B,b,b,c
2476,A,a,a,a
2477,B,c,c,c
2478,A,b,b,a
2479,B,b,b,b
2480,A,b,a,a
2481,B,a,a,b
2482,B,c,b,b
2483,A,b,b,b
2484,A,a,b,c
2485,B,a,a,a
2487,A,a,b,b
2488,A,b,a,b
2489,B,a,b,b
2490,A,c,a,a
2491,B,a,c,b
2493,B,b,c,b
2494,A,b,a,b
2495,A,a,a,a
2496,A,c,b,c
2497,B,b,b,b
2498,B,a,b,b
2499,A,a,a,a
2500,B,c,b,a
2501,B,c,c,c
2502,A,b,b,b
2503,B,b,b,c
2506,B,c,a,c
2507,A,a,c,b
2508,B,a,c,c
2510,A,b,b,b
2511,B,a,c,a
2512,B,b,b,c
2513,A,b,b,a
2514,A,a,a,a
2515,A,a,a,a
2516,A,c,b,b
2517,B,b,c,c
2518,B,a,c,b
2519,A,a,b,c
2520,A,a,b,a
2521,A,b,b,b
2522,B,a,b,b
2523,A,b,b,b
2524,A,a,a,a
2527,A,b,b,c
2528,A,b,a,c
2529,A,a,a,c
2530,A,b,a,c
2531,B,b,b,c
2532,A,b,b,c
2533,A,b,b,b
2534,B,b,b,b
2535,A,c,a,a
2536,A,b,b,a
2537,B,c,b,c
2538,B,b,b,b
2539,A,c,b,a
2540,A,b,c,b
2541,A,c,b,b
2542,A,b,b,b
2543,B,b,c,b
2544,B,a,b,b
2545,A,c,a,c
2546,A,b,b,c
2548,A,b,b,c
2549,A,a,a,a
2550,A,b,b,b
2551,A,b,b,c
2552,A,a,a,a
2553,A,a,c,b
2554,A,b,b,c
2555,B,b,c,c
2556,A,b,b,b
2557,B,b,c,a
2558,B,b,c,c
2559,A,b,b,b
2560,A,b,b,b
2561,A,a,c,b
2562,A,b,c,b
2563,B,b,c,b
2564,A,c,a,c
2565,A,b,b,b
2566,A,b,a,a
2568,B,a,a,c
2570,B,a,a,b
2572,B,a,c,c
2573,B,b,c,c
2574,A,b,a,a
2575,A,a,a,a
2577,A,a,a,a
2580,A,b,b,b
2581,B,a,c,b
2582,A,c,a,c
2583,B,b,b,c
2585,A,b,a,b
2587,A,a,b,c
2588,A,b,c,b
2589,B,c,c,c
2590,A,a,b,c
2591,A,a,a,a
2592,A,b,b,a
2593,A,b,b,b
2594,B,c,b,c
2595,B,a,c,b
2597,B,a,c,b
2598,A,a,b,b
2599,A,a,b,b
2601,B,c,b,c
2602,B,a,c,b
2603,B,a,c,b
2604,A,b,b,c
2605,A,a,b,c
2607,A,c,a,b
2608,B,c,c,a
2609,A,a,b,c
2611,A,b,b,c
2612,A,b,b,c
2613,A,b,a,a
2614,A,b,c,b
2615,A,b,c,c
2616,A,b,b,b
2617,B,a,a,c
2618,A,a,a,a
2620,A,b,b,c
2623,A,b,a,c
2624,B,c,c,c
2626,B,a,c,b
2627,A,b,b,b
2628,A,b,a,a
2630,B,c,b,b
2631,A,a,c,b
2632,A,a,a,b
2633,A,a,a,a
2634,A,a,b,a
2636,A,b,c,b
2637,A,c,b,c
2639,A,b,a,c
2640,B,b,c,c
2641,A,b,b,b
2642,B,b,b,a
2643,B,a,b,c
2644,A,a,b,c
2645,A,a,b,b
2646,B,a,c,b
2647,B,a,a,b
2648,B,b,b,b
2649,A,b,b,b
2651,A,a,b,a
2653,A,b,c,b
2655,A,a,a,b
2656,A,b,a,b
2657,B,a,b,c
2658,A,a,c,b
2659,A,b,a,c
2660,A,b,a,c
2661,A,a,b,a
2662,B,b,c,c
2663,B,b,a,b
2665,B,a,b,a
2666,A,b,b,b
2667,A,a,a,a
2668,B,b,c,c
2670,B,c,b,c
2671,A,b,a,c
2672,B,b,c,c
2673,B,b,c,a
2674,A,b,a,b
2677,A,a,c,b
2678,B,a,b,b
2679,A,a,a,a
2680,A,b,c,b
2682,A,c,a,b
2683,A,c,a,c
2686,A,a,c,b
2687,A,a,b,a
2688,A,a,c,c
2689,A,a,b,a
2690,A,a,c,b
2691,A,a,a,a
2692,A,b,b,a
2693,A,a,a,a
2695,B,a,b,b
2696,A,b,b,a
2697,A,b,b,b
2698,A,a,b,b
2699,B,a,b,c
2700,A,a,b,a
2701,B,b,c,c
2702,A,a,a,c
2703,A,a,b,b
2705,A,c,c,b
2706,A,b,c,c
2707,A,b,c,c
2708,A,b,b,c
2709,B,a,c,c
2711,B,b,c,b
2712,A,b,c,c
2713,A,c,c,c
2714,B,c,c,c
2715,A,a,a,a
2716,A,c,b,c
2717,A,c,c,c
2718,A,b,c,c
2719,A,b,a,a
2721,A,c,c,c
2722,A,b,b,b
2723,A,b,a,b
2725,A,b,b,a
2726,B,b,c,b
2727,A,c,c,c
2728,A,b,c,a
2730,A,b,b,b
2731,A,c,b,b
2732,A,b,c,b
2733,A,c,b,c
2734,A,b,b,c
2735,A,b,b,b
2736,B,c,c,a
2737,A,b,c,b
2738,A,a,b,c
2739,B,b,c,c
2740,A,b,a,c
2741,A,a,b,b
2742,A,c,b,c
2743,A,c,a,c
2746,A,b,c,c
2747,A,b,a,c
2748,A,b,c,b
2749,A,b,c,b
2750,A,a,c,b
2751,A,b,a,b
2752,A,b,c,b
2753,A,b,c,b
2755,A,a,a,a
2758,A,a,b,b
2759,A,c,a,c
2760,A,b,a,b
2761,A,a,b,a
2762,A,a,b,b
2763,A,b,c,b
2765,A,b,c,c
2767,A,b,b,b
2768,A,b,c,c
2769,A,c,c,a
2770,A,b,a,c
2771,A,a,c,a
2772,A,b,b,c
2773,A,b,c,c
2775,A,b,c,c
2776,A,b,a,c
2777,A,b,c,b
2778,A,a,b,a
2779,A,b,b,a
2780,A,a,b,b
2782,A,a,b,b
2783,A,b,b,b
2785,A,a,b,b
2786,A,b,b,b
2788,A,c,c,a
2789,A,c,b,c
2790,A,b,c,c
2791,A,c,c,c
2792,A,c,c,c
600000,B,c,c,b
600004,B,b,c,c
600006,B,c,a,b
600007,B,b,c,b
600008,B,c,b,b
600009,B,b,c,b
600010,B,c,a,a
600011,B,c,c,b
600012,B,b,c,b
600015,B,c,c,b
600016,B,c,c,c
600017,B,c,a,b
600018,B,b,c,b
600019,B,c,b,b
600020,B,c,b,a
600021,B,c,c,b
600022,B,c,a,a
600023,B,c,c,a
600026,B,c,b,a
600027,B,c,b,a
600028,B,c,b,b
600029,B,c,b,b
600030,B,c,b,a
600031,B,b,b,a
600033,B,c,c,a
600035,B,b,c,a
600036,B,c,c,b
600037,B,b,b,b
600038,B,b,b,a
600039,B,c,c,b
600048,B,c,c,b
600051,A,c,c,a
600052,A,b,c,a
600053,B,a,c,a
600054,B,c,c,c
600055,A,a,a,c
600056,B,b,c,b
600057,B,c,b,c
600058,B,c,a,a
600059,B,b,b,b
600060,B,b,c,b
600061,B,c,c,a
600062,B,b,c,b
600063,B,b,a,b
600064,B,c,c,b
600066,B,b,c,b
600067,B,c,b,a
600068,B,c,b,b
600069,B,b,a,a
600070,A,b,b,c
600071,A,a,a,a
600072,A,c,a,c
600073,B,b,b,c
600074,B,b,c,c
600075,B,c,c,c
600076,B,b,c,a
600077,A,c,a,a
600078,A,c,b,b
600079,B,c,b,c
600080,A,a,b,b
600081,A,b,c,b
600082,A,b,a,a
600083,A,a,c,b
600084,B,a,a,a
600085,B,a,c,b
600086,B,b,b,a
600088,A,a,a,a
600089,B,c,b,b
600090,A,c,c,c
600091,A,a,a,a
600093,A,c,a,c
600094,B,c,c,c
600095,A,a,a,a
600096,B,c,a,a
600097,A,a,a,c
600098,B,b,b,a
600099,A,a,a,a
600101,A,b,b,a
600103,A,b,a,c
600104,B,c,c,b
600105,A,b,b,c
600106,A,b,b,a
600107,A,a,a,a
600108,B,b,a,a
600109,B,b,b,a
600110,B,a,b,a
600111,B,a,a,b
600112,A,a,a,b
600113,A,a,c,b
600114,B,a,b,c
600115,B,c,a,b
600116,B,b,b,b
600117,B,c,a,b
600118,B,a,b,b
600119,A,a,c,c
600120,B,b,c,a
600121,B,c,a,a
600122,B,c,b,b
600123,B,c,a,b
600125,B,b,b,a
600126,B,c,b,c
600127,A,a,a,b
600128,A,b,a,b
600129,A,c,c,a
600130,A,a,a,b
600131,A,b,c,a
600132,B,a,c,a
600133,B,c,b,c
600135,A,a,a,b
600137,A,a,a,b
600138,B,b,c,b
600139,B,b,c,a
600141,B,c,b,a
600143,B,b,b,c
600148,A,a,b,b
600149,A,a,a,a
600150,B,c,a,a
600153,B,c,c,c
600155,A,c,a,c
600156,A,a,a,a
600157,B,c,a,b
600158,B,a,b,a
600159,A,b,b,a
600160,B,b,a,c
600162,A,c,c,a
600163,A,b,b,b
600165,B,a,a,a
600166,B,c,a,c
600167,A,c,c,c
600168,A,b,a,b
600169,B,c,a,a
600170,B,c,b,c
600172,B,b,b,b
600175,B,c,a,b
600176,B,b,c,a
600177,B,c,c,a
600178,A,b,b,c
600179,B,b,c,c
600180,B,c,c,c
600182,A,a,c,a
600183,B,b,c,b
600184,B,a,a,a
600185,B,c,b,c
600186,A,a,a,a
600187,B,b,a,a
600188,B,c,b,b
600189,A,b,a,a
600190,B,c,a,a
600191,B,a,a,a
600192,A,b,a,a
600195,B,b,c,c
600196,B,b,c,b
600197,B,a,c,b
600198,B,b,a,a
600199,A,b,a,a
600200,B,a,a,c
600201,B,a,c,c
600202,A,a,a,a
600203,A,c,a,b
600206,B,a,a,b
600207,A,a,a,a
600208,B,c,a,c
600209,A,a,a,a
600210,B,c,b,a
600211,A,a,c,c
600213,A,c,c,c
600215,A,b,a,a
600216,B,b,b,b
600217,A,b,c,c
600218,A,b,b,b
600219,B,c,b,c
600220,A,b,b,b
600221,B,c,b,b
600222,A,b,a,a
600223,A,c,b,c
600226,B,a,c,c
600227,A,b,a,a
600228,A,a,a,a
600229,A,b,c,b
600230,B,b,c,a
600231,A,c,b,a
600232,A,a,a,a
600233,A,c,c,c
600234,A,a,a,b
600235,A,b,a,a
600236,B,c,c,a
600237,A,a,a,a
600238,A,a,a,c
600240,B,c,c,a
600241,A,b,a,b
600243,A,b,a,a
