Stkcd,Size,BM,OP,INV
626,A,c,b,c
627,B,a,a,a
628,A,c,a,b
629,B,b,a,a
630,B,b,c,a
631,B,c,c,b
632,A,c,a,b
633,A,a,a,a
635,A,b,b,a
636,B,a,b,a
637,A,a,a,a
638,A,b,b,a
639,A,b,c,c
650,B,a,c,b
651,B,b,c,c
652,B,c,a,c
656,A,c,c,c
659,B,b,a,a
661,B,a,c,b
662,A,a,a,a
663,A,b,a,a
665,A,a,c,a
666,B,c,c,b
667,B,c,b,b
668,A,b,a,a
669,A,a,a,a
671,B,c,b,c
673,A,a,a,a
676,A,b,a,a
678,A,b,a,b
679,A,c,c,c
680,B,c,c,c
682,B,a,a,a
683,B,b,c,b
685,B,c,c,c
686,B,b,a,a
687,B,a,b,b
690,B,b,b,b
691,A,a,a,b
692,A,c,a,c
695,A,b,a,c
697,A,a,a,a
698,B,c,a,a
700,A,c,b,a
701,A,c,c,c
702,A,a,a,a
703,B,c,c,c
705,A,b,b,b
707,B,c,c,b
708,B,b,c,a
709,B,c,a,c
710,A,a,a,a
711,A,a,b,a
712,B,a,a,b
713,B,a,a,a
715,A,b,c,b
716,A,a,a,a
717,B,c,a,b
718,B,c,c,b
719,A,c,b,c
720,A,c,a,a
721,A,a,b,a
725,B,c,a,c
726,B,b,c,b
727,A,a,a,a
728,B,b,b,a
729,B,b,b,b
731,B,b,c,b
732,A,c,c,c
733,A,b,a,b
735,B,b,a,c
736,A,c,b,b
737,B,b,c,b
738,A,c,b,b
748,A,b,a,b
750,B,c,b,c
751,B,b,a,a
752,B,a,b,a
753,A,b,b,c
755,B,c,a,b
756,A,c,a,b
758,B,b,c,c
759,B,b,b,c
760,A,a,a,b
761,B,c,b,b
762,B,a,a,c
766,A,a,a,a
767,B,c,a,a
768,B,b,a,b
776,B,c,b,a
777,B,a,a,b
778,B,c,c,c
779,A,a,a,a
780,B,a,c,a
782,A,b,b,a
783,B,b,a,a
785,A,b,c,a
786,B,b,c,b
788,B,b,b,c
789,B,b,c,b
790,B,a,a,b
791,A,a,a,a
792,B,b,c,c
793,B,b,c,b
795,B,a,c,b
796,A,b,b,c
797,A,c,b,b
798,A,a,a,b
799,B,a,c,c
800,B,b,a,a
801,A,b,b,a
802,A,a,a,c
803,A,a,a,c
806,A,b,a,a
807,B,c,a,c
809,A,b,c,c
811,B,a,c,c
812,A,a,b,b
813,B,a,a,b
818,A,b,a,a
819,A,a,b,a
821,A,b,a,b
822,B,b,b,a
823,B,b,b,a
825,B,c,b,a
826,B,a,c,c
828,B,b,c,b
829,B,b,a,b
830,B,c,b,b
833,A,a,a,a
835,A,a,a,a
836,A,c,a,a
837,A,a,c,b
838,A,b,a,c
839,B,b,a,a
848,B,a,c,b
850,B,b,c,a
851,A,b,a,a
852,A,b,b,b
856,A,b,c,c
858,B,a,c,c
859,A,b,a,a
860,B,b,b,a
861,B,b,c,c
862,A,c,b,c
868,A,b,b,c
869,B,a,c,c
875,A,c,a,b
876,B,b,c,c
877,B,c,c,c
878,B,b,b,a
880,A,c,c,b
881,A,c,c,c
882,B,c,a,b
883,B,c,b,b
885,A,c,c,b
886,B,b,b,a
887,B,a,c,c
888,B,a,c,a
889,A,b,c,a
890,A,c,a,a
892,A,a,c,c
893,B,b,a,a
895,B,a,c,b
897,B,c,a,b
898,B,c,a,a
899,A,c,a,a
900,B,b,c,c
901,A,a,b,b
902,A,a,a,a
903,A,c,a,a
905,B,b,b,b
906,A,c,b,c
908,A,a,a,a
909,A,c,b,b
910,B,c,a,b
911,A,b,a,b
912,A,c,a,c
913,A,c,a,a
915,B,a,c,a
916,B,b,b,a
917,B,b,c,a
918,A,c,b,b
919,A,b,b,b
920,B,a,b,c
921,A,c,b,a
922,A,a,a,a
923,A,b,a,b
925,A,c,a,c
926,B,c,b,c
927,B,b,a,a
928,A,a,a,a
929,A,b,a,a
930,B,b,a,a
931,B,b,a,b
932,B,c,a,b
933,B,b,c,c
935,A,c,b,c
936,B,b,b,a
937,B,b,c,c
938,A,b,b,b
939,B,b,c,a
948,A,b,b,a
949,A,b,a,b
950,B,b,a,b
951,B,c,c,a
952,A,b,a,b
953,A,b,a,c
955,A,a,a,c
957,A,b,b,c
958,A,c,c,a
959,B,c,a,a
960,B,b,c,c
961,B,c,c,c
962,B,a,b,c
963,B,b,c,c
965,B,c,b,a
966,A,c,a,a
967,A,b,c,c
968,B,b,b,b
969,B,a,b,c
970,B,a,c,c
971,A,b,a,a
972,A,c,a,a
973,B,b,c,b
975,B,a,a,b
977,B,a,a,b
978,B,b,b,b
979,A,c,c,b
980,A,b,a,a
981,A,c,c,c
982,B,b,c,c
983,B,b,c,c
985,A,a,b,b
987,B,a,c,b
988,B,a,b,b
989,B,a,c,a
990,A,b,a,a
993,B,b,a,a
995,A,a,a,a
997,B,a,b,c
998,B,a,c,c
999,B,b,c,c
1696,B,a,c,b
1896,A,c,a,a
2001,B,a,c,b
2003,A,b,c,c
2004,B,b,b,c
2005,B,b,b,c
2006,B,a,c,c
2007,B,a,c,b
2008,B,b,c,b
2009,A,c,b,b
2010,B,b,b,c
2011,B,b,b,c
2012,A,a,c,c
2013,A,a,b,b
2014,B,a,c,b
2015,A,b,a,c
2016,B,b,b,c
2017,A,a,a,b
2018,A,b,a,b
2019,A,b,a,a
2020,A,b,a,c
2021,A,b,b,b
2022,B,a,c,b
2023,A,a,b,b
2024,B,b,c,c
2025,B,a,b,a
2026,A,a,b,b
2027,A,b,a,a
2028,B,b,b,a
2029,B,a,c,c
2030,B,a,b,b
2031,A,b,b,c
2032,B,a,c,b
2033,B,a,c,c
2034,A,b,a,b
2035,A,a,c,b
2036,B,a,b,b
2037,B,b,c,c
2038,B,a,c,c
2039,B,c,a,a
2040,A,a,b,b
2041,B,a,c,b
2042,B,c,c,c
2043,A,b,a,b
2044,A,a,c,c
2045,A,b,b,a
2046,A,b,b,c
2047,A,b,a,a
2048,B,b,c,b
2049,A,a,b,a
2050,B,a,c,b
2052,A,b,a,a
2053,A,b,a,b
2054,A,b,c,b
2055,A,a,b,c
2056,B,a,a,b
2057,A,a,a,b
2058,A,a,b,b
2059,A,b,b,a
2060,A,c,a,c
2061,A,c,a,b
2062,A,c,b,b
2063,B,a,c,b
2064,B,a,a,b
2065,B,a,c,c
2066,A,b,b,c
2067,A,c,a,c
2068,B,b,b,c
2069,B,a,c,c
2070,A,b,b,a
2071,A,a,a,c
2072,A,b,a,a
2073,B,a,c,c
2074,A,a,b,b
2075,A,c,c,a
2076,A,a,b,b
2077,A,c,b,c
2078,A,c,b,c
2079,B,a,b,c
2080,A,c,a,a
2081,B,a,c,c
2082,A,b,c,b
2083,B,c,a,a
2084,A,b,a,a
2085,A,c,c,c
2086,B,a,b,b
2087,A,c,a,b
2088,A,b,b,a
2089,A,a,c,b
2090,A,a,a,b
2091,B,a,c,b
2092,B,c,b,c
2093,B,a,b,c
2094,B,a,b,b
2095,A,a,b,a
2096,B,a,c,b
2097,A,c,b,b
2098,A,b,b,a
2099,A,a,c,c
2100,B,b,b,b
2101,A,b,b,b
2102,A,b,a,a
2103,A,b,b,a
2104,B,a,c,b
2105,A,b,a,b
2106,B,a,c,b
2107,A,b,a,a
2108,A,a,c,b
2109,B,a,c,b
2110,B,c,b,b
2111,A,b,b,c
2112,A,b,a,a
2113,A,a,a,a
2114,A,a,a,a
2115,A,b,b,c
2116,B,b,c,c
2117,A,a,b,a
2118,A,b,b,b
2119,A,b,a,b
2120,A,b,b,b
2121,A,b,b,c
2122,B,b,b,b
2123,B,a,b,b
2124,A,b,b,b
2125,A,b,b,c
2126,A,b,b,c
2127,A,c,b,c
2128,B,a,c,b
2129,B,a,b,c
2130,A,a,b,c
2131,A,b,b,c
2132,A,b,b,b
2133,A,c,c,a
2134,A,a,a,b
2135,B,c,b,c
2136,A,a,b,c
2137,A,a,b,a
2138,B,a,b,c
2139,A,b,c,c
2140,B,a,c,c
2141,A,a,a,b
2142,B,c,c,a
2143,A,c,a,b
2144,A,b,b,a
2146,B,c,c,c
2147,A,a,b,b
2148,A,a,a,b
2149,A,b,a,b
2150,A,b,b,b
2151,A,a,b,c
2152,B,a,c,b
2153,B,a,c,b
2154,B,a,c,c
2155,B,a,c,b
2156,B,b,a,a
2157,B,b,c,b
2158,A,a,c,b
2159,A,a,c,b
2160,A,a,a,b
2161,B,a,b,c
2162,A,b,a,a
2163,A,c,b,c
2164,A,a,a,b
2165,A,a,b,c
2166,A,a,a,c
2167,B,a,b,c
2168,B,a,b,a
2169,A,b,a,b
2170,A,a,b,c
2171,B,a,a,b
2172,A,b,a,a
2173,A,b,b,b
2174,A,a,a,a
2175,A,a,a,a
2176,B,a,b,c
2177,A,a,c,b
2178,A,a,a,c
2179,B,b,c,b
2180,A,a,b,a
2181,A,a,a,a
2182,A,b,a,a
2183,B,c,b,a
2184,A,b,a,b
2185,B,b,a,c
2186,B,a,c,a
2187,A,c,c,c
2188,A,a,a,a
2189,A,a,a,a
2190,B,a,a,c
2191,B,a,c,a
2192,A,b,a,c
2193,A,b,a,a
2194,A,b,b,a
2195,A,a,c,b
2196,A,a,b,b
2197,A,b,c,b
2198,A,a,b,a
2199,A,b,a,c
2200,A,a,a,b
2201,A,b,a,b
2202,B,c,b,b
2203,B,b,b,c
2204,B,c,c,c
2205,A,b,a,b
2206,A,b,b,c
2207,A,a,a,a
2208,A,c,c,b
2209,A,b,b,a
2210,A,c,c,c
2211,A,b,a,a
2212,A,b,b,a
2213,A,a,b,b
2215,A,b,b,c
2216,B,b,b,c
2217,A,b,c,b
2218,B,a,a,c
2219,B,a,c,b
2220,B,b,b,c
2221,A,c,b,c
2222,A,a,b,a
2223,B,a,c,c
2224,A,b,b,b
2225,A,c,b,c
2226,A,c,b,c
2227,A,a,a,b
2228,A,b,b,b
2229,A,b,b,c
2230,B,a,b,c
2231,A,b,b,c
2232,B,a,a,b
2233,B,b,c,b
2234,A,b,b,c
2235,A,b,a,a
2236,B,a,c,c
2237,B,b,b,c
2238,B,a,b,b
2239,A,a,a,b
2240,A,c,a,a
2241,B,a,c,c
2242,B,a,c,a
2243,A,a,c,c
2244,B,c,c,b
2245,A,b,c,c
2246,A,a,b,a
2247,A,a,b,b
2248,A,b,a,c
2249,B,b,b,c
2250,B,a,c,c
2251,B,c,c,c
2252,B,a,c,b
2253,A,a,b,c
2254,B,a,b,a
2255,B,b,b,b
2256,A,a,a,b
2258,A,a,b,c
2259,A,b,a,b
2260,A,a,b,a
2261,A,a,b,b
2262,B,a,c,b
2263,A,c,a,c
2264,A,c,c,c
2265,A,a,a,a
2266,A,b,c,a
2267,B,b,c,c
2268,A,a,c,b
2269,B,a,c,a
2270,A,b,a,a
2271,A,b,b,b
2272,A,b,b,b
2273,B,a,c,c
2274,A,b,b,b
2275,B,b,c,b
2276,A,c,b,c
2277,B,b,c,c
2278,A,b,b,b
2279,A,b,b,b
2280,A,b,b,a
2281,A,a,b,b
2282,A,b,b,c
2283,A,c,b,c
2284,A,c,b,b
2285,A,b,c,b
2286,A,b,b,b
2287,A,c,c,a
2288,A,b,b,c
2289,A,b,b,c
2290,A,b,b,b
2291,A,c,b,b
2292,A,a,b,a
2293,B,b,c,b
2294,B,b,c,b
2295,A,b,a,a
2296,A,b,b,c
2297,A,a,b,b
2298,A,b,c,c
2299,B,b,b,c
2300,A,c,b,c
2301,A,b,b,b
2302,A,c,c,c
2303,A,c,b,a
2304,B,a,c,c
2305,A,c,c,c
2306,A,b,b,c
2307,A,c,a,c
2308,A,b,b,b
2309,A,c,b,c
2310,B,b,c,c
2311,B,b,c,c
2312,A,b,b,b
2313,A,b,c,b
2314,A,c,b,c
2315,A,b,b,b
2316,A,b,a,b
2317,A,b,b,b
2318,A,b,b,c
2319,A,b,a,b
2320,A,b,c,b
2321,A,b,b,a
2322,A,a,b,b
2323,A,c,b,b
2324,A,b,b,b
2325,A,b,c,b
2326,A,b,b,c
2327,A,b,c,b
2328,A,c,a,b
2329,A,b,b,b
2330,A,c,a,b
2331,A,b,b,c
2332,B,b,c,b
2333,A,c,b,b
2334,A,c,b,b
2335,A,b,c,b
2336,A,c,b,b
2337,A,c,a,a
2338,A,a,b,b
2339,A,b,b,b
2341,A,b,c,c
2342,A,c,b,b
2343,A,b,b,a
2344,B,b,c,b
2345,B,a,b,c
2346,A,c,b,b
2347,A,c,b,b
2348,A,c,b,b
2349,A,b,b,c
2350,A,b,b,c
2351,A,c,b,a
2352,A,c,b,c
2353,B,a,c,c
2354,A,c,b,c
2355,A,c,b,b
2356,A,c,a,b
2357,A,b,c,b
2358,A,b,c,c
2359,A,c,a,c
2360,A,b,b,b
2361,A,b,b,b
2362,A,b,a,a
2363,A,c,b,b
2364,A,b,b,b
2365,A,b,b,b
2366,A,b,b,b
2367,A,b,b,b
2368,A,b,b,a
2369,A,b,c,c
2370,A,b,b,a
2371,A,c,c,c
2372,A,c,c,b
2373,A,b,a,b
2374,A,c,b,c
2375,B,c,c,c
2376,B,a,b,b
2377,A,b,b,a
2378,A,b,c,b
2379,A,c,a,c
2380,A,c,a,a
2381,A,c,a,b
2382,A,c,a,c
2383,A,b,a,b
2384,A,b,a,b
2385,B,b,c,b
2386,B,c,a,b
2387,A,b,b,b
2388,A,b,b,a
2389,A,b,c,c
2390,A,b,b,b
2391,A,c,b,b
2392,A,b,b,b
2393,B,b,c,b
2394,A,b,c,b
2395,A,c,b,a
2396,B,b,b,b
2397,A,b,b,b
2398,A,c,b,b
2399,B,c,b,a
2400,A,b,b,b
2401,A,b,b,b
2402,A,b,a,a
2403,A,c,a,a
2404,A,c,b,b
2405,B,a,b,b
2406,A,c,b,b
2407,B,b,b,c
2408,B,b,c,b
2409,A,c,b,b
2410,A,b,b,b
2411,A,b,b,b
2412,A,b,b,a
2413,A,c,b,a
2414,A,b,b,a
2415,B,b,c,c
2416,A,c,b,c
2417,A,b,b,c
2418,A,b,a,b
2419,A,c,c,c
2420,A,c,a,b
2421,A,b,b,a
2422,B,b,c,b
2423,A,c,b,a
2424,A,b,b,b
2425,A,c,b,b
2426,A,c,b,b
2427,A,c,a,b
2428,B,a,b,b
2429,B,c,c,c
2430,B,b,c,b
2431,B,b,c,c
2432,A,b,a,a
2433,A,b,b,c
2434,A,c,b,c
2435,A,b,b,a
2436,A,a,b,b
2437,A,b,b,b
2438,A,b,b,b
2439,A,a,a,a
2440,A,c,c,c
2441,A,c,b,b
2442,A,c,b,c
2443,A,c,b,b
2444,A,c,c,b
2445,A,b,b,c
2446,A,c,a,a
2447,A,b,b,c
2448,A,b,c,b
2449,A,b,b,b
2450,B,a,c,c
2451,A,c,a,b
2452,A,c,b,b
2453,A,b,b,c
2454,A,c,c,b
2455,A,c,b,b
2456,B,c,a,c
2457,A,b,b,a
2458,A,b,c,a
2459,A,c,a,a
2460,A,a,b,b
2461,A,c,a,a
2462,A,b,b,b
2463,B,b,b,b
2464,A,b,b,a
2465,A,c,b,a
2466,A,b,a,b
2467,A,b,b,a
2468,A,c,a,b
2469,A,b,b,b
2470,B,b,c,c
2471,A,c,b,c
2472,A,b,b,b
2473,A,b,a,a
2474,A,b,b,b
2475,B,b,c,c
2476,A,b,b,b
2477,B,b,c,c
2478,A,c,b,a
2479,B,a,b,b
2480,A,c,b,b
2481,A,b,b,c
2482,B,c,c,c
2483,A,c,b,b
2484,A,c,b,a
2485,A,c,b,a
2486,A,b,b,b
2487,A,b,a,a
2488,A,c,b,b
2489,A,c,b,a
2490,A,c,b,a
2491,A,c,b,c
2492,A,b,b,a
2493,A,c,c,c
2494,A,b,b,b
2495,A,c,b,a
2496,A,c,a,c
2497,A,c,b,b
2498,A,c,b,b
2499,A,b,b,b
2501,A,b,b,c
2502,A,b,b,a
2503,A,c,b,b
2504,A,b,a,a
2505,A,b,b,b
2506,A,c,a,c
2507,A,b,b,b
2508,A,b,c,b
2509,A,b,b,a
2510,A,c,b,a
2511,A,b,b,a
2512,A,b,b,c
2513,A,c,b,b
2514,A,b,b,a
2515,A,b,b,b
2516,A,c,b,b
2517,A,c,b,a
2518,A,c,b,a
2519,A,c,b,a
2520,A,b,c,b
2521,A,b,a,a
2522,A,b,b,b
2523,A,b,b,a
2524,A,b,b,b
2526,A,b,b,a
2527,A,b,b,a
2528,A,c,a,a
2529,A,b,b,a
2530,A,b,b,a
2531,A,c,b,b
2532,A,b,b,a
2533,A,b,b,a
2534,A,c,c,c
2535,A,b,b,c
2536,A,c,b,c
2537,A,c,b,c
2538,A,b,b,c
2539,A,c,b,c
2540,A,c,b,c
2541,A,c,b,c
2542,A,b,b,c
2543,A,c,b,c
2544,A,b,b,c
2545,A,c,b,c
2546,A,b,c,c
2548,A,c,b,c
2549,A,b,b,c
2550,A,c,b,c
2551,A,c,a,c
2552,A,c,b,c
2553,A,c,b,c
2554,A,c,b,c
2556,A,c,b,c
2558,A,b,b,c
2564,A,c,b,c
600000,B,c,c,c
600004,B,b,c,a
600005,B,c,a,c
600006,B,c,b,a
600007,B,b,b,a
600008,B,b,b,b
600009,B,b,b,b
600010,B,b,b,b
600011,B,c,a,b
600012,B,c,c,b
600015,B,c,c,b
600016,B,c,c,c
600017,B,b,b,b
600018,B,b,c,c
600019,B,c,b,b
600020,B,c,b,b
600021,B,c,a,a
600022,B,c,a,a
600026,B,c,a,c
600027,B,c,a,b
600028,B,c,c,b
600029,B,c,c,b
600030,B,b,c,a
600031,B,a,c,c
600033,B,c,b,b
600035,B,c,b,c
600036,B,c,c,b
600037,B,b,a,b
600038,B,a,b,b
600039,A,c,c,b
600048,B,c,c,c
600050,B,c,a,a
600051,A,c,c,a
600052,B,c,c,b
600053,B,b,a,b
600054,A,b,c,c
600055,A,a,b,a
600057,A,c,c,c
600058,B,c,b,b
600059,B,a,b,b
600060,B,b,c,c
600061,A,a,a,c
600062,B,a,c,b
600063,B,b,b,b
600064,B,c,b,a
600066,B,a,c,b
600067,B,c,c,a
600068,B,c,c,b
600069,B,b,a,a
600070,A,b,b,a
600071,A,a,a,a
600072,B,a,a,a
600073,B,b,b,c
600074,A,b,a,a
600075,B,b,b,a
600076,A,a,a,b
600077,A,c,c,c
600078,B,b,a,b
600079,B,b,c,c
600080,B,a,b,a
600081,A,b,c,c
600082,B,b,a,a
600083,A,a,c,a
600084,B,b,a,a
600085,B,a,c,c
600086,B,b,c,c
600087,B,c,a,b
600088,B,a,b,c
600089,B,b,b,c
600090,B,a,c,b
600091,A,b,a,a
600093,A,a,b,a
600094,A,c,c,c
600095,A,a,a,b
600096,B,c,a,b
600097,A,b,a,b
600098,B,b,b,b
600099,A,a,a,a
600100,B,b,b,b
600101,B,a,c,a
600103,B,b,a,b
600104,B,c,c,c
600105,A,b,a,b
600106,B,b,c,a
600107,B,b,b,a
600108,B,a,b,a
600109,B,b,b,a
600110,B,b,a,a
600111,B,a,c,c
600112,B,a,a,c
600113,B,a,c,a
600114,A,b,b,b
600115,B,c,c,b
600116,B,b,a,c
600117,B,c,c,b
600118,B,a,b,b
600119,A,b,a,a
600120,B,c,c,b
600121,B,b,c,b
600122,B,c,b,c
600123,B,a,c,b
600125,B,a,c,b
600126,B,c,b,a
600127,B,a,a,a
600128,B,b,b,a
600129,B,c,a,b
600130,A,a,b,a
600131,A,b,c,b
600132,B,a,b,a
600135,A,a,a,a
600136,A,a,a,b
600137,A,a,b,b
600138,B,b,c,b
600139,B,a,b,c
600141,B,b,c,c
600143,B,a,c,b
600145,A,a,a,a
600146,A,a,a,a
600148,A,a,c,b
600149,A,a,a,b
600150,B,b,c,a
600151,B,b,a,c
600152,A,b,c,a
600153,B,c,c,c
600155,A,a,b,a
600156,A,a,a,b
600157,B,c,b,c
600158,B,b,c,a
600159,B,b,c,b
600160,B,a,c,c
600161,B,a,c,c
600162,A,c,b,b
600163,A,b,a,a
600165,A,b,a,b
600166,B,c,b,b
600167,A,b,c,b
600168,B,b,a,a
600169,B,c,b,c
600170,B,c,b,c
600171,B,a,a,a
600172,B,b,b,c
600173,B,b,b,a
600175,B,b,b,b
600176,B,c,c,a
600177,B,c,c,a
600178,B,b,a,a
600179,A,b,a,a
600180,A,a,a,a
600182,A,c,c,b
600183,B,b,b,b
600184,A,b,a,b
600185,A,c,c,b
600186,A,b,a,a
600187,B,c,b,c
600188,B,c,c,c
600189,A,b,a,b
600190,B,c,b,b
600191,B,b,a,a
600192,A,b,a,a
600193,B,a,a,a
600195,B,a,c,a
600196,B,b,c,c
600197,B,a,c,c
600198,B,b,a,c
600199,B,a,c,c
600200,B,b,b,c
600201,B,a,c,b
600202,A,b,a,a
600203,A,b,c,a
600206,A,a,a,a
600207,A,b,a,c
600208,B,b,b,c
600209,B,a,a,a
600210,B,b,c,b
600211,A,a,a,b
600212,A,a,a,a
600213,A,a,a,b
600215,A,b,a,b
600216,B,a,c,b
600217,A,b,a,b
600218,B,a,a,b
600219,B,b,b,b
600220,B,b,a,b
600221,B,c,c,b
600222,A,a,a,b
600223,B,c,c,c
600225,A,c,c,b
600226,B,a,b,a
600227,B,c,a,b
600228,B,a,a,a
600229,A,b,a,a
600230,B,c,b,a
600231,B,c,b,c
600232,A,b,a,a
600233,A,b,c,b
600234,A,a,c,b
600235,A,b,a,b
600236,B,c,b,b
600237,A,a,b,a
600238,B,a,a,b
600239,B,c,b,b
600240,B,b,c,a
600241,A,b,b,b
600242,A,c,a,c
600243,A,b,a,c
600246,B,c,c,a
600247,A,b,a,c
600248,A,c,c,b
600249,A,b,a,a
600250,A,c,a,a
600251,B,a,c,b
600252,B,a,c,c
600255,B,b,a,b
600256,B,b,c,c
600257,B,a,a,a
600258,B,b,b,b
600259,B,a,c,c
600260,B,b,b,c
600261,B,a,b,b
600262,A,c,c,a
600265,A,a,a,a
600266,B,c,c,c
600267,B,a,b,c
600268,B,b,a,c
600269,B,c,b,c
600270,A,c,b,a
600271,B,a,c,b
600272,A,b,b,a
600273,A,a,a,a
600276,B,a,c,c
600277,B,c,b,c
600278,B,c,b,c
600279,A,c,b,a
600280,B,c,c,a
600281,A,b,a,a
600282,B,c,a,a
600283,A,b,b,a
600284,B,c,b,a
600285,A,a,a,a
600287,B,c,b,a
600288,A,b,b,b
600289,B,a,b,a
600290,B,b,a,c
600291,A,c,a,a
600292,B,c,a,c
600293,A,b,a,b
600295,B,c,c,b
600297,A,b,a,a
600298,B,a,b,c
600299,B,c,a,b
600300,B,b,b,c
600301,A,c,a,b
600302,A,b,a,a
600303,B,c,b,b
600305,A,c,a,b
600306,A,b,a,b
600307,B,c,c,c
600308,B,c,a,b
600309,B,a,c,c
600310,B,b,b,c
600311,B,a,a,a
600312,B,a,a,b
600313,A,a,a,c
600315,B,a,c,b
600316,B,a,a,a
600317,B,c,b,b
600318,A,a,c,b
600319,A,c,a,a
600320,B,c,a,a
600321,A,b,a,b
600322,B,c,b,a
600323,B,b,b,c
600325,B,c,c,b
600326,B,a,b,b
600327,B,b,c,c
600328,B,c,b,c
600329,B,b,b,b
600330,B,a,a,b
600331,B,b,b,a
600333,B,b,a,b
600335,B,c,c,c
600336,A,b,a,b
600337,B,b,b,a
600339,B,b,a,b
600340,B,c,c,c
600343,A,b,a,c
600345,A,b,b,a
600346,A,b,a,c
600348,B,a,c,c
600350,B,c,c,c
600351,B,a,c,a
600352,B,c,b,c
600353,A,a,a,c
600354,B,b,b,b
600355,A,a,b,a
600356,A,b,b,c
600358,A,a,a,b
600359,A,b,a,a
600360,A,b,a,a
600361,B,c,a,c
600362,B,b,c,c
600363,B,a,b,b
600365,A,a,a,a
600366,B,a,c,c
600367,B,a,b,b
600368,B,c,b,a
600369,B,c,a,a
600370,A,b,a,a
600371,A,a,c,c
600372,B,a,b,c
600373,B,c,b,c
600375,A,c,c,c
600376,B,c,c,c
600377,B,b,c,a
600378,B,a,b,b
600379,A,a,a,b
600380,B,b,b,c
600381,B,b,a,c
600382,A,a,c,b
600383,B,c,c,c
600385,A,a,b,a
600386,B,a,c,b
600387,B,a,a,b
600388,B,b,b,b
600389,B,c,a,b
