Stkcd,Size,BM,OP,INV
667,A,c,a,b
668,A,b,a,a
669,A,c,b,a
671,B,c,c,c
672,B,b,c,b
673,A,b,c,b
676,B,b,a,a
677,A,a,a,a
678,A,b,a,a
679,A,b,a,a
680,A,c,a,b
681,B,a,b,a
682,B,b,b,b
683,B,c,a,a
685,B,c,b,b
686,B,c,b,a
687,A,b,c,a
688,B,a,b,c
690,B,b,c,b
691,A,a,c,c
692,A,c,a,a
695,A,b,a,b
697,A,a,a,a
698,A,c,c,c
700,A,c,a,b
701,A,c,a,a
702,A,a,b,c
703,B,c,c,b
705,A,b,b,b
707,A,c,c,a
708,B,c,c,b
709,B,c,b,b
710,B,a,b,b
711,A,c,a,a
712,B,b,b,a
713,B,a,a,b
715,A,b,b,b
716,A,c,a,a
717,B,b,c,b
718,B,b,c,a
719,A,c,b,b
720,B,b,c,b
721,A,a,a,b
722,A,b,b,b
723,B,b,b,c
725,B,c,a,c
726,A,c,a,b
727,B,c,c,c
728,B,c,b,b
729,B,b,a,b
731,A,b,a,b
732,A,c,a,a
733,B,a,c,b
735,B,b,a,c
736,A,c,b,c
737,A,a,c,a
738,B,a,b,b
739,B,a,c,c
750,B,c,b,b
751,A,b,b,c
752,A,b,b,b
753,A,c,b,c
755,A,c,a,a
756,A,c,c,b
757,A,b,b,a
758,B,c,a,a
759,A,c,b,b
761,B,c,a,b
762,B,a,a,a
766,A,c,a,b
767,B,c,b,b
768,B,a,b,c
776,B,c,c,c
777,A,a,b,b
778,B,c,b,b
779,A,c,c,b
780,B,b,a,a
782,A,b,a,b
783,B,c,b,c
785,A,c,b,c
786,B,a,c,b
788,A,a,b,a
789,B,b,c,c
790,A,a,b,a
791,B,c,b,a
793,A,c,a,a
795,B,a,a,b
796,B,a,a,a
797,A,c,b,c
798,A,a,a,b
799,B,a,c,c
800,B,c,c,c
801,B,b,a,a
802,A,b,a,a
803,A,b,b,c
806,A,b,c,c
807,B,c,b,b
809,A,c,a,a
810,B,b,b,a
811,B,b,b,b
812,A,b,a,b
813,B,a,b,b
815,A,b,a,a
816,A,b,a,a
818,B,a,b,b
819,A,a,b,b
820,A,a,b,a
821,B,b,a,c
822,B,b,a,a
823,B,b,b,c
825,B,c,b,a
826,B,c,a,a
828,B,b,c,c
829,B,c,b,b
830,B,b,b,b
831,B,a,b,b
833,A,c,a,b
835,A,b,c,a
836,A,b,a,b
837,B,c,b,b
838,A,c,b,b
839,B,b,a,a
848,B,a,c,a
850,A,c,b,a
851,B,c,a,b
852,A,c,a,a
856,A,b,a,b
858,B,a,c,b
859,B,b,b,c
860,B,a,b,a
861,A,c,a,a
862,A,c,a,a
863,A,b,a,a
868,A,b,c,a
869,B,b,b,a
875,B,c,b,c
876,B,b,c,c
877,B,b,c,a
878,B,b,b,a
880,A,c,b,b
881,B,b,b,b
882,A,c,a,a
883,B,c,b,a
885,B,c,c,c
886,A,a,b,a
887,B,b,b,b
888,A,b,a,b
889,A,b,a,a
890,A,a,c,a
892,A,c,a,a
893,B,b,a,b
895,B,a,c,c
897,A,c,c,a
898,B,c,b,a
899,A,b,b,b
900,B,c,b,c
901,B,b,a,b
902,B,a,c,c
903,B,c,b,c
905,A,c,b,b
906,B,c,c,c
908,A,b,a,a
909,A,c,a,c
910,B,b,c,b
911,A,c,c,b
912,B,b,b,c
913,B,a,b,a
915,B,a,c,c
917,B,c,a,a
918,B,b,a,a
919,A,b,a,b
920,A,b,b,c
921,B,c,c,c
922,A,b,c,c
923,B,b,c,b
925,A,c,a,a
926,A,c,b,b
927,B,c,c,c
928,B,c,c,b
929,A,b,a,a
930,B,c,b,c
931,A,a,a,a
932,B,c,c,b
933,B,c,b,c
935,B,a,c,b
936,B,b,a,a
937,B,c,b,b
938,B,b,b,b
948,A,b,b,c
949,B,c,a,b
950,B,c,c,c
951,B,b,c,c
952,A,b,b,b
953,A,a,c,b
955,A,a,c,c
957,A,c,a,a
958,A,c,b,c
959,B,c,b,b
960,B,b,b,b
961,B,c,c,c
962,B,a,a,a
963,B,a,c,b
965,A,c,a,b
966,B,c,b,a
967,B,b,b,c
968,B,b,a,c
969,B,b,a,a
970,B,a,a,b
971,A,b,a,a
972,A,a,a,a
973,A,b,a,a
975,B,b,c,b
976,B,b,b,c
977,B,b,b,c
978,A,b,a,a
980,B,c,c,a
981,A,c,a,a
982,B,a,a,a
983,B,c,c,b
985,A,a,a,a
987,B,c,c,b
988,B,a,b,c
989,B,b,b,b
990,B,c,a,b
993,A,c,a,b
995,A,a,c,a
996,A,a,a,a
997,B,b,b,a
998,B,a,b,a
999,B,b,c,b
1696,B,b,c,c
1872,B,c,b,b
1896,B,c,b,b
1914,B,b,b,a
1965,B,c,b,b
1979,B,c,b,c
2001,B,a,c,b
2002,B,c,c,b
2003,A,b,c,a
2004,B,c,b,b
2005,A,c,a,a
2006,A,a,a,c
2007,B,a,c,c
2008,B,a,b,c
2009,A,b,b,b
2010,B,b,b,b
2011,A,c,a,a
2012,A,b,c,c
2013,B,a,b,b
2014,A,a,c,c
2015,A,c,c,c
2016,A,c,c,a
2017,A,a,a,a
2019,B,b,c,b
2020,B,b,c,a
2021,A,b,a,a
2022,B,a,c,c
2023,B,b,a,b
2024,B,c,a,a
2025,B,a,c,c
2026,A,b,b,b
2027,B,a,c,c
2028,B,b,c,c
2029,A,c,b,a
2030,B,a,c,c
2031,A,b,a,b
2032,B,a,c,b
2033,A,b,a,a
2034,B,c,b,c
2035,B,b,c,a
2036,B,b,a,c
2037,A,c,b,c
2038,B,a,b,b
2039,A,c,c,b
2040,A,b,b,a
2041,B,a,a,b
2042,B,c,a,a
2043,B,b,c,c
2044,B,a,b,a
2045,B,b,b,b
2046,A,b,a,b
2047,A,c,a,c
2048,B,c,b,b
2049,B,a,c,b
2050,B,a,c,c
2051,B,c,a,a
2052,A,b,a,a
2053,A,c,b,b
2054,A,b,b,c
2055,A,b,b,a
2056,B,a,c,c
2057,A,a,c,c
2058,A,a,a,b
2059,A,b,b,a
2060,A,c,b,b
2061,B,c,c,c
2062,A,c,b,b
2063,B,a,b,b
2064,B,b,c,c
2065,B,b,b,b
2066,A,c,b,a
2067,A,c,b,c
2068,B,b,a,a
2069,A,b,c,a
2072,A,a,c,a
2073,A,c,a,b
2074,B,a,a,b
2075,B,a,c,c
2076,A,a,a,b
2077,A,b,b,a
2078,B,b,c,b
2079,B,a,b,b
2080,B,b,c,c
2081,B,c,c,b
2082,A,c,b,c
2083,A,c,b,a
2084,A,b,b,c
2085,B,b,b,b
2086,A,c,a,a
2087,A,c,b,b
2088,B,b,c,b
2089,A,b,a,a
2090,A,b,b,a
2091,B,c,c,b
2092,B,c,a,b
2093,B,a,a,a
2094,A,c,a,a
2095,A,a,b,b
2096,A,b,a,b
2097,B,c,c,b
2098,A,b,c,b
2099,B,a,b,b
2100,B,b,c,c
2101,A,c,b,a
2102,B,c,b,b
2103,A,b,a,a
2104,A,a,a,a
2105,A,a,c,b
2106,B,b,b,c
2107,A,a,c,c
2108,B,b,b,b
2109,B,b,b,b
2110,B,c,c,c
2111,B,b,c,c
2112,A,b,b,b
2113,A,b,a,a
2114,A,b,a,b
2115,A,b,a,a
2116,A,b,b,b
2117,A,a,b,a
2118,A,c,a,a
2119,B,a,b,b
2120,B,a,c,c
2121,B,c,c,a
2122,A,b,c,a
2123,B,a,a,b
2124,B,b,c,c
2125,B,b,a,b
2126,B,b,b,c
2127,B,a,c,c
2128,B,c,c,b
2129,B,b,b,c
2130,B,b,c,b
2131,B,b,c,c
2132,A,b,b,b
2133,A,c,b,c
2134,A,a,a,b
2135,B,c,b,c
2136,A,a,b,b
2137,A,b,a,b
2138,B,a,c,c
2139,B,a,c,c
2140,B,c,b,c
2141,B,b,a,a
2142,B,c,c,c
2144,A,b,a,a
2145,B,a,b,c
2146,B,c,c,b
2147,A,c,c,a
2148,A,a,a,a
2149,B,b,b,c
2150,A,b,c,b
2151,B,a,a,c
2152,B,a,b,b
2153,B,a,a,a
2154,B,b,c,b
2155,B,a,b,b
2156,B,a,a,c
2157,B,b,c,c
2158,B,a,c,b
2159,A,b,a,a
2160,A,c,a,b
2161,A,b,a,b
2162,A,b,b,b
2163,B,a,c,c
2164,A,a,c,b
2165,A,b,b,b
2166,A,b,b,c
2167,A,b,a,b
2168,A,a,a,a
2169,B,b,b,a
2170,A,b,b,a
2171,B,b,b,c
2172,A,c,a,b
2173,A,b,a,a
2174,B,b,a,a
2175,A,b,c,a
2176,B,a,a,a
2177,A,a,b,b
2178,A,b,a,a
2179,B,a,c,c
2180,B,b,a,b
2181,A,b,a,b
2182,B,b,b,b
2183,B,c,a,b
2184,A,b,c,c
2185,B,a,b,c
2186,A,a,a,a
2187,A,b,a,a
2188,A,a,c,a
2189,A,b,b,b
2190,B,a,b,b
2191,B,a,c,b
2192,B,a,a,c
2193,A,c,a,a
2194,B,a,b,b
2195,B,b,a,a
2196,A,b,a,a
2197,A,b,a,b
2198,A,a,a,a
2199,A,a,a,b
2200,A,c,a,a
2201,B,a,a,b
2202,B,c,b,b
2203,B,b,b,b
2204,B,c,a,b
2205,A,c,a,b
2206,B,b,b,b
2207,A,a,a,a
2208,A,c,c,c
2209,A,b,a,b
2210,B,a,c,a
2211,A,a,b,b
2212,B,a,b,b
2213,A,a,a,b
2214,B,a,c,c
2215,A,b,b,b
2216,B,a,c,b
2217,B,c,a,a
2218,B,b,b,b
2219,B,b,c,a
2221,B,b,c,a
2222,B,a,c,b
2223,B,a,c,c
2224,A,b,b,b
2225,A,c,b,b
2226,B,c,b,b
2227,A,a,a,b
2228,A,b,b,c
2229,A,b,a,a
2230,B,a,b,c
2231,A,a,a,a
2232,A,a,c,c
2233,B,b,c,b
2234,A,b,a,b
2235,A,b,a,a
2236,B,b,c,c
2237,B,b,b,b
2238,A,b,b,b
2239,B,a,a,b
2240,B,a,a,a
2241,B,a,c,c
2242,B,a,c,c
2243,A,c,b,c
2244,B,c,c,c
2245,B,a,b,b
2246,A,b,a,b
2247,A,b,c,a
2248,A,a,a,a
2249,B,c,a,a
2250,B,a,a,b
2251,B,c,a,a
2252,B,a,b,c
2253,A,a,b,b
2254,B,b,b,c
2255,A,b,c,a
2256,A,b,a,b
2258,B,a,c,b
2259,A,a,c,a
2261,B,a,a,b
2262,B,a,c,b
2263,B,a,b,b
2264,A,b,c,c
2265,A,a,a,a
2266,B,c,c,c
2267,B,c,b,b
2268,B,a,a,b
2269,B,b,a,a
2270,A,b,c,b
2271,B,a,c,c
2272,A,b,b,c
2273,B,a,b,c
2274,B,b,b,b
2275,B,a,b,b
2276,B,b,b,b
2277,A,c,a,b
2278,A,b,a,b
2279,A,b,a,a
2280,B,c,b,b
2281,B,a,b,c
2282,A,b,b,c
2283,B,b,b,c
2284,A,b,a,a
2285,B,b,b,a
2286,A,b,a,b
2287,B,a,c,c
2288,B,a,a,c
2289,A,a,a,a
2290,A,b,c,a
2291,B,a,a,b
2292,A,b,a,a
2293,B,a,c,b
2294,B,a,a,a
2295,A,b,b,c
2296,A,b,b,c
2297,A,a,a,b
2298,A,b,b,b
2299,B,a,c,a
2300,A,b,c,b
2301,B,b,b,c
2302,B,c,b,b
2303,A,c,b,a
2304,B,a,c,b
2305,A,c,a,b
2306,A,a,a,c
2307,A,c,a,c
2308,A,a,a,a
2309,A,c,a,a
2310,B,c,a,b
2311,B,a,c,c
2312,B,a,c,a
2313,A,b,a,a
2314,A,c,c,c
2315,A,b,b,c
2316,A,c,a,a
2317,B,b,a,a
2318,B,a,c,b
2319,A,a,b,a
2320,B,a,b,b
2321,A,c,a,a
2322,A,b,b,a
2323,A,b,a,a
2324,B,a,c,b
2325,A,c,a,b
2326,B,b,a,b
2327,A,b,c,a
2328,A,b,b,c
2329,A,c,a,c
2330,A,a,a,b
2331,A,a,a,a
2332,B,a,c,c
2333,A,a,a,c
2334,A,b,b,b
2335,B,b,c,b
2336,A,c,b,a
2337,A,b,a,a
2338,A,a,b,b
2339,A,b,a,b
2340,B,b,a,b
2341,A,c,a,a
2342,A,b,a,b
2343,A,b,a,a
2344,A,c,a,b
2345,B,b,b,a
2346,B,a,b,a
2347,A,b,a,a
2348,A,b,a,a
2349,A,b,a,b
2350,A,b,a,a
2351,B,a,c,c
2352,B,a,c,c
2353,B,a,c,b
2354,A,b,c,a
2355,A,b,a,a
2356,A,c,c,a
2357,A,b,b,a
2358,A,c,a,a
2360,A,a,c,c
2361,A,b,b,a
2362,A,a,c,c
2363,A,b,a,a
2364,A,b,a,c
2365,A,b,b,b
2366,A,c,a,a
2367,A,b,c,b
2368,B,b,b,c
2369,A,b,a,a
2370,A,b,b,a
2371,B,a,b,c
2372,B,a,c,c
2373,B,b,b,c
2374,A,c,a,a
2375,B,b,b,b
2376,B,b,b,a
2377,A,b,a,a
2378,B,b,a,b
2379,A,b,a,a
2380,A,b,b,b
2381,A,b,c,b
2382,B,b,c,c
2383,A,c,a,a
2384,B,b,c,c
2385,B,b,c,c
2386,B,c,b,b
2387,B,c,a,b
2388,A,b,b,b
2389,B,a,b,b
2390,B,b,b,a
2391,A,b,b,b
2392,A,b,c,b
2393,A,b,a,a
2394,A,b,c,b
2395,A,a,b,c
2396,B,a,b,b
2397,A,b,a,a
2398,A,b,c,c
2399,B,b,b,c
2400,B,b,a,a
2401,A,b,c,b
2402,B,a,c,c
2403,A,c,b,b
2404,A,b,b,a
2405,B,a,a,b
2406,A,b,b,b
2407,B,a,a,b
2408,B,b,c,c
2409,B,a,b,c
2410,B,a,b,c
2411,B,c,a,a
2412,A,a,b,a
2413,B,b,b,c
2414,B,a,c,c
2415,B,a,c,c
2416,B,b,c,b
2417,A,a,b,a
2418,A,b,b,a
2419,B,c,b,b
2420,A,b,b,a
2421,B,b,b,c
2422,B,b,b,b
2423,A,c,b,c
2424,B,b,b,a
2425,B,a,a,a
2426,B,c,b,a
2427,A,c,a,a
2428,B,a,a,b
2429,B,b,c,c
2430,B,a,c,c
2431,A,c,a,a
2432,A,a,c,c
2433,A,c,a,b
2434,B,b,b,b
2435,B,b,b,a
2436,B,a,c,c
2437,B,b,c,a
2438,A,a,b,b
2439,B,a,c,c
2440,B,b,b,b
2441,A,c,b,c
2442,A,b,b,a
2443,A,b,c,b
2444,B,a,c,c
2445,A,a,c,a
2446,B,b,b,a
2447,A,a,a,a
2448,A,c,b,c
2449,B,b,a,a
2451,A,a,a,b
2452,A,b,c,c
2453,B,b,a,c
2454,A,c,b,b
2455,B,c,a,c
2456,B,b,a,a
2457,A,b,b,b
2458,B,a,a,b
2459,B,c,c,c
2460,B,a,b,c
2461,B,a,b,b
2462,A,c,c,b
2463,B,a,c,c
2464,A,b,c,a
2465,B,a,b,b
2466,B,a,a,a
2467,A,a,c,b
2468,B,b,a,c
2469,A,b,b,c
2470,B,c,a,a
2471,A,c,a,a
2472,B,b,a,b
2473,A,a,c,a
2474,A,b,a,b
2475,B,a,c,c
2476,A,a,a,b
2478,A,c,a,a
2479,A,c,b,c
2480,A,c,a,a
2481,B,a,c,a
2482,A,c,a,a
2483,A,c,b,c
2484,B,a,b,c
2485,A,b,a,a
2486,A,a,a,b
2487,A,b,c,c
2488,A,b,a,a
2489,B,b,c,b
2490,A,c,a,a
2491,A,b,a,a
2492,A,b,b,b
2493,B,b,c,c
2494,A,c,a,a
2495,A,b,a,a
2496,A,b,a,a
2497,B,a,b,c
2498,B,a,b,c
2499,A,a,c,a
2500,B,c,b,b
2501,B,a,c,c
2502,A,b,a,c
2503,A,c,a,a
2504,A,c,a,a
2505,B,b,a,b
2506,B,a,a,a
2507,B,a,c,c
2508,B,a,c,c
2510,A,b,a,a
2511,B,a,c,c
2512,A,b,a,a
2513,A,c,a,a
2514,A,b,a,a
2515,A,a,b,b
2516,B,b,b,a
2517,B,a,b,a
2518,B,a,b,b
2519,A,b,b,b
2520,A,b,b,b
2521,A,b,b,b
2522,B,a,b,b
2523,A,b,a,b
2524,B,a,c,a
2526,A,b,b,b
2527,A,c,b,a
2528,A,b,a,c
2529,A,a,b,a
2530,A,a,a,a
2531,B,b,c,b
2532,B,c,c,c
2533,A,c,b,c
2534,B,b,c,b
2535,A,c,b,a
2536,A,b,b,a
2537,B,b,b,b
2538,A,b,b,b
2539,B,b,c,b
2540,A,b,b,b
2541,B,b,c,c
2542,A,c,b,c
2543,A,b,c,b
2544,B,b,a,c
2545,B,b,b,a
2546,A,b,b,b
2547,A,c,a,a
2548,A,b,b,c
2549,B,a,b,a
2550,A,a,a,a
2551,A,b,b,b
2552,A,a,a,b
2553,A,a,c,c
2554,A,c,a,a
2555,B,a,c,b
2556,B,b,b,b
2557,B,a,c,c
2558,B,a,b,b
2559,A,b,b,c
2560,A,b,b,b
2561,A,b,b,a
2562,A,b,a,c
2563,B,b,b,b
2564,A,c,a,a
2565,A,a,a,a
2566,A,c,b,b
2567,B,b,c,c
2568,B,a,c,c
2569,A,a,a,a
2570,B,b,a,a
2571,A,a,a,b
2572,B,a,c,c
2573,A,c,a,b
2574,A,b,a,a
2575,A,a,a,b
2576,A,b,b,b
2577,A,a,b,b
2578,A,a,b,b
2579,B,b,b,c
2580,A,b,a,c
2581,B,a,a,a
2582,A,b,c,a
2583,A,c,a,a
2584,A,c,b,b
2585,B,b,b,b
2586,A,c,a,a
2587,A,b,a,a
2588,A,b,b,b
2589,A,c,b,a
2590,A,b,b,b
2591,A,b,a,a
2592,A,b,a,a
2593,A,c,b,b
2594,B,a,b,b
2595,B,a,c,b
2596,A,b,a,b
2597,B,a,c,b
2598,A,b,b,c
2599,A,b,a,a
2600,B,b,c,b
2601,B,a,c,c
2602,B,b,b,c
2603,B,a,c,c
2605,B,a,c,c
2606,A,a,b,c
2607,B,a,c,c
2608,B,c,b,b
2609,A,b,b,c
2610,B,b,a,a
2611,B,b,b,b
2612,B,b,b,a
2613,A,b,a,b
2614,B,b,b,c
2615,A,c,a,a
2616,A,c,c,c
2617,B,b,a,b
2618,A,a,a,a
2619,A,b,a,a
2620,A,c,b,b
2621,A,b,a,a
2622,A,a,a,a
2623,B,a,b,b
2624,B,a,c,a
2625,B,a,a,b
2626,B,a,c,b
2627,A,b,b,b
2628,A,c,a,b
2629,A,a,a,b
2630,A,c,a,a
2631,A,b,a,a
2632,A,b,b,b
2633,A,a,a,b
2634,A,a,b,b
2635,A,b,a,b
2636,B,b,b,b
2637,B,b,c,b
2638,A,c,a,a
2639,A,b,a,a
2640,A,b,a,a
2641,B,b,c,c
2642,A,b,a,a
2643,B,a,b,b
2644,A,a,b,a
2645,B,b,b,c
2646,B,a,a,a
2647,A,b,a,a
2648,B,b,c,c
2649,A,b,c,b
2650,B,a,b,c
2651,B,a,b,b
2652,A,a,a,a
2653,B,a,c,a
2654,A,c,a,a
2655,A,a,b,a
2656,A,b,a,a
2657,A,b,a,a
2658,A,c,b,b
2659,A,b,a,b
2660,A,b,b,b
2661,A,a,c,a
2662,B,b,b,a
2663,A,c,a,a
2664,B,b,c,c
2665,A,c,a,a
2666,A,c,b,b
2667,A,a,a,a
2668,A,b,a,a
2669,A,b,b,c
2670,B,c,a,a
2671,A,b,a,a
2672,A,c,b,a
2673,B,b,b,c
2674,A,b,b,b
2675,B,a,c,b
2676,A,b,a,b
2677,B,a,c,b
2678,B,a,b,b
2679,A,b,a,b
2681,A,b,b,b
2682,A,c,a,a
2683,B,a,b,c
2684,A,c,c,a
2685,A,c,a,a
2686,A,b,a,b
2687,A,b,c,b
2688,A,b,b,b
2689,A,a,a,a
2690,B,a,c,b
2691,A,a,a,a
2692,A,b,a,a
2693,A,a,a,a
2694,A,c,a,a
2695,B,a,c,b
2696,A,b,a,a
2697,A,b,c,c
2698,B,a,c,b
2699,A,a,a,a
2700,A,b,a,a
2701,B,b,c,b
2702,A,a,b,b
2703,A,a,a,a
2705,B,a,c,c
2706,B,a,c,c
2707,A,b,a,a
2708,A,b,a,c
2709,B,a,c,b
2712,A,b,a,a
2713,A,b,c,b
2714,B,a,c,c
2715,A,a,a,b
2716,B,a,c,a
2717,A,c,a,a
2718,A,c,b,b
2719,A,b,b,c
2721,A,c,a,a
2722,A,b,a,a
2723,A,a,b,c
2724,B,b,c,c
2725,A,b,a,c
2726,B,a,c,c
2727,B,a,c,c
2728,A,b,b,a
2729,A,a,b,a
2730,A,a,b,a
2731,A,c,b,b
2732,A,a,c,b
2733,B,b,a,c
2734,A,b,c,b
2735,A,a,c,c
2736,B,c,b,c
2737,B,a,c,a
2738,B,a,b,c
2739,B,a,a,a
2740,A,c,a,a
2741,B,a,a,b
2742,A,c,b,a
2743,A,c,b,c
2745,B,c,b,a
2746,A,b,b,c
2747,B,a,b,c
2748,A,b,a,b
2749,A,a,c,c
2750,A,a,a,b
2751,A,b,b,b
2752,A,b,a,b
2753,A,b,b,b
2755,A,b,c,b
2756,B,a,b,c
2757,A,b,c,c
2758,A,c,c,c
2759,B,a,a,a
2760,A,b,c,b
2761,A,c,c,b
2762,A,b,a,b
2763,A,c,c,b
2765,A,c,a,b
2766,A,c,c,a
2767,A,b,a,b
2768,A,b,c,b
2769,A,c,b,a
2770,A,c,a,a
2771,A,a,a,a
2772,A,c,b,b
2773,B,a,a,c
2774,A,b,a,b
2775,A,c,b,c
2776,A,b,a,a
2777,B,a,c,b
2778,A,b,c,c
2779,A,a,a,b
2780,A,a,a,a
2781,A,c,a,a
2782,A,a,c,c
2783,A,c,b,c
2785,A,a,a,b
2786,A,b,a,b
2787,A,c,a,b
2788,A,c,c,b
2789,A,c,a,a
2790,A,b,b,b
2791,B,a,c,c
2792,A,b,b,a
2793,A,c,b,b
2795,A,a,b,c
2796,A,b,a,a
2797,B,b,b,b
2798,A,c,c,c
2799,A,a,c,b
2800,A,b,b,b
2801,A,a,c,b
2802,A,a,c,b
2803,B,a,c,c
2805,A,b,a,c
2806,A,b,a,a
2807,B,c,b,b
2808,A,a,b,a
2809,A,b,b,c
2810,B,a,c,b
2811,A,b,a,a
2812,B,a,b,c
2813,A,a,a,a
2815,B,b,b,c
2816,A,a,a,b
2817,A,b,b,b
2818,A,b,c,b
2819,A,a,c,b
2820,A,a,a,a
2821,B,a,c,c
2822,A,b,b,c
2823,A,c,b,b
2824,A,b,b,b
2825,A,b,c,b
2826,A,b,b,b
2827,A,a,b,c
2828,A,c,a,b
2829,A,a,b,c
2830,A,c,b,c
2831,B,b,c,c
2832,B,a,c,c
2833,B,a,c,c
2835,A,b,b,c
2836,A,a,b,a
2837,B,a,c,c
2838,B,a,c,c
2839,B,c,b,c
2840,A,b,b,c
2841,B,a,c,c
2842,A,b,b,b
2843,A,a,b,a
2845,B,c,b,c
2846,A,b,b,c
2847,B,a,c,c
2848,A,a,a,a
2849,A,b,c,c
2850,B,a,b,c
2851,B,a,c,c
2852,A,b,a,c
2853,A,b,c,c
2855,A,b,b,b
2856,A,c,a,c
2857,A,a,b,b
2858,A,a,a,a
2859,B,a,c,c
2860,A,b,b,c
2861,A,b,b,c
2862,A,b,a,b
2863,A,c,b,c
2864,A,b,c,c
2865,A,b,a,b
2866,A,b,b,c
2867,B,a,c,b
2868,A,a,b,a
2869,A,a,c,a
2870,A,c,b,c
2871,A,b,b,b
2872,A,c,a,a
2873,A,b,b,c
2875,A,b,a,a
2876,B,a,b,c
2877,A,b,b,b
2878,A,a,c,b
2879,A,b,b,b
2880,B,a,c,c
2881,A,a,a,c
2882,A,b,c,b
2883,A,b,c,c
2884,A,a,c,c
