Stkcd,Size,BM,OP,INV
600170,B,c,b,b
600171,B,a,b,c
600172,B,b,b,c
600173,A,b,c,c
600176,B,a,c,b
600177,B,c,a,b
600178,A,b,a,a
600179,B,b,c,c
600180,B,c,c,c
600182,A,a,b,c
600183,B,a,c,c
600184,B,a,a,a
600185,B,c,b,b
600186,A,b,c,a
600188,B,c,b,c
600189,A,c,a,c
600190,B,c,a,c
600191,A,a,a,a
600192,A,c,a,a
600193,A,a,a,a
600195,B,b,b,b
600196,B,b,c,c
600197,B,a,c,b
600198,B,b,a,a
600199,A,b,a,a
600200,B,a,b,a
600201,B,a,c,c
600202,A,a,a,a
600203,A,c,a,a
600206,B,a,a,a
600207,A,a,a,a
600208,B,c,b,b
600209,A,a,a,a
600210,B,b,c,a
600211,B,a,b,a
600212,A,a,a,a
600213,A,c,c,a
600215,A,a,a,a
600216,B,b,a,b
600218,A,b,a,b
600219,B,c,b,b
600220,A,b,b,b
600221,B,c,b,c
600222,A,b,a,b
600223,A,c,b,a
600225,A,c,c,a
600228,A,a,c,a
600229,A,b,c,c
600230,B,a,c,b
600231,B,c,c,a
600233,B,b,c,c
600234,A,a,a,a
600235,A,b,a,a
600236,B,c,c,b
600237,A,b,a,a
600238,A,a,a,b
600239,B,c,b,c
600240,B,c,c,b
600241,A,c,a,c
600243,A,c,a,a
600246,B,c,b,a
600247,A,a,a,a
600248,A,c,b,a
600249,A,b,a,a
600250,A,b,c,b
600251,B,b,a,c
600252,B,a,c,b
600255,A,b,b,c
600256,B,c,b,b
600258,B,b,c,a
600259,B,a,a,a
600260,B,b,c,c
600261,B,b,c,b
600262,A,a,a,a
600265,A,a,a,a
600266,B,c,b,c
600267,B,c,a,b
600268,A,c,b,a
600269,B,c,b,b
600271,B,a,c,b
600272,A,a,b,a
600275,A,a,a,a
600276,B,a,c,c
600277,B,c,b,c
600278,B,b,b,b
600279,A,c,c,b
600280,B,c,c,b
600281,A,a,a,a
600282,B,c,c,b
600283,A,b,c,a
600284,B,c,b,a
600285,B,b,b,b
600287,A,b,b,a
600288,A,b,a,a
600289,A,b,a,a
600290,A,b,a,b
600291,B,c,b,a
600292,B,b,a,b
600295,B,c,b,a
600297,B,c,c,c
600298,B,a,c,c
600299,B,c,c,b
600300,B,b,a,a
600301,A,a,a,a
600302,A,b,a,a
600303,A,b,b,a
600305,B,a,c,b
600306,A,b,c,a
600307,B,c,b,b
600308,B,c,b,a
600310,A,c,a,b
600311,A,a,a,a
600312,B,b,b,b
600313,A,b,a,a
600315,B,a,b,c
600316,B,b,a,a
600317,B,b,b,a
600319,A,a,c,a
600320,B,c,a,b
600321,A,b,a,b
600322,B,c,b,b
600323,B,b,c,b
600325,B,c,b,c
600326,B,b,c,c
600327,A,b,b,a
600328,A,b,c,b
600329,B,b,b,b
600330,B,b,a,b
600331,B,b,b,a
600332,B,b,c,b
600333,A,c,a,b
600336,A,b,a,b
600337,B,b,b,c
600338,A,a,c,c
600339,B,c,b,a
600340,B,c,c,c
600343,B,a,a,a
600345,B,a,c,b
600346,B,b,c,a
600348,B,c,c,a
600350,B,c,c,b
600351,B,b,b,b
600352,B,b,c,b
600353,A,a,a,b
600354,A,b,a,a
600355,A,a,a,a
600356,A,b,b,a
600358,A,a,b,a
600359,A,b,a,a
600360,B,b,a,b
600361,A,c,b,a
600362,B,c,b,b
600363,A,b,b,b
600366,B,a,b,b
600367,A,a,b,b
600368,A,c,c,a
600369,B,c,a,a
600370,A,b,b,a
600371,A,a,b,a
600372,B,b,b,c
600373,B,b,b,b
600375,A,c,a,b
600376,B,c,b,c
600377,B,b,c,b
600379,A,a,b,a
600380,B,b,c,c
600381,A,b,c,b
600382,A,b,b,b
600383,B,c,c,c
600385,A,a,a,a
600386,A,b,b,b
600387,A,c,a,c
600388,B,b,c,a
600389,B,a,c,a
600390,A,c,b,c
600391,B,b,a,a
600392,B,a,b,c
600393,A,c,c,c
600395,B,b,c,b
600396,A,c,a,a
600397,A,c,a,a
600398,B,a,c,a
600400,B,a,c,a
600403,B,b,b,b
600405,A,b,a,b
600406,B,b,c,c
600408,A,c,a,a
600409,B,b,c,b
600410,B,b,a,c
600415,B,b,c,a
600416,B,c,a,b
600418,B,c,a,a
600419,A,a,c,c
600420,B,c,b,a
600421,A,a,a,a
600422,B,b,b,b
600425,B,c,a,a
600426,B,a,c,c
600428,B,c,a,a
600429,B,b,a,a
600433,B,b,a,a
600435,B,a,a,b
600436,B,a,c,b
600438,B,b,c,c
600439,A,b,b,b
600444,A,a,c,a
600446,B,a,b,c
600448,A,c,a,c
600449,A,b,b,a
600452,B,b,c,b
600455,A,a,a,a
600456,B,b,a,a
600458,B,c,a,b
600459,A,b,b,c
600460,B,a,a,c
600461,A,c,c,b
600462,A,c,b,c
600463,A,b,a,a
600466,B,c,b,c
600467,A,b,a,b
600468,B,a,a,b
600469,A,c,a,a
600470,A,c,a,a
600475,A,c,b,c
600476,A,a,a,b
600477,B,a,c,b
600478,B,b,a,c
600479,A,b,c,b
600480,A,c,c,c
600481,B,a,a,a
600482,B,c,b,b
600483,B,c,b,b
600486,B,a,c,c
600487,B,a,c,c
600488,A,b,b,c
600489,B,b,a,a
600491,B,c,c,c
600493,A,a,a,b
600495,B,a,a,b
600496,B,c,a,b
600497,B,b,b,a
600498,B,b,b,c
600499,B,b,b,c
600500,B,c,b,b
600501,A,b,a,a
600502,A,c,c,c
600503,B,a,b,a
600505,A,b,b,a
600507,B,a,c,a
600508,B,b,b,a
600509,A,c,a,a
600510,B,c,b,b
600511,B,c,c,c
600512,A,c,a,c
600513,A,a,b,b
600516,B,a,c,c
600517,B,b,b,a
600518,B,b,b,c
600519,B,a,c,c
600520,A,a,a,b
600521,B,a,c,c
600522,B,b,b,c
600523,A,b,b,a
600525,B,b,c,c
600526,A,c,a,b
600527,A,a,a,c
600528,B,c,b,a
600529,B,b,b,b
600530,A,a,b,a
600531,B,b,b,a
600532,A,b,a,b
600533,A,c,a,b
600535,B,a,c,c
600536,B,b,a,a
600537,A,b,a,a
600538,A,a,a,a
600540,A,b,a,a
600543,A,a,a,a
600545,B,c,c,c
600546,B,c,c,a
600547,B,b,b,c
600548,B,c,b,b
600549,B,b,c,c
600550,B,b,b,a
600551,A,b,b,a
600552,A,b,a,b
600555,A,b,b,a
600556,A,a,b,a
600557,B,b,b,b
600558,A,a,a,b
600559,B,a,c,a
600560,A,b,a,a
600561,A,c,b,b
600562,B,a,b,b
600563,B,a,c,b
600565,B,c,b,c
600566,B,a,c,c
600567,B,b,c,c
600568,B,a,a,a
600569,B,c,c,a
600570,B,a,c,c
600571,A,a,a,c
600572,B,a,c,b
600573,A,a,a,a
600575,B,b,b,a
600576,A,a,a,b
600577,B,b,c,b
600578,B,c,a,b
600579,A,a,a,a
600580,B,c,c,b
600581,B,c,c,c
600582,B,c,b,a
600583,B,b,a,a
600584,B,c,a,b
600585,B,b,c,b
600586,B,c,b,a
600587,B,c,b,b
600588,B,a,b,b
600589,A,c,a,b
600590,B,c,b,c
600592,A,b,a,b
600593,A,a,c,b
600594,B,b,b,b
600595,B,c,a,a
600596,B,b,b,b
600597,B,b,c,a
600598,B,a,c,a
600599,A,a,a,b
600600,B,b,b,a
600601,B,c,a,b
600602,B,b,b,b
600603,A,c,b,c
600604,B,c,b,a
600605,A,a,a,a
600606,B,c,c,b
600608,A,a,c,a
600609,B,b,c,a
600610,A,a,a,a
600611,B,c,b,a
600612,B,b,c,a
600613,A,b,b,a
600615,A,a,c,a
600616,A,a,a,a
600617,B,c,a,c
600618,B,a,c,a
600619,B,c,b,b
600620,A,a,a,a
600621,B,c,c,c
600622,B,b,c,a
600623,B,c,a,b
600624,A,a,a,b
600626,A,c,b,c
600628,A,b,b,a
600629,B,b,b,c
600630,A,a,b,b
600633,B,a,c,b
600635,B,c,b,c
600636,B,b,b,c
600637,B,b,b,a
600638,B,b,c,a
600639,B,c,b,b
600640,B,b,b,c
600642,B,c,b,a
600643,B,b,c,b
600644,A,b,b,b
600645,B,a,a,a
600647,A,a,a,a
600648,B,c,b,a
600649,B,c,b,a
600650,A,b,b,a
600651,A,c,b,c
600652,A,a,a,a
600653,A,c,a,a
600654,A,c,a,a
600655,B,b,b,b
600657,B,c,c,b
600658,B,b,b,c
600660,B,a,c,b
600661,B,a,b,c
600662,B,b,a,a
600663,B,c,c,a
600665,A,c,b,b
600667,B,c,b,b
600668,A,b,c,b
600671,A,a,a,c
600673,B,b,c,c
600674,B,a,c,b
600675,B,c,b,a
600676,B,b,b,a
600677,A,c,a,a
600679,A,a,b,b
600681,B,c,c,c
600682,B,b,c,c
600683,A,c,c,a
600684,A,c,c,b
600686,B,c,c,a
600688,B,b,c,b
600689,A,a,b,a
600690,B,b,c,b
600691,B,c,a,a
600692,A,b,c,a
600693,B,b,c,b
600694,B,c,c,a
600696,A,a,b,c
600697,A,c,c,c
600698,A,a,a,a
600699,B,b,b,a
600702,B,a,b,c
600703,B,a,c,b
600704,B,c,c,b
600705,B,c,c,c
600706,A,a,b,b
600707,B,c,a,c
600708,B,c,c,b
600710,A,c,c,b
600711,B,b,c,b
600712,A,a,a,a
600713,A,c,c,b
600714,A,a,a,a
600715,A,b,b,c
600716,A,c,a,a
600717,B,c,b,b
600718,B,b,b,b
600719,A,a,a,a
600720,B,b,b,a
600721,A,b,a,a
600722,A,a,b,a
600723,B,b,c,b
600725,A,a,a,c
600726,A,c,a,a
600727,A,a,b,a
600728,B,a,b,c
600729,B,b,c,b
600730,A,b,a,a
600731,A,b,b,b
600732,A,a,c,a
600735,A,a,c,b
600736,B,c,c,c
600737,B,b,c,a
600738,A,c,b,c
600739,B,b,b,b
600740,B,b,a,b
600741,B,c,c,b
600742,B,b,b,b
600743,B,c,c,c
600744,A,c,a,a
600746,A,a,c,a
600747,A,b,a,a
600748,B,c,b,b
600749,A,a,a,a
600753,A,a,b,b
600754,B,c,b,a
600755,B,c,c,c
600756,B,a,b,a
600757,B,b,b,a
600758,A,c,b,a
600760,B,c,b,c
600761,B,b,c,b
600763,B,a,c,c
600765,B,b,a,a
600767,A,a,b,a
600769,A,a,b,c
600770,B,b,a,b
600771,B,a,c,b
600773,B,b,a,c
600774,A,a,a,a
600775,A,b,a,b
600776,B,a,a,a
600777,B,c,a,c
600778,A,c,b,a
600779,B,a,c,c
600780,B,c,a,a
600781,A,c,c,c
600782,B,c,c,b
600783,B,a,a,a
600784,A,b,a,a
600785,A,b,b,a
600787,B,b,c,a
600789,B,b,b,c
600790,B,b,b,b
600791,A,c,a,c
600792,A,b,a,a
600793,A,b,c,a
600795,B,c,a,a
600797,B,a,b,c
600798,A,b,b,a
600801,B,c,c,b
600802,A,b,a,a
600803,B,b,c,b
600804,B,b,b,b
600805,B,c,a,a
600808,B,c,c,b
600809,B,a,c,c
600810,B,c,b,a
600812,B,c,a,b
600814,B,b,c,b
600815,A,c,c,a
600816,B,b,c,c
600817,A,a,a,a
600819,A,c,a,a
600820,B,c,b,a
600821,A,a,a,a
600822,A,a,b,a
600823,B,c,c,b
600824,A,a,b,a
600825,A,a,a,a
600826,B,b,b,a
600827,B,c,b,a
600828,A,c,c,b
600830,A,b,b,a
600831,A,c,b,b
600833,A,a,b,a
600834,A,a,a,b
600835,B,c,c,b
600836,A,b,a,a
600837,B,c,b,a
600838,A,a,b,a
600839,B,c,a,b
600841,B,b,a,b
600843,A,b,b,b
600845,B,b,b,c
600846,B,c,c,a
600847,A,a,a,b
600851,B,a,a,a
600853,A,c,c,c
600854,A,b,a,b
600855,A,a,a,b
600856,B,c,c,c
600857,A,a,c,a
600858,A,c,a,a
600859,B,c,b,b
600860,A,b,a,b
600861,A,b,a,a
600862,B,b,a,a
600863,B,c,b,b
600864,B,c,a,c
600865,A,b,a,b
600866,A,a,a,a
600867,B,a,c,a
600868,B,a,b,a
600869,B,b,a,c
600871,B,c,c,a
600872,B,a,c,b
600873,B,b,c,a
600874,B,b,c,b
600875,B,c,a,a
600876,A,a,a,a
600879,B,b,b,b
600880,A,b,a,a
600881,B,c,c,b
600882,A,b,a,c
600883,A,a,b,a
600884,B,b,b,c
600885,B,a,c,b
600886,B,c,b,a
600887,B,a,c,c
600888,B,c,a,b
600889,A,b,a,a
600890,B,a,a,a
600891,A,c,b,b
600892,A,b,a,b
600893,B,b,a,b
600894,B,b,b,a
600895,B,b,b,a
600896,A,b,a,a
600897,B,a,c,a
600898,A,b,a,c
600900,B,c,c,a
600908,B,c,c,b
600909,B,c,b,b
600917,B,a,b,a
600919,B,c,b,b
600926,B,c,b,b
600936,B,b,a,b
600939,A,c,b,b
600958,B,c,b,b
600959,B,c,a,a
600961,A,b,c,a
600962,A,b,a,b
600963,B,c,b,b
600965,B,a,b,a
600966,B,c,c,b
600967,B,c,b,c
600969,A,c,a,b
600970,B,c,c,b
600971,B,b,c,b
600973,A,c,a,c
600975,A,a,a,a
600976,A,a,b,b
600977,B,c,c,b
600978,B,b,b,b
600979,A,c,b,a
600980,A,a,b,a
600981,A,c,c,a
600982,A,b,b,c
600983,A,c,a,a
600984,A,c,a,c
600985,A,a,b,b
600986,A,c,b,c
600987,B,a,c,b
600988,B,a,b,c
600990,B,b,b,c
600992,A,b,a,b
600993,B,a,c,b
600995,A,a,b,a
600996,A,c,b,c
600997,B,c,b,b
600998,B,c,b,c
600999,B,c,b,b
601000,B,b,b,b
601001,B,c,c,a
601002,B,a,b,b
601003,B,b,c,b
601005,B,b,a,a
601006,B,b,c,b
601007,A,b,b,a
601008,A,c,a,b
601009,B,c,c,b
601010,B,b,b,a
601011,B,b,a,b
601012,B,a,c,c
601015,B,c,b,c
601016,B,b,b,b
601018,B,b,b,b
601020,A,a,c,b
601021,B,b,c,b
601028,B,a,a,a
601038,A,c,a,b
601058,B,c,b,b
601069,B,a,a,a
601088,B,b,c,a
601098,B,b,b,b
601099,B,c,a,b
601100,B,a,b,c
601101,B,c,b,a
601106,B,b,a,b
601107,B,c,b,a
601111,B,c,b,b
601113,A,a,a,b
601116,B,a,b,a
601117,B,c,b,b
601126,A,b,b,a
601127,A,c,c,c
601128,B,c,c,b
601137,B,b,b,b
601139,B,b,c,b
601155,B,c,c,c
601158,B,a,c,a
601163,A,c,b,b
601166,B,c,c,b
601168,B,c,a,a
601169,B,c,c,b
601177,A,b,a,a
601179,B,b,b,a
601186,B,c,b,b
601188,A,b,b,a
601198,B,c,b,b
601199,A,b,b,b
601208,A,b,b,a
601211,B,c,b,b
601212,B,c,a,b
601218,A,b,a,b
601222,B,b,b,c
601225,B,b,c,b
601226,B,b,a,a
601229,B,c,b,a
601231,B,a,c,b
601233,B,b,c,c
601238,B,b,c,c
601258,B,c,a,a
601288,B,c,c,b
601311,B,b,b,c
601318,B,c,c,b
601328,B,c,b,b
601333,B,b,a,b
601336,B,c,b,a
601339,B,b,b,a
601368,B,c,c,b
601375,B,c,b,a
601377,B,c,b,b
601388,B,a,c,b
601398,B,c,c,b
601500,A,c,b,b
601515,B,a,c,a
601518,A,b,b,a
601519,B,a,c,c
601555,B,c,b,b
601558,B,b,a,a
601566,B,b,b,b
601567,B,b,c,b
601579,A,b,b,b
601588,B,c,c,c
601595,A,b,c,b
601599,A,b,c,c
601601,B,c,c,b
601607,B,c,c,b
601608,B,b,a,a
601611,B,c,b,b
601616,A,b,a,a
601618,B,c,b,b
601628,B,c,c,b
601633,B,b,b,c
601636,B,a,c,a
601666,B,c,b,b
601668,B,c,c,b
601669,B,c,b,b
601677,B,b,b,c
601678,B,b,c,b
601688,B,c,b,a
601689,B,c,b,c
601699,B,c,c,b
601700,A,a,a,a
601717,B,c,a,c
601718,B,b,a,b
601766,B,b,b,b
601777,B,c,a,a
601788,B,c,b,b
601789,A,c,b,b
601798,A,b,a,a
601799,B,a,c,c
601800,B,c,c,b
601801,B,a,b,b
601808,B,c,a,a
601811,A,c,b,a
601818,B,c,c,a
601857,B,c,a,a
601858,A,c,b,c
601866,B,c,b,b
601872,B,c,a,a
601877,B,b,c,c
601880,B,c,a,b
601881,B,c,b,b
601882,A,c,b,b
601886,B,c,b,a
601888,B,a,c,c
601890,A,a,a,a
601898,B,c,b,a
601899,B,b,c,a
601900,A,c,c,b
601901,B,c,a,a
601908,B,b,b,b
601918,B,c,b,a
601919,B,c,b,b
601928,B,b,b,b
601929,B,b,b,b
601933,B,a,b,b
601939,B,c,c,b
601958,B,a,a,a
601965,B,a,b,b
601966,B,c,c,b
601968,A,c,a,a
601969,B,a,a,c
601985,B,c,b,b
601988,B,c,c,b
601989,B,c,a,b
601991,B,c,b,a
601992,B,c,b,b
601996,A,a,b,b
601997,B,c,c,c
601998,B,c,c,a
601999,A,b,b,b
603000,B,a,a,a
603001,B,b,b,a
603002,A,a,b,b
603003,A,b,a,b
603005,A,a,b,b
603006,A,c,c,c
603007,A,b,c,c
603008,B,b,b,c
603009,A,a,b,b
603010,A,a,b,c
603011,A,a,a,b
603012,A,b,b,b
603015,A,b,b,b
603017,A,b,b,b
603018,B,b,c,c
603019,B,a,b,c
603020,A,b,b,a
603022,A,b,b,b
603023,A,a,c,b
603025,B,b,c,c
603026,A,b,c,c
603027,A,a,c,b
603028,A,b,a,b
603029,A,b,a,a
603030,A,c,b,c
603031,A,c,b,b
603033,A,b,b,b
603035,A,b,b,a
603036,A,b,a,a
603037,A,a,c,c
603038,A,b,b,c
603039,A,b,c,c
603040,A,b,c,c
603058,A,a,b,b
603060,A,b,c,b
603066,A,a,b,b
603067,A,b,b,b
603069,A,b,b,b
603077,B,b,b,a
603085,A,b,b,c
603088,A,a,b,b
603089,A,b,b,c
603090,A,b,b,b
603098,A,c,c,b
603099,A,a,b,a
603100,A,c,b,b
603101,A,c,b,b
603108,B,c,c,c
603111,B,b,b,c
603116,B,c,b,b
603117,A,c,b,c
603118,A,c,a,b
603123,A,b,b,a
603126,A,a,b,a
603128,B,b,b,b
603131,A,b,b,b
603158,A,b,c,c
603159,A,b,c,b
603160,B,a,c,c
603165,A,b,c,c
603166,A,a,b,a
603167,A,b,c,b
603168,A,a,b,a
603169,B,b,a,c
603177,A,b,b,b
603186,A,b,c,c
603188,B,a,c,b
603189,A,a,a,a
603198,B,c,c,b
603199,A,a,b,b
603203,A,a,c,c
603208,A,c,c,c
603218,A,c,b,b
603222,A,b,b,c
603223,A,b,c,c
603227,A,b,b,a
603228,A,b,c,b
603238,A,c,b,c
603239,A,b,c,b
603258,A,b,b,b
603266,A,c,b,c
603268,A,b,b,c
603288,B,a,c,c
603298,A,c,c,b
603299,A,b,b,a
603300,A,c,b,c
603306,B,a,c,c
603308,B,b,a,b
603309,A,b,b,b
603311,A,a,c,b
603313,A,b,b,b
603318,B,b,b,c
603319,A,a,c,b
603322,A,b,a,c
603323,A,c,b,b
603328,B,a,c,a
603330,A,c,b,c
603333,A,a,a,b
603336,A,b,b,a
603337,A,b,c,c
603338,B,b,c,c
603339,A,b,c,b
603345,B,c,c,c
603355,B,c,c,a
603358,A,c,b,c
603360,A,b,c,c
603366,A,b,a,c
603368,B,b,c,c
603369,B,a,c,b
603377,A,b,c,c
603389,A,b,b,b
603393,A,b,c,b
603398,A,b,b,b
603399,B,a,b,c
603416,A,b,c,c
603421,A,c,c,b
603444,B,a,c,c
603456,B,a,b,b
603508,A,b,b,b
603515,B,b,c,c
603518,A,c,c,c
603519,A,a,c,b
603528,A,b,b,b
603555,B,a,b,a
603556,A,b,c,c
603558,A,b,a,c
603559,A,a,b,b
603566,B,a,b,b
603567,B,c,c,b
603568,B,b,c,b
603569,A,c,c,c
603577,A,b,b,b
603579,A,a,c,c
603585,A,b,c,b
603588,B,b,b,c
603589,B,a,c,c
603599,B,c,b,c
603600,A,a,c,b
603601,B,a,b,c
603603,B,c,b,c
603606,A,b,a,c
603608,A,c,b,c
603609,B,b,c,b
603611,A,b,c,c
603615,A,c,b,c
603616,A,b,a,b
603618,A,c,b,c
603626,A,c,c,c
603628,A,c,b,c
603633,A,b,b,b
603637,A,b,b,c
603638,A,a,c,c
603639,A,b,c,c
603658,B,a,c,c
603660,B,a,c,c
603663,A,a,c,c
603667,A,b,b,b
603668,A,b,c,c
603669,A,b,c,c
603677,A,c,c,c
603678,B,a,b,b
603686,B,a,c,c
603688,A,a,b,b
603689,A,b,b,b
603690,A,a,b,c
603696,A,a,b,a
603698,B,a,b,b
603699,B,a,b,b
603701,A,b,c,b
603703,A,b,a,c
603708,A,c,c,b
603716,A,b,c,c
603718,B,a,b,b
603726,A,c,c,b
603727,A,b,a,a
603729,A,a,b,c
603737,A,b,c,c
603738,A,b,c,c
603766,B,b,c,b
603777,A,b,b,b
603778,A,b,b,b
603779,A,b,b,c
603788,B,a,c,c
603789,A,b,a,a
603798,A,b,c,b
603799,B,a,c,c
603800,A,b,a,b
603806,B,a,c,b
603808,B,b,c,c
603816,B,b,c,c
603817,A,b,b,b
603818,B,b,c,c
603819,A,b,a,b
603822,A,b,b,c
603823,A,c,b,a
603828,A,c,b,c
603839,A,c,b,c
603843,A,b,a,b
603858,B,b,c,a
603859,A,b,b,a
603861,A,c,b,c
603866,A,b,c,c
603868,A,b,c,b
603869,B,c,b,c
603877,B,b,c,c
603878,A,c,b,b
603881,B,b,c,c
603883,B,b,c,c
603885,B,c,c,b
603886,A,b,c,b
603887,A,b,b,c
603888,A,b,b,b
603889,A,a,b,c
603898,A,b,c,c
603899,B,a,c,c
603900,A,b,c,b
603901,A,c,b,c
603909,A,b,b,b
603918,A,a,b,c
603919,A,b,c,b
603928,A,c,c,c
603929,A,b,c,b
603936,A,c,b,c
603939,B,a,c,b
603958,A,c,a,a
603959,A,a,c,c
603966,A,b,b,c
603968,A,b,c,b
603969,A,b,b,c
603977,A,b,b,b
603979,B,c,b,b
603987,A,b,b,b
603988,A,a,b,b
603989,B,b,c,a
603990,A,a,b,a
603993,B,b,b,b
603996,A,c,b,c
603998,A,a,b,b
603999,A,b,a,a
