Stkcd,Size,BM,OP,INV
980,A,b,a,b
981,B,c,c,b
983,B,c,a,b
985,A,a,b,b
987,B,a,c,a
988,B,a,b,b
989,B,a,c,b
993,A,b,b,a
997,B,a,c,a
998,B,a,c,b
999,B,a,c,b
1896,A,c,c,c
2001,B,b,c,b
2004,B,c,b,c
2005,B,c,a,c
2007,B,a,c,b
2008,B,a,c,b
2009,A,b,b,a
2011,B,b,b,b
2012,A,a,b,a
2013,B,c,b,b
2014,A,b,b,b
2016,A,b,a,c
2017,A,a,b,b
2019,A,b,c,c
2022,B,a,c,b
2023,B,a,b,c
2024,B,c,a,a
2025,B,a,b,b
2026,A,b,b,c
2028,B,b,c,b
2029,B,b,b,a
2030,B,a,c,c
2031,B,b,b,c
2032,B,b,c,b
2033,A,b,c,c
2034,A,b,a,a
2035,A,b,c,b
2036,A,a,a,b
2037,B,b,c,c
2038,B,a,c,c
2039,A,c,c,b
2040,A,a,a,a
2041,B,a,c,b
2042,B,c,a,b
2045,A,b,b,a
2046,A,b,a,b
2047,A,c,c,c
2048,B,c,c,c
2049,B,a,b,b
2050,B,b,c,b
2051,B,b,c,b
2052,A,a,a,a
2053,A,b,b,b
2054,A,b,b,b
2055,B,b,b,b
2056,A,a,c,b
2058,A,a,a,a
2059,A,c,b,c
2060,A,c,b,b
2061,A,b,a,a
2062,A,c,b,b
2063,B,a,b,b
2064,B,b,c,c
2065,B,a,c,c
2066,A,b,b,b
2067,A,c,a,b
2068,A,c,b,a
2073,B,b,b,b
2074,A,a,b,a
2076,A,a,a,b
2077,A,c,b,a
2078,B,c,b,a
2079,A,a,b,a
2081,B,b,c,c
2082,A,b,b,a
2083,A,c,b,b
2084,A,a,b,a
2085,B,a,c,c
2086,A,b,a,b
2087,A,c,a,b
2088,A,b,b,b
2089,B,b,b,c
2090,A,b,b,b
2092,B,c,b,c
2093,B,a,b,b
2094,A,a,b,b
2095,A,a,b,a
2096,A,b,c,b
2098,A,a,c,b
2099,B,c,a,c
2100,A,b,b,b
2101,A,b,b,b
2102,A,c,a,c
2103,A,a,a,a
2104,B,a,c,c
2105,A,a,a,a
2107,A,a,b,b
2108,B,a,c,b
2111,B,a,b,c
2112,A,b,b,c
2113,A,a,a,a
2114,A,b,b,a
2115,A,b,a,a
2116,B,b,c,a
2117,B,a,c,b
2118,B,b,a,b
2119,A,b,a,a
2120,A,b,c,a
2121,B,b,b,c
2122,B,b,a,a
2124,A,b,a,a
2125,A,b,a,c
2126,A,b,c,b
2128,B,b,b,c
2129,B,b,a,c
2130,A,b,c,c
2131,B,b,b,c
2132,A,c,a,a
2133,A,c,b,b
2134,A,a,a,a
2135,A,c,b,b
2136,A,a,a,a
2138,B,a,b,c
2139,A,a,c,b
2140,B,b,c,c
2141,A,a,a,a
2142,B,c,c,c
2143,A,c,c,b
2144,A,b,b,a
2145,A,c,b,c
2146,B,c,c,c
2148,A,a,a,c
2149,A,b,a,b
2150,A,a,c,a
2151,A,a,a,b
2153,B,a,c,b
2154,B,b,b,a
2155,B,a,b,b
2156,B,b,a,b
2158,A,a,c,b
2159,A,b,a,c
2160,A,b,a,c
2161,B,a,b,b
2162,A,b,a,b
2163,B,c,a,a
2164,A,b,a,a
2165,A,a,c,a
2166,A,b,c,c
2167,A,b,a,a
2168,B,a,a,b
2169,A,b,b,b
2170,B,a,c,c
2174,B,a,c,c
2175,B,a,b,c
2176,B,a,a,c
2177,A,a,b,b
2178,B,a,b,b
2179,B,a,c,b
2181,B,b,a,b
2182,A,b,a,a
2184,A,a,b,c
2185,B,a,b,b
2186,A,a,c,c
2187,A,b,c,a
2189,A,a,a,a
2190,B,a,a,b
2192,A,a,a,a
2193,A,b,a,b
2194,A,b,b,b
2195,B,c,b,c
2196,A,b,a,c
2197,B,b,b,b
2198,A,a,b,b
2200,A,b,b,c
2201,A,b,a,c
2202,B,c,c,c
2204,B,c,a,a
2205,A,b,b,a
2206,A,b,b,a
2207,A,a,a,c
2208,A,c,c,b
2209,A,b,a,a
2210,B,c,c,c
2213,A,a,b,b
2215,B,a,c,a
2216,B,b,a,a
2218,A,b,a,c
2219,B,a,c,c
2220,A,b,b,c
2221,B,c,b,c
2222,A,a,a,a
2223,B,a,c,b
2224,A,a,c,c
2225,A,c,b,c
2227,A,a,b,b
2228,A,a,c,b
2229,A,a,a,b
2230,B,a,b,c
2231,A,a,a,b
2232,A,a,a,a
2233,B,b,c,a
2234,A,b,a,c
2236,B,a,c,c
2237,B,c,b,a
2240,A,a,a,a
2241,B,a,c,c
2242,B,b,c,b
2243,A,b,a,a
2244,B,c,c,a
2245,B,b,c,c
2246,A,a,b,a
2247,A,a,b,b
2249,B,b,b,c
2250,B,b,c,c
2251,B,b,c,b
2252,B,a,b,c
2253,A,a,a,b
2254,B,a,b,b
2255,A,b,b,b
2258,A,b,b,b
2259,A,a,a,a
2260,B,a,b,c
2261,B,a,b,c
2262,B,a,c,c
2263,A,b,a,a
2264,A,b,b,a
2265,A,a,a,a
2266,B,a,b,c
2267,B,b,c,b
2269,B,b,b,b
2271,B,b,c,c
2273,B,a,c,c
2274,A,c,a,c
2275,B,a,c,b
2276,B,b,b,b
2277,B,b,c,c
2279,A,a,b,b
2280,A,a,c,c
2281,B,b,b,c
2282,A,a,b,a
2283,B,b,b,b
2284,B,b,b,c
2285,B,a,c,c
2286,A,b,a,b
2287,B,a,c,b
2290,A,b,a,b
2291,A,b,b,a
2293,B,a,c,b
2294,B,a,c,c
2295,A,b,a,a
2297,A,a,a,a
2299,B,b,a,c
2300,A,b,b,b
2301,B,b,a,b
2302,A,c,c,c
2303,B,a,c,b
2304,B,a,c,a
2305,A,c,c,c
2307,A,c,a,c
2309,B,c,b,b
2311,B,a,c,b
2313,A,c,a,b
2314,A,b,a,a
2315,A,b,b,a
2317,A,a,c,b
2318,B,a,b,b
2319,A,a,a,a
2321,A,b,a,c
2322,A,a,b,a
2323,A,a,a,a
2324,A,b,c,b
2326,A,b,b,c
2327,A,b,c,b
2328,A,c,b,b
2330,A,a,b,a
2332,A,b,b,a
2333,A,b,b,c
2334,A,a,b,b
2335,A,a,b,c
2337,A,a,b,a
2338,B,a,b,a
2339,B,a,b,c
2340,B,b,b,c
2341,A,b,b,b
2342,A,b,a,a
2343,A,b,b,a
2344,B,a,c,b
2347,A,b,a,b
2349,A,a,a,c
2350,A,b,b,b
2351,A,b,b,a
2352,A,b,b,a
2355,A,b,b,a
2356,A,b,b,c
2357,A,a,c,b
2358,B,a,c,c
2360,A,b,c,b
2362,A,a,a,a
2363,A,a,b,a
2364,B,a,c,c
2365,A,b,b,a
2366,B,a,b,a
2371,B,a,b,b
2372,B,a,c,b
2373,B,a,c,c
2374,A,c,a,c
2375,B,b,c,c
2376,B,a,c,b
2377,A,b,b,c
2378,B,a,b,b
2379,A,c,a,a
2380,A,b,b,b
2381,A,b,c,b
2382,A,a,b,a
2383,A,a,a,b
2384,B,b,a,c
2385,B,b,c,c
2386,A,c,a,b
2387,A,b,a,c
2389,A,b,b,c
2390,B,b,b,c
2391,A,b,c,c
2392,A,b,b,b
2393,B,a,b,a
2394,A,b,c,b
2395,A,a,a,a
2397,A,c,c,b
2398,A,b,c,b
2399,B,a,b,c
2400,B,a,c,c
2401,A,a,b,b
2402,A,b,b,c
2403,A,b,b,b
2404,A,b,b,b
2405,B,a,a,b
2406,A,b,b,a
2407,A,b,a,b
2408,B,b,b,c
2409,A,b,b,c
2410,B,a,c,b
2412,A,a,c,b
2415,B,a,c,c
2416,B,b,a,a
2417,A,a,a,a
2418,A,b,a,a
2419,B,b,c,b
2420,A,c,a,b
2421,B,a,b,c
2422,B,c,b,b
2423,A,b,a,c
2424,B,a,c,a
2426,B,c,b,c
2427,A,b,b,a
2428,B,a,b,a
2429,B,a,c,a
2430,B,b,b,a
2431,B,c,c,c
2432,B,a,b,b
2433,A,b,b,c
2434,B,b,b,c
2435,A,b,b,b
2436,A,a,b,b
2437,B,a,c,c
2440,B,b,c,c
2441,A,b,c,b
2443,A,b,b,a
2444,B,a,c,b
2446,A,b,b,c
2447,A,b,b,c
2448,A,b,b,b
2449,A,b,b,b
2450,B,a,c,c
2451,A,b,b,c
2452,A,b,b,b
2454,A,b,c,b
2455,A,c,b,b
2456,B,b,b,c
2457,A,b,b,a
2458,A,b,a,b
2459,A,b,a,b
2460,A,a,b,b
2461,B,b,a,b
2462,B,b,c,c
2463,B,b,a,b
2464,A,a,a,a
2465,B,a,b,c
2466,B,c,b,c
2467,B,a,b,b
2468,A,a,a,b
2469,A,a,c,c
2470,B,b,c,c
2472,A,b,b,b
2474,A,a,a,b
2475,B,a,c,c
2476,A,a,b,c
2477,B,c,a,b
2478,A,b,b,b
2479,B,b,b,b
2480,A,b,a,b
2481,B,b,b,c
2482,B,c,c,c
2483,A,b,b,b
2484,A,a,b,b
2485,A,b,a,a
2486,A,a,a,c
2487,A,b,a,a
2488,B,b,b,c
2490,A,c,a,b
2491,B,b,b,c
2492,A,a,b,b
2493,B,c,a,b
2494,A,c,b,c
2495,A,a,b,a
2496,A,b,b,c
2497,A,b,c,b
2498,B,b,b,b
2500,B,b,b,c
2501,B,b,c,c
2502,A,a,b,b
2503,B,a,b,b
2504,A,c,c,c
2505,A,c,a,c
2508,B,a,c,c
2510,A,b,c,b
2511,A,b,b,a
2513,A,b,a,a
2514,A,a,a,c
2515,A,a,a,a
2516,A,c,b,c
2518,A,a,b,b
2519,B,b,b,c
2520,B,a,b,c
2521,A,b,c,b
2522,B,a,b,c
2523,A,b,a,a
2524,A,b,a,a
2526,A,b,a,b
2531,B,a,b,a
2532,A,b,b,b
2533,A,b,b,b
2534,A,b,b,a
2535,A,c,a,c
2536,A,c,a,b
2537,A,b,b,a
2538,B,b,b,c
2539,A,c,b,c
2540,B,b,b,b
2541,A,c,b,b
2542,A,b,b,c
2543,A,b,c,b
2544,B,a,b,c
2546,A,b,b,c
2547,A,b,b,c
2548,A,a,b,a
2550,B,a,c,b
2551,B,a,b,b
2552,A,b,a,b
2554,A,b,c,c
2555,A,b,a,c
2556,B,b,b,b
2559,A,b,b,b
2560,A,c,b,c
2561,A,a,c,b
2562,A,b,b,b
2563,B,c,c,b
2564,A,c,a,b
2565,B,b,b,b
2566,A,b,b,c
2567,A,b,b,c
2568,B,a,b,a
2569,A,a,a,a
2570,B,a,b,a
2572,B,a,c,c
2573,B,a,c,c
2576,A,b,a,a
2578,A,b,b,b
2579,A,a,b,c
2580,A,b,a,b
2581,A,a,c,a
2582,A,b,b,c
2583,A,b,a,b
2584,A,b,b,b
2585,A,c,a,c
2587,A,a,c,b
2588,B,b,c,c
2590,A,b,b,a
2591,A,b,a,b
2593,A,c,b,b
2594,B,c,a,c
2595,B,a,c,b
2596,A,b,a,c
2597,A,b,b,b
2598,A,a,b,a
2599,A,b,a,b
2600,A,c,a,c
2601,A,b,b,c
2603,B,a,b,b
2604,A,b,a,b
2606,A,b,a,a
2607,A,c,a,b
2608,A,c,a,c
2609,A,b,c,c
2610,B,c,b,c
2611,A,b,c,c
2612,A,b,b,b
2613,A,b,a,a
2614,A,c,b,b
2615,A,b,c,b
2616,A,b,b,c
2618,A,a,b,b
2619,A,a,a,a
2621,A,c,b,b
2622,A,a,b,b
2623,A,b,a,b
2624,A,a,c,c
2626,B,a,c,b
2627,A,b,b,b
2628,A,c,b,a
2629,A,b,a,a
2630,A,c,b,c
2631,B,a,b,b
2632,A,a,b,a
2633,A,b,a,b
2634,A,b,b,b
2635,A,b,b,c
2637,A,b,b,b
2638,A,b,a,a
2640,A,b,a,c
2641,B,b,c,b
2642,B,a,b,c
2644,B,b,b,b
2646,B,a,c,b
2648,B,b,a,c
2650,B,a,b,b
2651,A,b,c,a
2652,A,a,b,c
2653,B,a,c,b
2654,A,b,b,c
2656,A,c,a,a
2657,B,a,b,c
2658,B,b,c,c
2660,A,b,a,b
2661,A,c,b,b
2664,B,b,c,b
2665,B,b,b,b
2666,A,b,c,b
2668,A,c,c,b
2672,B,b,b,c
2673,B,c,c,c
2674,A,c,b,c
2676,A,c,b,b
2677,A,b,c,b
2678,B,b,b,b
2679,A,c,b,a
2680,A,b,a,a
2681,B,a,c,b
2682,A,c,a,a
2684,A,b,a,b
2685,A,b,a,b
2686,A,c,c,c
2687,A,c,b,b
2688,A,b,b,c
2689,B,c,c,b
2690,B,a,c,b
2691,A,b,b,a
2692,A,c,b,b
2695,A,b,b,b
2696,A,c,b,c
2697,A,b,b,b
2698,A,b,b,b
2699,A,a,c,c
2700,A,a,c,c
2701,B,b,c,c
2705,A,c,c,c
2706,A,b,c,c
2707,B,a,c,c
2708,A,b,b,c
2709,A,b,b,c
2711,A,b,b,c
2712,A,b,b,c
2713,A,b,c,c
2714,B,b,a,c
2715,A,b,b,b
2718,A,b,c,c
2719,A,b,b,c
2721,A,c,b,c
2723,A,b,b,c
2725,A,b,c,c
600000,B,c,c,b
600004,B,b,c,b
600005,B,c,b,a
600006,B,c,a,a
600007,B,b,c,b
600008,B,b,b,b
600009,B,b,c,b
600010,B,c,b,b
600011,B,c,c,b
600012,B,c,c,a
600015,B,c,c,b
600016,B,c,c,c
600017,B,c,b,b
600018,B,b,c,b
600019,B,c,b,a
600020,B,c,c,b
600021,B,c,c,c
600022,B,c,a,a
600023,B,c,c,b
600026,B,c,a,b
600027,B,c,c,b
600028,B,c,b,b
600029,B,c,a,b
600030,B,c,c,c
600031,B,b,b,a
600033,B,c,b,a
600036,B,c,c,b
600037,B,a,a,a
600038,B,b,b,a
600039,B,c,c,b
600048,B,c,c,b
600050,B,c,b,a
600051,A,c,c,a
600052,B,c,c,a
600054,A,c,c,a
600055,B,a,a,b
600056,B,b,c,b
600057,A,c,b,c
600058,B,c,a,a
600059,B,b,b,c
600060,B,b,c,b
600061,B,c,a,c
600062,B,a,b,a
600063,B,b,b,b
600064,B,c,b,c
600066,B,b,c,c
600067,B,c,c,c
600068,B,c,c,c
600069,A,c,a,a
600070,A,b,a,b
600071,A,a,a,b
600072,B,a,a,b
600073,B,b,b,b
600077,B,c,b,c
600078,A,b,a,b
600079,B,b,c,c
600080,A,a,b,b
600081,A,b,c,c
600082,A,b,a,b
600083,A,a,c,c
600084,A,b,a,c
600085,B,b,c,b
600086,B,b,c,c
600088,B,a,b,a
600089,B,c,b,b
600091,A,b,a,a
600093,A,a,b,b
600095,A,a,a,a
600096,A,c,a,b
600098,B,c,c,a
600100,B,c,b,b
600101,A,b,b,b
600104,B,c,c,b
600105,B,b,c,a
600106,B,b,b,b
600107,A,a,b,a
600108,B,a,b,b
600109,B,b,b,c
600111,B,a,b,a
600112,A,a,a,a
600113,A,a,b,b
600114,A,b,b,c
600115,B,c,a,c
600116,A,b,b,a
600117,A,c,a,c
600118,B,a,b,b
600119,A,a,b,b
600120,B,b,c,a
600121,A,c,b,b
600123,B,c,a,b
600125,B,b,b,c
600127,A,a,a,a
600128,A,b,b,b
600130,A,a,b,b
600131,A,b,c,a
600132,B,a,a,a
600133,A,c,c,c
600135,A,a,b,b
600138,B,b,b,b
600141,A,c,b,c
600143,B,b,b,b
600146,A,a,a,a
600148,A,a,c,a
600149,A,a,a,a
600150,B,b,a,a
600151,B,b,a,b
600152,A,b,a,a
600156,A,a,a,a
600157,B,c,b,b
600158,B,a,b,a
600159,A,b,b,a
600160,B,b,b,a
600161,B,a,c,b
600162,A,c,c,b
600163,A,a,a,a
600165,A,b,a,a
600166,B,c,a,b
600168,A,b,b,b
600169,B,c,a,b
600170,B,c,b,c
600171,B,a,a,a
600172,B,b,b,b
600173,A,b,c,c
600175,B,c,b,c
600176,B,c,c,a
600177,B,c,c,a
600178,A,b,a,a
600180,A,c,c,c
600182,A,b,c,a
600183,B,b,c,b
600184,B,a,b,b
600185,B,c,b,b
600187,B,a,b,b
600188,B,c,b,b
600189,A,c,a,b
600190,B,c,b,b
600192,A,b,a,b
600193,A,a,a,a
600195,B,b,b,b
600196,B,b,c,c
600197,A,a,c,a
600198,B,c,a,c
600199,A,a,b,a
600200,B,b,b,a
600201,B,a,c,c
600203,A,c,b,c
600206,B,a,a,c
600208,B,c,b,c
600209,A,a,a,a
600210,B,c,b,a
600213,A,b,a,c
600215,A,c,a,a
600216,B,b,b,b
600218,A,b,a,a
600219,B,c,b,b
600220,B,b,b,a
600221,B,c,b,b
600222,A,b,b,b
600223,B,c,c,b
600225,A,c,c,b
600227,A,c,a,a
600228,A,a,a,a
600229,B,b,a,b
600230,A,c,a,a
600232,A,b,b,a
600233,A,b,b,b
600234,A,a,a,b
600235,A,b,a,b
600236,B,c,c,a
600237,A,b,a,b
600239,B,c,c,c
600240,B,b,c,c
600241,A,b,a,b
600242,A,b,c,a
600243,A,b,a,b
600246,A,c,a,c
600247,A,a,a,a
600248,A,c,c,c
600249,A,c,a,c
600251,B,a,b,c
600252,B,a,c,c
600255,B,a,a,b
600256,B,c,c,c
600257,A,a,a,b
600259,B,a,a,c
600260,B,b,b,a
600261,B,a,b,a
600262,A,b,b,a
600265,A,a,a,a
600266,B,c,b,c
600267,B,b,b,c
600268,A,c,a,a
600269,B,c,b,b
600270,B,b,b,b
600271,B,a,c,b
600272,A,a,b,a
600273,A,c,c,c
600275,A,a,b,b
600276,B,a,c,c
600278,B,b,b,b
600279,A,c,b,c
600280,B,c,c,c
600281,A,b,a,a
600282,B,c,b,b
600283,A,b,a,c
600284,B,c,b,a
600285,A,b,b,c
600287,A,b,b,a
600288,B,a,a,a
600289,B,a,b,a
600290,A,b,b,b
600292,B,b,b,c
600293,A,b,a,a
600295,A,c,b,b
600297,A,a,a,b
600298,B,b,b,a
600299,B,c,a,a
600300,B,b,b,b
600301,A,b,c,a
600302,A,b,a,a
600303,A,c,a,b
600305,B,a,b,a
600306,A,c,c,a
600307,B,c,a,a
600308,A,c,a,b
600309,B,b,c,c
600310,B,c,a,b
600311,A,a,a,a
600313,A,a,b,c
600315,B,a,c,c
600316,B,a,a,c
600317,B,b,b,b
600320,B,c,a,b
600321,A,b,a,b
600322,A,c,b,b
600323,B,c,c,c
600325,B,c,b,c
600326,B,b,b,b
600327,A,b,c,a
600328,A,c,a,a
600329,B,b,c,b
600330,B,a,a,b
600331,B,c,a,c
600332,B,a,c,b
600333,A,b,a,b
600335,B,c,c,c
600336,A,b,b,a
600337,B,b,b,b
600338,A,a,c,a
600339,A,b,a,a
600340,B,c,c,c
600343,B,a,a,b
600345,A,a,a,a
600348,B,c,b,b
600350,B,c,c,b
600351,B,a,b,a
600352,B,b,c,c
600353,A,a,b,b
600354,A,b,a,a
600356,A,b,b,a
600358,B,a,a,a
600359,A,b,a,c
600360,A,b,a,b
600361,A,c,a,a
600362,B,c,b,b
600363,A,b,b,b
600367,A,a,a,a
600368,A,c,b,a
600369,B,c,b,c
600370,A,b,b,a
600371,A,a,a,a
600372,B,a,c,b
600373,B,b,c,b
600375,A,c,a,b
600376,B,c,c,b
600377,B,b,c,a
600378,A,a,c,a
600379,A,a,b,a
600380,B,b,b,b
600381,A,a,a,a
600382,A,a,b,c
600383,B,c,c,a
600385,A,a,c,c
600386,A,b,c,b
600387,A,c,b,c
600388,B,b,c,c
600389,A,b,c,a
600390,A,a,a,c
600391,B,a,a,b
600392,A,a,c,c
600393,A,c,a,a
600396,A,c,c,a
600397,A,c,a,a
600398,B,c,c,c
600399,B,b,b,a
600400,B,c,b,a
600401,B,c,a,b
600403,B,b,b,b
600405,A,a,b,b
600406,B,a,c,b
600409,B,c,b,b
600410,B,a,b,b
600415,B,b,b,c
600416,B,c,a,b
600418,B,c,a,b
600419,A,a,b,b
600420,B,a,c,c
600421,A,a,c,a
600422,B,a,c,b
600425,B,c,a,a
600426,B,b,c,b
600428,B,c,a,a
600429,B,a,a,c
600432,B,c,a,c
600433,B,a,b,b
600435,B,a,a,b
600436,B,a,c,b
600438,B,b,c,b
600439,A,b,a,b
600444,A,a,c,a
600446,B,a,c,b
600448,A,b,a,c
600449,A,c,b,a
600452,A,a,b,b
600455,A,b,a,a
600456,B,b,a,b
600458,B,b,a,c
600459,A,b,b,c
600460,B,a,b,a
600463,A,b,b,b
600466,A,a,a,b
600467,A,b,a,b
600468,B,a,b,b
600469,A,b,c,a
600470,A,c,a,a
600475,A,b,b,a
600476,A,a,a,b
600477,A,c,b,b
600478,B,a,a,c
600479,A,a,b,b
600480,A,c,c,b
600481,B,b,b,b
600483,A,c,c,c
600485,A,c,c,c
600486,B,a,c,c
600487,B,c,b,c
600488,B,b,b,a
600489,B,b,b,b
600490,B,a,b,a
600491,B,c,b,c
600493,A,a,a,a
600495,B,a,b,b
600496,B,c,b,b
600497,B,c,a,b
600498,B,b,b,b
600500,B,c,b,b
600501,B,b,b,a
600502,B,c,c,c
600503,B,b,a,c
