,label,R
184,2012_20114_OP_AC,-0.0568971609995116
185,2012_20115_OP_AC,-0.08626420080531483
186,2012_20116_OP_AC,0.053225233939803746
187,2012_20117_OP_AC,0.02186512906110662
188,2012_20118_OP_AC,-0.02794325761522172
189,2012_20119_OP_AC,-0.11195367355211988
190,2012_201110_OP_AC,0.038487023024199755
191,2012_201111_OP_AC,-0.03516453708503288
192,2012_201112_OP_AC,-0.127488554951581
193,2012_20121_OP_AC,-0.030703193032035527
194,2012_20122_OP_AC,0.1397860054418104
195,2012_20123_OP_AC,-0.052180951155644556
196,2012_20124_OP_AC,0.036817994691722415
197,2012_20125_OP_AC,0.015577018588531248
198,2012_20126_OP_AC,-0.05409801848165433
199,2012_20127_OP_AC,-0.10550728369036806
200,2012_20107_OP_AD,0.13684039111135585
201,2012_20108_OP_AD,0.12031492608549513
202,2012_20109_OP_AD,-0.009766225518407175
203,2012_201010_OP_AD,0.08353152659549862
204,2012_201011_OP_AD,0.0624387045390679
205,2012_201012_OP_AD,0.001974709357558208
206,2012_20111_OP_AD,-0.07647000371068684
207,2012_20112_OP_AD,0.0881278271166885
208,2012_20113_OP_AD,-0.034067642181664776
209,2012_20114_OP_AD,-0.029372895388145977
210,2012_20115_OP_AD,-0.061908391674429596
211,2012_20116_OP_AD,0.05911005368286899
212,2012_20117_OP_AD,0.035710240539007745
213,2012_20118_OP_AD,-0.013417948238118945
214,2012_20119_OP_AD,-0.12664010221046337
215,2012_201110_OP_AD,0.043004197112858585
216,2012_201111_OP_AD,-0.03619380414846576
217,2012_201112_OP_AD,-0.16401505879977926
218,2012_20121_OP_AD,-0.008017788495701353
219,2012_20122_OP_AD,0.11694454111703477
220,2012_20123_OP_AD,-0.08420427301234416
221,2012_20124_OP_AD,0.07055568864463117
222,2012_20125_OP_AD,0.004655980963157758
223,2012_20126_OP_AD,-0.05470324874986766
224,2012_20127_OP_AD,-0.11398255814982754
225,2012_20107_OP_AE,0.1348345601732452
226,2012_20108_OP_AE,0.1524057750440492
227,2012_20109_OP_AE,0.01306592515167809
228,2012_201010_OP_AE,0.05995421186211317
229,2012_201011_OP_AE,0.013376175869681619
230,2012_201012_OP_AE,0.012462125682491849
231,2012_20111_OP_AE,-0.024068208525604214
232,2012_20112_OP_AE,0.10958702229240048
233,2012_20113_OP_AE,0.02275903836543743
234,2012_20114_OP_AE,-0.0014156473605132268
235,2012_20115_OP_AE,-0.08058759240826721
236,2012_20116_OP_AE,0.05019055971278354
237,2012_20117_OP_AE,0.04781564861595331
238,2012_20118_OP_AE,0.002904508303908776
239,2012_20119_OP_AE,-0.09668656167086485
240,2012_201110_OP_AE,0.04270576080389904
241,2012_201111_OP_AE,-0.055919852580524884
242,2012_201112_OP_AE,-0.20048537605509484
243,2012_20121_OP_AE,0.0625984252759313
244,2012_20122_OP_AE,0.17093169591290966
245,2012_20123_OP_AE,-0.07886364997092676
246,2012_20124_OP_AE,0.08598773560101082
247,2012_20125_OP_AE,-0.01755213068567954
248,2012_20126_OP_AE,-0.062195328734207814
249,2012_20127_OP_AE,-0.10410640764695021
250,2012_20107_INV_AA,0.1341437130288679
251,2012_20108_INV_AA,0.07569669888675058
252,2012_20109_INV_AA,-0.0070694942299667825
253,2012_201010_INV_AA,0.05670895886372777
254,2012_201011_INV_AA,0.026532587746065716
255,2012_201012_INV_AA,-0.020677995581349334
256,2012_20111_INV_AA,-0.0522428579639615
257,2012_20112_INV_AA,0.09429655025700022
258,2012_20113_INV_AA,0.01165674984081853
259,2012_20114_INV_AA,-0.0366461683830995
260,2012_20115_INV_AA,-0.0850994162046584
261,2012_20116_INV_AA,0.048853535197657255
262,2012_20117_INV_AA,0.0046638059243129725
263,2012_20118_INV_AA,-0.008418582989548633
264,2012_20119_INV_AA,-0.1037817990034167
265,2012_201110_INV_AA,0.0001710599346760055
266,2012_201111_INV_AA,-0.040793555670283456
267,2012_201112_INV_AA,-0.2277116735940643
268,2012_20121_INV_AA,0.022915295617290894
269,2012_20122_INV_AA,0.15651078261631213
270,2012_20123_INV_AA,-0.07183946018189012
271,2012_20124_INV_AA,0.061089610288836506
272,2012_20125_INV_AA,0.011286715787000821
273,2012_20126_INV_AA,-0.0476871989753813
274,2012_20127_INV_AA,-0.1271733924972876
275,2012_20107_INV_AB,0.14716535335423825
276,2012_20108_INV_AB,0.10248631507303425
277,2012_20109_INV_AB,-0.0015692852000983813
278,2012_201010_INV_AB,0.0612353248088547
279,2012_201011_INV_AB,0.03526583547542838
280,2012_201012_INV_AB,-0.0068229161923535776
281,2012_20111_INV_AB,-0.0712780481994474
282,2012_20112_INV_AB,0.08893733853033538
283,2012_20113_INV_AB,-0.025438230218901035
284,2012_20114_INV_AB,-0.03552778024023027
285,2012_20115_INV_AB,-0.07056694162320279
286,2012_20116_INV_AB,0.05575468351186829
287,2012_20117_INV_AB,0.017370577383085867
288,2012_20118_INV_AB,-0.023811642458365825
289,2012_20119_INV_AB,-0.10882701544402493
290,2012_201110_INV_AB,0.05068822867263785
291,2012_201111_INV_AB,-0.02907811271701536
292,2012_201112_INV_AB,-0.18964030326014616
293,2012_20121_INV_AB,-0.006865533622454348
294,2012_20122_INV_AB,0.12837100506823912
295,2012_20123_INV_AB,-0.07247672242628962
296,2012_20124_INV_AB,0.05716029140036516
297,2012_20125_INV_AB,0.012839792427631773
298,2012_20126_INV_AB,-0.04198924343391535
299,2012_20127_INV_AB,-0.11423268749886432
300,2012_20107_INV_AC,0.1539472366942916
301,2012_20108_INV_AC,0.10857897640087984
302,2012_20109_INV_AC,-0.01837533552761273
303,2012_201010_INV_AC,0.07578092678221375
304,2012_201011_INV_AC,0.05826814004344325
305,2012_201012_INV_AC,-0.028144064967245076
306,2012_20111_INV_AC,-0.06755235716205693
307,2012_20112_INV_AC,0.09533305215219166
308,2012_20113_INV_AC,-0.010163826515281837
309,2012_20114_INV_AC,-0.05362822659624793
310,2012_20115_INV_AC,-0.08020124151884091
311,2012_20116_INV_AC,0.05268896881580515
312,2012_20117_INV_AC,0.020371235238640897
313,2012_20118_INV_AC,-0.03643705686937729
314,2012_20119_INV_AC,-0.11216928880518562
315,2012_201110_INV_AC,0.03729910471705932
316,2012_201111_INV_AC,-0.04510650360383077
317,2012_201112_INV_AC,-0.16967207460062367
318,2012_20121_INV_AC,0.0026899306904426138
319,2012_20122_INV_AC,0.12482834871072965
320,2012_20123_INV_AC,-0.07317661763830564
321,2012_20124_INV_AC,0.06721378897239684
322,2012_20125_INV_AC,0.033270522904727096
323,2012_20126_INV_AC,-0.07774732823344228
324,2012_20127_INV_AC,-0.11081211335056064
325,2012_20107_INV_AD,0.15237973306363764
326,2012_20108_INV_AD,0.10929893007862158
327,2012_20109_INV_AD,-0.009597962974954516
328,2012_201010_INV_AD,0.055562488318244174
329,2012_201011_INV_AD,0.04092808237350755
330,2012_201012_INV_AD,-0.013172480419257246
331,2012_20111_INV_AD,-0.08285474615596239
332,2012_20112_INV_AD,0.10416546056086816
333,2012_20113_INV_AD,-0.01212331933943474
334,2012_20114_INV_AD,-0.03405072528604239
335,2012_20115_INV_AD,-0.07187677886834114
336,2012_20116_INV_AD,0.05744316477842724
337,2012_20117_INV_AD,0.016167201228032727
338,2012_20118_INV_AD,-0.0025596105900269708
339,2012_20119_INV_AD,-0.12503596444112558
340,2012_201110_INV_AD,0.03617792595821375
341,2012_201111_INV_AD,-0.056015336607841526
342,2012_201112_INV_AD,-0.1710505009547178
343,2012_20121_INV_AD,-0.026301253893413274
344,2012_20122_INV_AD,0.14668485579674426
345,2012_20123_INV_AD,-0.07885625656505978
346,2012_20124_INV_AD,0.062455287096049555
347,2012_20125_INV_AD,0.008892623931685363
348,2012_20126_INV_AD,-0.059460010052510566
349,2012_20127_INV_AD,-0.10117126552503154
350,2012_20107_INV_AE,0.13693804218924846
351,2012_20108_INV_AE,0.18000196373439756
352,2012_20109_INV_AE,-0.0038108840005298666
353,2012_201010_INV_AE,0.07296638886694201
354,2012_201011_INV_AE,0.01199131899606938
355,2012_201012_INV_AE,-0.0029502340248068067
356,2012_20111_INV_AE,-0.05442765110220932
357,2012_20112_INV_AE,0.1171368155261025
358,2012_20113_INV_AE,0.0030935688376228423
359,2012_20114_INV_AE,-0.048208846852757586
360,2012_20115_INV_AE,-0.07768189163254739
361,2012_20116_INV_AE,0.04372865284615678
362,2012_20117_INV_AE,0.024089590398742852
363,2012_20118_INV_AE,-0.0009268175231166338
364,2012_20119_INV_AE,-0.08683329396435543
365,2012_201110_INV_AE,0.02874955866850387
366,2012_201111_INV_AE,-0.030935337655619375
367,2012_201112_INV_AE,-0.14450274585693948
368,2012_20121_INV_AE,0.004704215978937985
369,2012_20122_INV_AE,0.1754675221539077
370,2012_20123_INV_AE,-0.08675795960514263
371,2012_20124_INV_AE,0.0510467836204947
372,2012_20125_INV_AE,0.01350743275099691
373,2012_20126_INV_AE,-0.07054065290495985
374,2012_20127_INV_AE,-0.11453916053008281
375,2012_20107_BM_BA,0.16800351989092235
376,2012_20108_BM_BA,0.13407875657219787
377,2012_20109_BM_BA,0.022610850116610688
378,2012_201010_BM_BA,0.08122910808554451
379,2012_201011_BM_BA,0.023781190980743574
380,2012_201012_BM_BA,-0.03764067347673205
381,2012_20111_BM_BA,-0.04867906836356585
382,2012_20112_BM_BA,0.13114339855338417
383,2012_20113_BM_BA,0.020445318310589496
384,2012_20114_BM_BA,-0.02425392919290603
385,2012_20115_BM_BA,-0.07046716782841776
386,2012_20116_BM_BA,0.04965882778843701
387,2012_20117_BM_BA,0.025078095246056198
388,2012_20118_BM_BA,-0.036738332456093155
389,2012_20119_BM_BA,-0.10854804355443386
390,2012_201110_BM_BA,0.05417848801947655
391,2012_201111_BM_BA,-0.053402447009961655
392,2012_201112_BM_BA,-0.1849062384454587
393,2012_20121_BM_BA,0.02332061221375937
394,2012_20122_BM_BA,0.14520254640695685
395,2012_20123_BM_BA,-0.058266025615649114
396,2012_20124_BM_BA,0.05317912117662712
397,2012_20125_BM_BA,0.005436966141995038
398,2012_20126_BM_BA,-0.07106915198721889
399,2012_20127_BM_BA,-0.11342175529339762
400,2012_20107_BM_BB,0.1794972298510304
401,2012_20108_BM_BB,0.10561745299237843
402,2012_20109_BM_BB,0.006784273038539527
403,2012_201010_BM_BB,0.06021793394914817
404,2012_201011_BM_BB,0.04321009265005296
405,2012_201012_BM_BB,-0.04594994494205997
406,2012_20111_BM_BB,-0.03479705593818382
407,2012_20112_BM_BB,0.11588341452423671
408,2012_20113_BM_BB,0.01640144814975237
409,2012_20114_BM_BB,-0.020410222412560172
410,2012_20115_BM_BB,-0.059375669466867856
411,2012_20116_BM_BB,0.03115987331216264
412,2012_20117_BM_BB,0.01874346239825927
413,2012_20118_BM_BB,-0.03184998824880119
414,2012_20119_BM_BB,-0.11600327598602456
415,2012_201110_BM_BB,0.032639903741186145
416,2012_201111_BM_BB,-0.044759509522214705
417,2012_201112_BM_BB,-0.16659738373932273
418,2012_20121_BM_BB,-0.0025606643911052244
419,2012_20122_BM_BB,0.13869502071776182
420,2012_20123_BM_BB,-0.07835787398357215
421,2012_20124_BM_BB,0.08961053393194027
422,2012_20125_BM_BB,-0.00116600978696644
423,2012_20126_BM_BB,-0.07525732861540203
424,2012_20127_BM_BB,-0.09902374954088324
425,2012_20107_BM_BC,0.15950555385813547
426,2012_20108_BM_BC,0.094803549745354
427,2012_20109_BM_BC,0.01055608473333453
428,2012_201010_BM_BC,0.09316224382880416
429,2012_201011_BM_BC,-0.003966694698579472
430,2012_201012_BM_BC,-0.020042974414629353
431,2012_20111_BM_BC,-0.05163875357250186
432,2012_20112_BM_BC,0.09539479876127181
433,2012_20113_BM_BC,0.019870051360634914
434,2012_20114_BM_BC,-0.03989252992095607
435,2012_20115_BM_BC,-0.0710861997712992
436,2012_20116_BM_BC,0.017100920683477322
437,2012_20117_BM_BC,0.028966895812274702
438,2012_20118_BM_BC,-0.04391748259249474
439,2012_20119_BM_BC,-0.11655679555775075
440,2012_201110_BM_BC,0.03300156582657518
441,2012_201111_BM_BC,-0.025158985203917027
442,2012_201112_BM_BC,-0.17343259582605572
443,2012_20121_BM_BC,0.0019266057369052626
444,2012_20122_BM_BC,0.1338550436635862
445,2012_20123_BM_BC,-0.07220117123340551
446,2012_20124_BM_BC,0.0899847601595976
447,2012_20125_BM_BC,0.008103648479645677
448,2012_20126_BM_BC,-0.0785464044615764
449,2012_20127_BM_BC,-0.09249488560266339
450,2012_20107_BM_BD,0.1504384252295171
451,2012_20108_BM_BD,0.10652522181217877
452,2012_20109_BM_BD,-0.0055090426747243645
453,2012_201010_BM_BD,0.06777877945304163
454,2012_201011_BM_BD,0.006702382244207381
455,2012_201012_BM_BD,-0.02354082282537472
456,2012_20111_BM_BD,-0.03214218893694895
457,2012_20112_BM_BD,0.09511702829353334
458,2012_20113_BM_BD,-0.012325472159950831
459,2012_20114_BM_BD,-0.04195217936976732
460,2012_20115_BM_BD,-0.07687136265571301
461,2012_20116_BM_BD,0.043951947357221764
462,2012_20117_BM_BD,0.005477466100445391
463,2012_20118_BM_BD,-0.031025212006511208
464,2012_20119_BM_BD,-0.11014318776750305
465,2012_201110_BM_BD,0.026198238033538296
466,2012_201111_BM_BD,-0.053587364032768196
467,2012_201112_BM_BD,-0.17840906475933202
468,2012_20121_BM_BD,-0.006174078475386737
469,2012_20122_BM_BD,0.14763212293160755
470,2012_20123_BM_BD,-0.05501901479271829
471,2012_20124_BM_BD,0.07015953217805157
472,2012_20125_BM_BD,0.008179237135914947
473,2012_20126_BM_BD,-0.08681577548279944
474,2012_20127_BM_BD,-0.09812645991948597
475,2012_20107_BM_BE,0.15935577813028787
476,2012_20108_BM_BE,0.055255214167285766
477,2012_20109_BM_BE,0.06667304795657633
478,2012_201010_BM_BE,0.07355532228352922
479,2012_201011_BM_BE,-0.042298096266030254
480,2012_201012_BM_BE,-0.017509699522931663
481,2012_20111_BM_BE,-0.04511306708527141
482,2012_20112_BM_BE,0.1017021270673464
483,2012_20113_BM_BE,-0.006432233370045483
484,2012_20114_BM_BE,-0.02703272483449258
485,2012_20115_BM_BE,-0.05832107249615711
486,2012_20116_BM_BE,0.035534327236104286
487,2012_20117_BM_BE,0.10941187893130974
488,2012_20118_BM_BE,-0.04214440104007846
489,2012_20119_BM_BE,-0.12399755609428634
490,2012_201110_BM_BE,0.03618172825168169
491,2012_201111_BM_BE,-0.04718941523558284
492,2012_201112_BM_BE,-0.1680657816288324
493,2012_20121_BM_BE,0.007958104125501011
494,2012_20122_BM_BE,0.13202716830140127
495,2012_20123_BM_BE,-0.0909947291239316
496,2012_20124_BM_BE,0.09655977350304498
497,2012_20125_BM_BE,0.03304105150090567
498,2012_20126_BM_BE,-0.07680130676833878
499,2012_20127_BM_BE,-0.11383807069853727
500,2012_20107_OP_BA,0.17216846260913085
501,2012_20108_OP_BA,0.10988105648179161
502,2012_20109_OP_BA,0.01615967759061093
503,2012_201010_OP_BA,0.08034090171141305
504,2012_201011_OP_BA,0.009796631121207825
505,2012_201012_OP_BA,-0.03637304027029877
506,2012_20111_OP_BA,-0.02798153594809628
507,2012_20112_OP_BA,0.11071312102578987
508,2012_20113_OP_BA,0.03137550596200601
509,2012_20114_OP_BA,-0.031142817846480857
510,2012_20115_OP_BA,-0.07894195682301183
511,2012_20116_OP_BA,0.03427423551795581
512,2012_20117_OP_BA,0.01391963878685184
513,2012_20118_OP_BA,-0.04959612537445499
514,2012_20119_OP_BA,-0.11086858353200087
515,2012_201110_OP_BA,0.020077560331315726
516,2012_201111_OP_BA,-0.04275725238659263
517,2012_201112_OP_BA,-0.20691332772836565
518,2012_20121_OP_BA,0.01012855420140923
519,2012_20122_OP_BA,0.14747874854457546
520,2012_20123_OP_BA,-0.08107122534995785
521,2012_20124_OP_BA,0.08641133143588446
522,2012_20125_OP_BA,0.00548089405600244
523,2012_20126_OP_BA,-0.08384314766579017
524,2012_20127_OP_BA,-0.11237196885074975
525,2012_20107_OP_BB,0.14691710772989536
526,2012_20108_OP_BB,0.10997884437956304
527,2012_20109_OP_BB,0.0030493996941428217
528,2012_201010_OP_BB,0.07866559663383206
529,2012_201011_OP_BB,0.01174497595553583
530,2012_201012_OP_BB,-0.04765246161235136
531,2012_20111_OP_BB,-0.05111394376754388
532,2012_20112_OP_BB,0.09515202650605183
533,2012_20113_OP_BB,0.012476323192672572
534,2012_20114_OP_BB,-0.03876062727646592
535,2012_20115_OP_BB,-0.08386750331199934
536,2012_20116_OP_BB,0.016729784239968182
537,2012_20117_OP_BB,0.02132393834989726
538,2012_20118_OP_BB,-0.03687257688688679
539,2012_20119_OP_BB,-0.12005050983766671
540,2012_201110_OP_BB,0.02806532607720538
541,2012_201111_OP_BB,-0.06107665077844678
542,2012_201112_OP_BB,-0.16911211673283597
543,2012_20121_OP_BB,0.001166206738564228
544,2012_20122_OP_BB,0.13832981828252175
545,2012_20123_OP_BB,-0.07096180017383631
546,2012_20124_OP_BB,0.07971496087655083
547,2012_20125_OP_BB,0.0005307116728733479
548,2012_20126_OP_BB,-0.07203123749301751
549,2012_20127_OP_BB,-0.09872498829984104
550,2012_20107_OP_BC,0.16223488196222946
551,2012_20108_OP_BC,0.08445885536812722
552,2012_20109_OP_BC,0.005136129292935749
553,2012_201010_OP_BC,0.0825597238316068
554,2012_201011_OP_BC,0.007134920854268419
555,2012_201012_OP_BC,-0.022578069446568864
556,2012_20111_OP_BC,-0.04653840935962365
557,2012_20112_OP_BC,0.11820621595788179
558,2012_20113_OP_BC,-0.022064776206681746
559,2012_20114_OP_BC,-0.04573816867328967
560,2012_20115_OP_BC,-0.05099620032202576
561,2012_20116_OP_BC,0.037987291659085244
562,2012_20117_OP_BC,0.015387222354985375
563,2012_20118_OP_BC,-0.026490811916838882
564,2012_20119_OP_BC,-0.11652251454729726
565,2012_201110_OP_BC,0.05746194220367815
566,2012_201111_OP_BC,-0.03502031306975707
567,2012_201112_OP_BC,-0.15011324027789893
568,2012_20121_OP_BC,-0.005698309521752137
569,2012_20122_OP_BC,0.13096757492859415
570,2012_20123_OP_BC,-0.05027074618500843
571,2012_20124_OP_BC,0.07216915614413885
572,2012_20125_OP_BC,0.00838258285075252
573,2012_20126_OP_BC,-0.07930954203317804
574,2012_20127_OP_BC,-0.10195572660655429
575,2012_20107_OP_BD,0.1694615274071244
576,2012_20108_OP_BD,0.09245905492098168
577,2012_20109_OP_BD,0.016418975623280586
578,2012_201010_OP_BD,0.040252939767564985
579,2012_201011_OP_BD,-0.0030169744976895024
580,2012_201012_OP_BD,-0.00881966525567535
581,2012_20111_OP_BD,-0.051429903981495224
582,2012_20112_OP_BD,0.08771625652949584
583,2012_20113_OP_BD,-0.008176111185192663
584,2012_20114_OP_BD,-0.030676744884860226
585,2012_20115_OP_BD,-0.06778007113695114
586,2012_20116_OP_BD,0.06779384353452066
587,2012_20117_OP_BD,0.02151494987546806
588,2012_20118_OP_BD,-0.014477195874713543
589,2012_20119_OP_BD,-0.10858505866649487
590,2012_201110_OP_BD,0.044079812979922764
591,2012_201111_OP_BD,-0.04532342134294586
592,2012_201112_OP_BD,-0.1495224699330097
593,2012_20121_OP_BD,0.0025172692776141217
