,Stkcd,Size,BM,OP,INV
1716,600795,E,E,D,D
1717,600796,B,B,A,C
1718,600797,D,C,A,C
1719,600798,C,D,A,A
1720,600800,C,A,A,A
1721,600801,D,D,C,C
1722,600802,C,D,B,D
1723,600803,B,B,C,D
1724,600804,E,B,C,E
1725,600805,E,B,E,D
1726,600806,B,C,A,A
1727,600807,B,C,B,E
1728,600808,E,E,A,A
1729,600809,E,A,E,D
1730,600810,C,E,A,C
1731,600811,E,C,D,D
1732,600812,D,D,A,D
1733,600814,B,A,D,B
1734,600815,D,D,B,C
1735,600816,D,A,E,B
1736,600818,D,A,B,B
1737,600819,C,D,A,A
1738,600820,E,E,D,E
1739,600821,B,B,B,C
1740,600822,C,E,A,E
1741,600823,E,E,D,C
1742,600824,C,B,D,B
1743,600825,D,C,B,C
1744,600826,D,A,B,E
1745,600827,E,E,D,B
1746,600828,C,B,E,C
1747,600829,D,B,E,B
1748,600830,D,B,C,B
1749,600831,D,B,D,D
1750,600832,E,B,D,B
1751,600833,B,A,D,C
1752,600834,C,A,C,B
1753,600835,E,E,E,E
1754,600836,B,D,B,B
1755,600837,E,C,C,E
1756,600838,B,A,B,C
1757,600839,E,E,A,B
1758,600841,E,B,C,D
1759,600843,A,C,D,B
1760,600844,D,A,A,A
1761,600845,D,B,E,D
1762,600846,D,D,C,B
1763,600847,B,A,C,C
1764,600848,B,B,A,C
1765,600850,D,B,E,E
1766,600851,D,C,B,C
1767,600853,A,E,B,B
1768,600854,C,C,A,B
1769,600855,B,B,B,C
1770,600856,A,A,C,B
1771,600857,B,A,C,B
1772,600858,D,E,E,C
1773,600859,D,C,E,E
1774,600860,C,B,A,A
1775,600861,B,D,C,C
1776,600862,C,D,C,C
1777,600863,D,E,E,E
1778,600864,D,C,D,D
1779,600865,C,D,C,C
1780,600866,B,C,A,A
1781,600867,E,A,B,B
1782,600868,D,A,A,A
1783,600869,C,E,A,A
1784,600870,A,B,A,A
1785,600872,D,B,C,C
1786,600873,D,D,D,D
1787,600874,E,D,D,C
1788,600875,E,E,E,A
1789,600876,A,B,A,A
1790,600879,E,C,C,C
1791,600880,E,B,D,C
1792,600881,E,E,B,E
1793,600882,B,B,E,E
1794,600883,A,A,B,B
1795,600884,D,D,B,D
1796,600885,C,D,E,E
1797,600886,E,E,D,D
1798,600887,E,A,E,A
1799,600888,C,C,B,B
1800,600889,B,D,C,B
1801,600890,D,A,A,A
1802,600891,B,B,C,C
1803,600892,A,A,E,A
1804,600893,E,A,C,B
1805,600894,D,B,C,D
1806,600895,E,D,C,B
1807,600896,B,E,A,D
1808,600897,D,B,E,D
1809,600898,A,A,D,B
1810,600900,E,D,E,A
1811,600960,B,C,B,B
1812,600961,A,E,A,A
1813,600962,B,C,B,D
1814,600963,C,E,A,A
1815,600965,B,A,B,C
1816,600966,C,E,B,E
1817,600967,D,B,C,D
1818,600969,C,E,D,D
1819,600970,E,D,E,C
1820,600971,E,B,D,C
1821,600973,C,D,C,E
1822,600975,A,A,A,D
1823,600976,D,A,D,C
1824,600978,D,C,C,C
1825,600979,C,C,C,C
1826,600981,B,D,C,D
1827,600982,B,B,C,E
1828,600984,A,C,B,D
1829,600985,A,B,C,E
1830,600986,B,C,B,D
1831,600987,D,B,E,D
1832,600988,B,A,E,E
1833,600990,C,A,D,B
1834,600992,A,C,B,B
1835,600993,D,A,D,C
1836,600995,C,B,D,D
1837,600997,D,D,C,C
1838,600998,D,E,D,E
1839,600999,E,C,C,C
1840,601000,D,E,E,B
1841,601001,E,C,D,D
1842,601002,D,A,A,C
1843,601003,D,E,A,D
1844,601005,D,E,A,D
1845,601006,E,B,E,C
1846,601007,B,C,C,B
1847,601008,C,D,C,E
1848,601009,E,E,E,D
1849,601010,A,E,E,D
1850,601011,A,E,B,C
1851,601018,D,E,D,C
1852,601028,A,E,C,A
1853,601058,B,E,C,E
1854,601088,E,C,E,D
1855,601098,D,E,D,C
1856,601099,E,A,B,A
1857,601100,B,D,D,C
1858,601101,E,D,D,C
1859,601106,E,E,A,B
1860,601107,D,E,D,D
1861,601111,E,E,D,C
1862,601113,A,D,B,B
1863,601116,A,E,D,B
1864,601117,E,D,E,E
1865,601118,D,D,B,A
1866,601126,C,D,D,D
1867,601137,A,C,C,C
1868,601139,E,A,E,B
1869,601158,E,E,D,B
1870,601166,E,E,E,E
1871,601168,E,C,A,A
1872,601169,E,E,E,D
1873,601177,B,D,B,A
1874,601179,E,D,A,B
1875,601186,E,E,E,D
1876,601188,C,D,C,E
1877,601199,A,D,D,D
1878,601208,B,C,C,A
1879,601216,D,D,C,C
1880,601218,A,E,A,A
1881,601222,B,D,D,D
1882,601231,B,E,E,E
1883,601233,C,E,B,D
1884,601258,D,E,A,D
1885,601268,E,E,A,A
1886,601288,E,E,E,C
1887,601299,E,D,D,C
1888,601311,C,C,D,D
1889,601313,C,C,D,E
1890,601318,E,E,E,D
1891,601328,E,E,E,D
1892,601333,E,D,C,B
1893,601336,E,E,C,E
1894,601369,E,E,E,B
1895,601377,E,C,C,B
1896,601390,E,E,D,D
1897,601398,E,E,E,C
1898,601515,A,E,E,E
1899,601518,C,D,E,E
1900,601519,C,C,A,A
1901,601555,E,C,B,A
1902,601558,B,E,A,A
1903,601566,B,D,E,C
1904,601567,A,E,D,C
1905,601588,E,E,C,B
1906,601599,A,D,B,E
1907,601600,E,E,A,C
1908,601601,E,E,C,D
1909,601607,E,E,D,C
1910,601616,B,C,B,A
1911,601618,E,E,A,A
1912,601628,E,E,B,D
1913,601633,E,E,E,E
1914,601636,A,E,B,E
1915,601666,E,B,D,B
1916,601668,E,E,E,E
1917,601669,E,E,E,C
1918,601677,A,E,B,A
1919,601678,D,D,D,D
1920,601688,E,E,C,A
1921,601699,E,B,E,D
1922,601700,B,D,C,D
1923,601717,D,C,E,E
1924,601718,C,E,C,C
1925,601727,E,E,D,C
1926,601766,E,D,D,C
1927,601777,B,E,C,E
1928,601788,E,C,C,E
1929,601789,A,E,D,E
1930,601798,A,D,C,D
1931,601799,A,E,D,B
1932,601800,D,E,E,D
1933,601801,E,A,D,C
1934,601808,E,C,E,D
1935,601818,E,E,E,E
1936,601857,E,C,D,C
1937,601866,E,D,A,B
1938,601872,E,D,A,D
1939,601877,E,A,E,D
1940,601880,B,E,B,B
1941,601886,D,D,D,E
1942,601888,E,A,E,D
1943,601890,B,D,B,B
1944,601898,E,D,D,D
1945,601899,E,C,E,E
1946,601901,E,C,B,C
1947,601908,B,E,B,A
1948,601919,E,E,A,B
1949,601928,D,E,C,C
1950,601929,D,E,D,E
1951,601933,E,B,D,D
1952,601939,E,E,E,D
1953,601958,E,A,B,A
1954,601988,E,E,E,C
1955,601991,E,E,D,C
1956,601992,D,E,D,C
1957,601996,A,C,B,A
1958,601998,E,E,E,C
1959,601999,D,B,A,B
