,Stkcd,Size,BM,OP,INV
184,637,A,B,D,A
185,638,A,A,B,A
186,639,C,D,E,A
187,650,D,B,E,C
188,651,E,B,E,D
189,652,C,E,D,B
190,655,A,B,A,A
191,656,E,E,D,E
192,657,B,E,B,C
193,659,B,A,E,B
194,661,E,A,E,D
195,662,B,D,D,D
196,663,A,C,B,A
197,665,C,D,B,D
198,667,D,E,D,A
199,668,A,C,A,C
200,670,B,A,A,A
201,671,E,E,D,E
202,672,D,B,E,B
203,676,C,D,D,C
204,677,B,A,A,B
205,678,B,C,A,C
206,679,A,E,A,A
207,680,C,D,A,B
208,681,D,B,D,D
209,682,C,C,C,E
210,683,D,E,D,A
211,685,D,C,C,B
212,686,E,E,B,A
213,687,C,B,B,C
214,690,E,C,A,C
215,691,A,A,A,A
216,692,A,E,A,D
217,695,A,B,B,E
218,697,D,B,A,E
219,698,A,E,B,A
220,700,B,D,B,D
221,701,B,E,A,A
222,702,A,A,B,C
223,703,E,C,D,D
224,705,A,C,B,B
225,707,A,E,A,A
226,708,C,D,D,C
227,709,E,E,B,B
228,710,B,B,E,E
229,712,D,E,B,E
230,713,A,C,A,B
231,715,A,B,C,B
232,716,A,D,B,E
233,717,E,B,E,A
234,718,D,D,E,A
235,719,C,D,C,C
236,720,B,E,A,E
237,721,A,A,A,B
238,722,B,B,B,B
239,723,C,D,E,C
240,725,E,D,C,D
241,726,D,D,D,C
242,727,C,E,A,B
243,728,E,E,B,C
244,729,E,C,A,A
245,731,C,C,B,A
246,732,E,E,D,E
247,733,D,D,B,C
248,735,E,B,B,B
249,736,C,E,E,E
250,737,A,C,E,A
251,738,E,A,B,B
252,739,D,C,D,B
253,750,E,E,B,A
254,751,C,A,C,B
255,752,B,A,B,C
256,753,B,D,B,A
257,755,B,B,D,A
258,756,B,D,D,C
259,758,D,D,C,A
260,759,C,D,C,A
261,760,C,B,A,A
262,761,D,E,D,D
263,762,C,A,B,C
264,767,D,E,A,C
265,768,E,C,B,B
266,776,E,E,D,A
267,777,C,A,A,C
268,778,E,E,C,A
269,780,C,C,C,C
270,782,B,B,A,B
271,783,E,E,C,B
272,785,A,C,E,A
273,786,E,A,E,C
274,788,C,A,B,B
275,789,D,C,E,A
276,790,B,A,E,D
277,791,C,E,B,B
278,792,E,E,A,A
279,793,D,C,B,D
280,795,B,B,B,B
281,796,A,D,E,C
282,797,D,D,C,E
283,798,A,A,C,D
284,799,D,A,D,C
285,800,D,C,B,A
286,801,C,B,A,A
287,802,C,C,C,C
288,803,A,A,E,E
289,806,B,B,A,D
290,807,E,D,C,C
291,809,B,E,B,A
292,810,D,C,B,D
293,811,B,C,D,B
294,813,D,B,E,E
295,815,B,B,A,A
296,816,A,D,A,A
297,818,D,A,D,E
298,819,B,A,A,A
299,820,B,B,E,E
300,821,C,B,C,B
301,822,D,A,E,D
302,823,C,B,C,C
303,826,E,D,C,E
304,828,D,C,E,D
305,829,D,D,C,D
306,830,E,B,E,C
307,831,D,A,A,A
308,833,A,D,B,A
309,835,A,B,B,C
310,836,C,A,C,B
311,837,B,E,A,C
312,838,B,E,D,E
313,839,E,A,B,D
314,848,D,A,E,A
315,850,C,D,A,B
316,851,C,D,C,B
317,852,C,C,A,C
318,856,B,A,A,C
319,858,E,A,E,D
320,859,B,B,A,B
321,860,E,D,C,B
322,861,C,E,D,D
323,862,A,E,A,A
324,863,C,E,B,A
325,868,C,D,A,A
326,869,E,B,D,C
327,875,D,E,A,D
328,876,E,C,D,D
329,877,D,D,B,B
330,878,E,D,B,D
331,880,A,E,A,D
332,881,B,E,C,B
333,882,D,E,A,E
334,883,E,D,C,C
335,885,C,C,E,E
336,886,C,A,B,B
337,887,E,B,E,E
338,888,C,A,D,B
339,889,D,A,C,C
340,890,A,E,E,C
341,892,B,D,D,D
342,893,A,D,A,A
343,895,E,A,E,C
344,897,C,C,A,A
345,898,E,E,D,B
346,899,B,E,B,A
347,901,D,B,B,C
348,902,D,B,D,C
349,903,C,D,B,D
350,905,C,D,B,C
351,906,B,E,C,E
352,908,B,D,C,A
353,909,B,D,C,A
354,910,D,A,E,C
355,911,A,E,A,C
356,913,C,A,B,C
357,915,C,A,E,C
358,917,D,E,A,B
359,918,D,D,E,A
360,919,C,C,C,B
361,920,B,A,E,B
362,921,D,D,E,D
363,922,B,C,B,A
364,923,B,E,C,E
365,925,B,D,B,E
366,926,D,E,D,C
367,927,D,B,A,B
368,928,C,E,E,A
369,929,A,B,A,A
370,931,C,B,B,D
371,932,E,E,E,B
372,933,D,E,D,B
373,935,E,A,C,C
374,936,C,E,B,D
375,937,E,E,C,B
376,938,E,E,C,D
377,948,B,C,A,B
378,949,C,D,A,D
379,951,D,E,E,E
380,952,B,A,E,B
381,953,A,A,A,B
382,955,B,A,C,C
383,957,B,E,C,E
384,958,C,E,A,E
385,959,E,E,C,B
386,960,E,D,D,C
387,961,E,E,B,E
388,962,B,B,A,A
389,963,E,A,E,C
390,965,C,D,D,D
391,966,B,E,A,B
392,967,D,E,A,E
393,968,D,C,E,D
394,969,C,D,A,B
395,970,D,A,C,C
396,971,B,C,B,B
397,973,C,C,B,D
398,975,D,A,C,C
399,976,B,C,D,C
400,977,E,B,C,E
401,978,A,C,B,A
402,980,D,E,C,E
403,981,E,E,C,E
404,982,B,D,A,B
405,983,E,D,D,C
406,985,A,A,C,B
407,987,C,E,B,D
408,988,E,B,C,E
409,989,D,B,E,D
410,990,C,E,B,B
411,993,A,D,A,D
412,995,A,A,E,A
413,996,C,A,B,A
414,997,E,A,E,E
415,998,E,B,D,E
416,999,E,B,D,D
417,1696,C,D,C,C
418,1896,B,E,A,E
419,1979,E,E,E,E
420,2001,E,A,D,E
421,2002,D,C,E,C
422,2003,C,A,E,D
423,2006,B,B,C,C
424,2007,E,A,E,C
425,2008,E,A,E,E
426,2009,B,D,B,C
427,2010,C,E,B,E
428,2012,B,A,B,B
429,2013,E,C,C,C
430,2014,B,B,D,B
431,2015,A,A,B,C
432,2016,D,B,E,A
433,2017,B,B,B,A
434,2018,B,A,A,A
435,2019,D,B,E,D
436,2020,D,C,A,E
437,2021,A,B,A,B
438,2022,D,A,D,D
439,2023,D,C,A,B
440,2024,E,E,B,D
441,2025,D,A,D,D
442,2026,A,C,B,C
443,2027,E,A,E,E
444,2028,D,B,B,B
445,2029,C,D,C,C
446,2030,E,A,B,C
447,2031,C,D,B,E
448,2032,E,A,E,D
449,2034,B,E,C,E
450,2035,D,A,E,D
451,2036,C,B,E,D
452,2038,E,A,D,C
453,2039,C,E,D,A
454,2040,B,C,B,B
455,2041,C,A,B,A
456,2042,D,D,D,E
457,2043,C,A,E,E
458,2044,E,B,D,E
459,2045,B,B,D,E
460,2046,B,D,C,E
461,2047,D,C,D,A
462,2048,C,D,E,D
463,2049,E,A,C,D
464,2050,E,A,E,E
465,2052,B,A,A,A
466,2053,B,C,C,D
467,2054,A,B,B,B
468,2055,D,D,B,E
469,2056,E,A,D,C
470,2057,A,B,C,E
471,2058,A,A,A,B
472,2060,C,E,C,C
473,2061,D,E,E,E
474,2062,C,E,D,A
475,2063,C,A,C,C
476,2064,D,B,D,B
477,2065,E,B,C,D
478,2066,A,D,B,C
479,2067,C,C,E,C
480,2068,C,C,E,D
481,2069,B,B,A,A
482,2071,B,B,E,D
483,2073,C,D,A,B
484,2074,E,D,D,E
485,2076,A,C,B,E
486,2077,B,D,A,B
487,2078,E,C,E,E
488,2079,C,A,C,C
489,2080,D,E,D,C
490,2081,E,B,E,B
491,2083,C,D,E,B
492,2084,A,C,B,E
493,2085,E,A,E,C
494,2087,B,D,C,D
495,2088,B,C,D,D
496,2089,C,B,A,A
497,2090,B,C,D,B
498,2091,D,E,E,E
499,2092,E,D,E,D
500,2093,D,B,B,B
501,2094,C,B,E,E
502,2095,D,A,A,C
503,2096,B,D,A,A
504,2097,C,E,B,D
505,2099,D,B,C,C
506,2100,C,C,D,E
507,2101,C,D,C,E
508,2104,C,A,B,C
509,2105,A,B,C,B
510,2106,C,B,B,B
511,2107,B,A,D,D
512,2108,D,A,E,B
513,2109,A,E,C,A
514,2110,E,B,E,D
515,2111,C,C,B,C
516,2114,B,A,B,D
517,2115,B,D,A,E
518,2116,B,C,D,B
519,2117,C,A,E,B
520,2118,D,C,D,E
521,2119,B,A,D,B
522,2120,D,D,E,E
523,2123,C,C,B,A
524,2124,C,C,C,E
525,2125,B,C,B,D
526,2126,D,C,D,E
527,2127,D,A,E,E
528,2128,E,B,E,B
529,2129,E,D,B,E
530,2130,C,C,B,D
531,2131,D,D,B,D
532,2132,C,C,A,E
533,2133,B,E,D,B
534,2134,A,A,A,B
535,2135,C,E,A,D
536,2136,A,A,E,B
537,2137,B,C,B,C
538,2138,D,A,C,D
539,2139,C,B,D,D
540,2140,B,D,A,B
541,2141,B,A,A,C
542,2142,E,E,E,D
543,2143,C,A,E,E
544,2144,A,C,B,A
545,2145,C,C,E,C
546,2146,E,E,E,E
547,2148,B,A,D,C
548,2149,B,C,B,C
549,2150,A,B,D,B
550,2151,D,B,B,D
551,2152,D,C,D,C
552,2153,E,B,C,C
553,2154,C,C,A,B
554,2155,D,B,C,B
555,2156,D,C,A,C
556,2157,D,D,C,E
557,2158,C,A,D,E
558,2159,B,C,B,B
559,2161,C,A,A,C
560,2162,B,A,A,B
561,2164,A,E,B,E
562,2165,B,C,A,D
563,2166,B,B,E,D
564,2167,C,B,A,C
565,2169,B,D,B,D
566,2170,B,C,A,C
567,2172,B,D,C,E
568,2173,B,D,B,B
569,2174,D,A,E,E
570,2175,A,A,A,A
571,2176,E,B,C,D
572,2177,B,B,A,A
573,2178,B,A,A,A
574,2179,E,A,E,D
575,2180,E,D,A,A
576,2181,C,B,B,A
577,2182,B,C,D,C
578,2183,E,E,C,C
579,2184,A,D,A,B
580,2185,D,B,D,D
581,2186,C,A,D,B
582,2187,B,C,C,B
583,2188,A,A,A,A
584,2190,D,C,A,B
585,2191,D,B,D,D
586,2192,C,A,B,D
587,2193,B,C,A,B
588,2194,A,A,A,A
589,2195,E,A,D,D
590,2196,A,D,B,D
591,2197,C,C,A,C
592,2198,B,A,A,A
593,2199,A,A,A,A
594,2200,A,E,A,A
595,2201,A,C,A,D
596,2202,E,D,D,C
597,2203,E,D,D,D
598,2204,D,D,A,A
599,2205,A,D,A,D
600,2206,C,C,D,B
601,2207,A,A,D,A
602,2208,B,E,D,D
603,2209,A,C,A,B
604,2211,B,A,A,C
605,2212,D,C,B,C
606,2213,B,A,A,A
607,2214,A,B,B,D
608,2215,C,C,E,E
609,2216,C,C,B,B
610,2217,E,C,D,D
611,2218,C,C,B,D
612,2220,A,D,B,C
613,2221,E,C,E,C
614,2222,C,A,E,D
615,2223,E,A,D,D
616,2224,B,A,D,C
617,2225,B,D,A,B
618,2227,B,A,A,C
619,2228,D,D,C,D
620,2229,B,A,A,A
621,2230,E,A,C,E
622,2231,A,A,A,D
623,2232,B,A,B,B
624,2233,D,C,D,E
625,2234,B,C,A,B
626,2235,B,B,A,A
627,2236,E,A,E,E
628,2237,D,D,D,A
629,2238,C,B,C,B
630,2240,D,A,A,D
631,2241,E,B,E,D
632,2242,E,A,E,A
633,2243,B,B,B,B
634,2244,E,E,E,D
635,2245,D,B,E,E
636,2246,C,B,B,D
637,2247,C,C,C,D
638,2248,B,A,A,A
639,2249,D,D,B,D
640,2250,D,C,B,E
641,2251,D,C,B,C
642,2253,B,A,B,B
643,2254,D,A,B,B
644,2255,B,E,B,E
645,2256,D,B,B,D
646,2258,D,A,E,E
647,2259,B,B,B,A
648,2261,C,B,A,B
649,2262,E,A,E,C
650,2264,C,B,A,A
651,2265,C,A,A,E
652,2266,D,C,B,D
653,2267,D,C,C,B
654,2268,E,A,B,E
655,2269,D,B,A,C
656,2270,A,C,E,E
657,2271,E,B,E,E
658,2272,A,C,A,A
659,2273,D,A,D,E
660,2274,B,D,B,B
661,2275,D,A,E,C
662,2276,D,C,A,E
663,2277,D,D,C,C
664,2278,C,A,A,A
665,2279,C,D,D,E
666,2280,D,D,A,E
667,2281,E,A,D,C
668,2282,A,C,B,E
669,2283,C,C,C,D
670,2284,C,C,B,E
671,2285,E,B,E,E
672,2286,B,B,B,C
673,2287,D,A,E,C
674,2288,B,B,B,D
675,2289,A,A,A,A
676,2290,B,D,A,E
677,2291,A,C,A,C
678,2292,D,C,A,B
679,2293,D,A,E,C
680,2294,E,A,E,B
681,2295,A,B,C,D
682,2296,A,C,A,B
683,2298,B,D,B,C
684,2299,E,C,B,B
685,2300,B,B,D,B
686,2301,D,B,B,D
687,2302,E,C,B,E
688,2303,D,B,C,D
689,2304,E,A,E,C
690,2305,C,E,B,C
691,2306,B,A,A,A
692,2307,C,E,B,D
693,2308,D,A,B,E
694,2309,D,E,B,E
695,2311,E,A,E,E
696,2313,D,B,B,E
697,2314,C,E,E,C
698,2315,A,C,B,B
699,2316,B,C,B,E
700,2317,D,B,D,D
701,2318,C,C,B,E
702,2319,B,A,A,A
703,2320,D,B,C,E
704,2321,B,D,B,E
705,2322,B,B,C,C
706,2323,A,D,E,E
707,2324,C,C,C,C
708,2325,B,E,B,D
709,2326,C,C,C,E
710,2327,C,B,E,D
711,2328,A,D,C,A
712,2329,B,D,A,C
713,2330,B,A,A,A
714,2331,A,B,C,C
715,2332,D,C,D,E
716,2333,D,A,A,A
717,2334,B,B,D,D
718,2335,C,C,D,D
719,2336,C,D,A,A
720,2337,A,B,A,A
721,2338,B,A,C,A
722,2339,B,D,B,D
723,2340,E,C,C,D
724,2341,D,C,A,B
725,2342,B,B,A,B
726,2343,C,B,E,E
727,2344,D,C,B,A
728,2346,C,A,E,E
729,2347,A,C,A,C
730,2348,B,A,B,E
731,2349,C,A,B,E
732,2350,B,C,C,D
733,2351,A,C,C,B
734,2352,E,E,E,E
735,2353,E,C,A,B
736,2354,C,D,E,E
737,2355,B,C,B,C
738,2356,C,C,D,E
739,2360,A,B,D,B
740,2361,B,C,C,D
741,2362,B,A,B,D
742,2363,B,C,A,D
743,2364,C,B,A,B
744,2365,C,A,D,D
745,2367,B,D,C,C
746,2368,D,C,D,D
747,2370,C,A,C,D
748,2371,E,B,B,D
749,2372,E,A,E,D
750,2373,D,B,D,C
751,2374,B,D,B,D
752,2375,D,E,B,C
753,2376,D,B,D,B
754,2377,B,D,A,E
755,2378,D,A,B,C
756,2379,B,A,B,A
757,2380,A,C,B,C
758,2381,A,C,C,A
759,2382,D,A,E,D
760,2383,D,C,C,E
761,2384,E,D,C,E
762,2385,D,D,D,D
763,2386,C,E,B,A
764,2387,C,D,C,E
765,2388,B,B,B,E
766,2389,D,B,B,E
767,2390,D,D,B,C
768,2391,B,C,C,A
769,2392,B,D,B,C
770,2393,C,B,B,B
771,2394,B,C,D,A
772,2395,B,B,B,B
773,2396,D,B,E,C
774,2397,A,D,B,E
775,2399,E,B,A,B
776,2400,C,C,A,A
777,2401,B,B,D,E
778,2402,D,A,E,E
779,2403,B,D,C,D
780,2404,B,C,D,C
781,2405,E,A,B,E
782,2406,B,C,C,C
783,2407,D,B,C,E
784,2409,B,A,A,A
785,2410,E,A,E,C
786,2412,C,A,C,B
787,2413,D,B,B,C
788,2414,D,B,A,B
789,2415,E,A,E,D
790,2416,D,D,C,D
791,2417,A,A,A,A
792,2418,C,D,C,E
793,2419,E,C,E,B
794,2420,A,E,A,A
795,2421,D,B,D,C
796,2422,E,C,C,D
797,2424,D,A,E,D
798,2425,C,B,B,C
799,2426,D,D,A,C
800,2427,B,B,E,E
801,2428,C,A,A,B
802,2429,D,C,C,E
803,2430,E,C,D,C
804,2432,B,B,A,A
805,2433,C,D,B,D
806,2434,D,C,D,A
807,2435,B,E,C,D
808,2438,B,D,B,E
809,2439,D,A,D,E
810,2440,D,B,E,D
811,2441,B,D,C,D
812,2442,C,B,B,D
813,2443,B,B,C,A
814,2444,D,B,D,C
815,2446,B,C,B,B
816,2447,C,A,E,A
817,2448,B,C,D,E
818,2449,D,C,D,C
819,2451,C,A,D,A
820,2452,A,D,B,B
821,2454,B,D,D,E
822,2455,A,C,B,E
823,2456,E,B,C,E
824,2457,B,C,A,A
825,2458,C,B,A,C
826,2459,C,A,A,C
827,2460,E,A,E,E
828,2461,D,D,B,E
829,2462,C,D,E,D
830,2463,D,B,C,C
831,2464,C,A,A,E
832,2465,E,B,B,C
833,2466,E,A,E,E
834,2467,C,B,A,A
835,2468,D,C,E,C
836,2469,A,B,B,C
837,2471,C,D,B,C
838,2472,C,D,C,E
839,2473,A,A,A,A
840,2474,C,B,A,D
841,2475,E,A,D,E
842,2476,B,A,A,A
843,2478,B,D,B,E
844,2479,C,B,D,A
845,2480,C,D,A,D
846,2481,C,C,A,A
847,2482,D,D,D,B
848,2483,B,D,B,A
849,2484,C,B,C,C
850,2486,B,A,A,A
851,2487,A,C,A,C
852,2488,C,D,A,E
853,2489,D,C,A,E
854,2490,A,E,A,C
855,2491,D,B,D,E
856,2492,B,B,B,B
857,2493,E,C,C,E
858,2494,A,C,A,B
859,2495,A,A,A,B
860,2496,B,D,D,C
861,2497,D,A,D,E
862,2498,D,B,B,A
863,2499,B,A,B,E
864,2500,E,D,B,C
865,2501,C,E,C,D
866,2503,D,C,E,E
867,2504,A,E,A,A
868,2505,D,C,A,A
869,2506,D,D,A,B
870,2508,E,A,E,D
871,2509,C,B,D,D
872,2510,C,C,B,C
873,2511,D,B,D,E
874,2513,A,D,B,A
875,2514,A,B,A,D
876,2515,C,A,C,E
877,2516,B,C,D,A
878,2517,C,A,E,E
879,2518,C,A,E,E
880,2519,C,C,B,C
881,2521,B,C,B,B
882,2522,C,A,A,E
883,2526,B,C,B,D
884,2527,B,D,C,E
885,2528,C,C,A,C
886,2529,A,B,A,B
887,2530,B,C,B,C
888,2531,D,B,D,D
889,2532,A,B,D,A
890,2533,B,C,B,C
891,2534,C,C,D,C
892,2535,B,E,A,D
893,2536,C,B,D,C
894,2537,D,D,C,E
895,2538,B,B,C,A
896,2539,B,E,B,B
897,2540,C,C,C,E
898,2541,B,E,B,C
899,2542,C,D,C,D
900,2543,D,B,E,E
901,2544,D,B,D,E
902,2546,B,C,B,B
903,2547,C,D,A,E
904,2548,B,C,C,B
905,2549,B,A,C,B
906,2550,C,B,C,B
907,2551,B,D,C,C
908,2552,A,A,A,A
909,2553,A,A,D,B
910,2554,B,D,B,B
911,2555,E,A,E,E
912,2556,C,D,C,C
913,2557,D,B,D,C
914,2558,D,C,D,E
915,2559,A,C,C,B
916,2560,A,C,A,A
917,2561,C,B,D,B
918,2562,B,B,E,E
919,2563,E,B,D,B
920,2564,C,E,C,E
921,2565,C,C,C,B
922,2566,A,D,B,A
923,2567,B,D,D,E
924,2568,C,A,D,A
925,2570,C,C,A,A
926,2571,A,C,B,A
927,2572,E,A,E,E
928,2574,B,C,B,A
929,2576,A,B,A,C
930,2577,C,A,A,A
931,2578,A,B,A,B
932,2581,C,B,E,E
933,2582,B,D,B,B
934,2583,D,C,B,E
935,2584,A,A,B,B
936,2585,C,E,A,E
937,2586,C,D,C,E
938,2587,B,B,D,E
939,2588,C,D,C,C
940,2589,E,E,E,E
941,2590,C,B,C,C
942,2591,A,C,A,E
943,2593,A,D,B,C
944,2594,E,E,C,D
945,2595,D,A,E,D
946,2596,D,B,C,D
947,2597,D,A,E,E
948,2598,A,A,C,C
949,2599,A,C,B,E
950,2600,C,D,E,D
951,2601,D,D,E,D
952,2603,E,B,C,D
953,2605,A,B,B,A
954,2606,A,A,C,B
955,2607,D,D,B,C
956,2608,C,E,E,B
957,2609,B,A,C,C
958,2611,C,E,C,E
959,2612,A,E,B,E
960,2613,A,C,A,C
961,2614,C,B,D,C
962,2615,A,C,D,D
963,2616,B,C,B,D
964,2618,D,A,A,C
965,2619,D,D,C,E
966,2620,A,D,C,C
967,2621,C,A,A,D
968,2622,B,A,B,E
969,2623,B,D,A,C
970,2624,E,D,E,B
971,2625,C,D,A,E
972,2626,D,A,E,C
973,2627,A,D,C,E
974,2628,C,C,A,A
975,2629,A,A,A,B
976,2631,C,A,C,D
977,2632,C,A,C,E
978,2633,A,A,A,B
979,2634,A,B,C,B
980,2635,D,D,C,E
981,2636,B,C,E,E
982,2637,B,E,C,E
983,2638,B,D,A,A
984,2639,B,C,A,B
985,2640,E,B,E,D
986,2641,B,C,C,C
987,2642,C,C,A,E
988,2643,D,A,D,B
989,2644,C,A,B,D
990,2645,B,B,C,D
991,2646,D,A,A,A
992,2647,D,A,A,D
993,2648,D,B,D,E
994,2649,B,B,D,C
995,2651,A,C,C,A
996,2652,B,C,E,D
997,2653,C,B,D,C
998,2654,B,D,B,E
999,2655,B,A,A,A
1000,2657,C,B,A,D
1001,2658,B,B,D,C
1002,2659,C,B,A,A
1003,2660,A,C,A,A
1004,2661,C,B,C,D
1005,2662,D,D,C,D
1006,2663,C,D,B,E
1007,2664,D,A,E,E
1008,2666,A,D,C,B
1009,2667,A,B,B,B
1010,2669,C,A,A,A
1011,2670,D,E,C,B
1012,2671,A,D,B,C
1013,2672,D,C,D,C
1014,2673,E,C,B,A
1015,2674,A,C,A,A
1016,2675,C,C,C,D
1017,2676,B,A,A,D
1018,2677,C,A,E,D
1019,2678,D,A,B,E
1020,2679,B,B,C,B
1021,2680,C,B,E,C
1022,2681,C,D,C,E
1023,2682,B,E,C,E
1024,2683,C,D,C,C
1025,2684,B,D,A,E
1026,2685,C,C,B,E
1027,2686,B,B,D,E
1028,2687,A,B,C,B
1029,2688,B,B,C,C
1030,2689,C,B,A,B
1031,2690,D,A,E,D
1032,2691,B,A,A,B
1033,2692,B,B,A,C
1034,2693,B,B,A,D
1035,2695,D,A,D,C
1036,2696,A,D,B,E
1037,2697,C,B,C,C
1038,2698,C,A,C,D
1039,2699,E,A,B,D
1040,2700,B,A,C,B
1041,2701,D,D,E,A
1042,2702,A,B,A,A
1043,2703,B,B,A,B
1044,2705,C,D,D,D
1045,2706,C,A,D,C
1046,2707,C,C,D,E
1047,2708,A,D,A,A
1048,2709,D,A,D,E
1049,2711,C,A,E,D
1050,2712,B,D,C,E
1051,2713,A,D,E,E
1052,2714,E,B,E,E
1053,2715,A,A,A,B
1054,2717,C,D,E,E
1055,2718,A,C,D,D
1056,2721,C,E,C,E
1057,2722,A,C,C,C
1058,2724,A,B,C,C
1059,2725,A,C,A,C
1060,2726,C,A,C,C
1061,2727,D,D,D,D
1062,2728,A,C,D,D
1063,2729,A,A,C,B
1064,2730,B,A,C,C
1065,2731,A,D,B,B
1066,2732,B,A,D,D
1067,2733,B,B,A,C
1068,2734,B,B,C,D
1069,2735,A,B,D,E
1070,2736,E,E,D,B
1071,2737,D,C,E,B
1072,2740,A,E,A,E
1073,2741,B,B,C,E
1074,2742,B,D,D,E
1075,2743,B,E,B,C
1076,2745,D,E,D,E
1077,2746,B,D,B,B
1078,2747,D,C,B,E
1079,2748,A,C,E,D
1080,2749,B,B,E,A
1081,2750,B,A,B,B
1082,2751,B,B,B,D
1083,2752,A,D,C,D
1084,2753,B,C,E,E
1085,2755,A,C,B,D
1086,2756,B,C,D,D
1087,2757,B,B,D,C
1088,2758,A,C,C,D
1089,2759,A,E,A,C
1090,2760,A,A,A,A
1091,2761,C,A,B,B
1092,2762,A,C,D,D
1093,2763,A,D,E,C
1094,2765,A,D,D,C
1095,2766,A,D,B,E
1096,2767,A,C,C,B
1097,2768,B,C,E,E
