,Stkcd,Size,BM,OP,INV
1632,600767,B,A,A,A
1633,600769,B,A,D,A
1634,600770,D,A,A,B
1635,600774,A,B,B,B
1636,600775,D,C,C,C
1637,600776,C,B,C,B
1638,600777,D,C,A,D
1639,600778,A,E,A,A
1640,600779,C,A,D,C
1641,600780,C,D,D,B
1642,600781,A,A,C,C
1643,600782,C,E,A,A
1644,600783,E,A,D,B
1645,600784,B,D,A,B
1646,600785,B,C,D,C
1647,600787,E,D,A,D
1648,600789,B,C,B,B
1649,600790,C,D,D,A
1650,600791,A,D,D,A
1651,600792,B,D,A,A
1652,600793,A,D,A,B
1653,600794,C,B,B,B
1654,600795,E,E,D,B
1655,600797,D,B,D,A
1656,600798,B,D,B,A
1657,600800,B,A,A,A
1658,600801,C,E,B,A
1659,600802,A,E,A,A
1660,600803,D,E,E,D
1661,600804,E,C,D,D
1662,600805,C,D,B,A
1663,600806,A,B,A,B
1664,600807,C,C,D,E
1665,600808,E,E,A,A
1666,600809,E,B,E,D
1667,600810,A,E,B,B
1668,600811,D,E,D,C
1669,600812,D,D,B,B
1670,600814,A,D,E,B
1671,600815,C,D,A,A
1672,600816,E,B,E,E
1673,600818,C,A,C,D
1674,600819,B,D,A,B
1675,600820,E,E,D,C
1676,600821,B,B,A,A
1677,600823,E,E,E,C
1678,600824,C,A,D,B
1679,600825,D,B,B,A
1680,600826,D,A,E,A
1681,600827,E,E,D,A
1682,600828,B,B,C,D
1683,600829,D,C,E,A
1684,600830,B,C,C,D
1685,600831,D,C,C,C
1686,600833,A,A,C,C
1687,600834,C,A,B,D
1688,600835,E,D,E,B
1689,600836,C,B,C,D
1690,600837,E,E,E,E
1691,600838,B,A,C,E
1692,600839,E,E,A,A
1693,600841,C,C,B,B
1694,600843,B,C,D,D
1695,600844,B,C,A,A
1696,600845,D,B,C,D
1697,600846,C,D,D,D
1698,600848,C,D,D,E
1699,600850,D,B,E,D
1700,600851,D,C,B,A
1701,600853,A,E,B,C
1702,600854,B,C,A,A
1703,600855,D,A,B,B
1704,600856,C,C,D,E
1705,600857,A,A,D,B
1706,600858,B,E,C,A
1707,600859,D,D,E,B
1708,600860,A,C,A,A
1709,600861,B,D,C,B
1710,600862,D,D,C,E
1711,600863,E,E,D,B
1712,600864,C,C,E,A
1713,600865,B,A,D,A
1714,600866,A,B,A,A
1715,600867,E,A,E,D
1716,600868,D,A,A,A
1717,600869,E,D,D,C
1718,600870,B,A,E,A
1719,600871,C,E,B,B
1720,600872,D,B,D,C
1721,600874,D,D,C,A
1722,600875,E,E,B,B
1723,600876,C,A,A,D
1724,600879,E,C,C,C
1725,600880,C,C,B,A
1726,600881,D,E,A,B
1727,600882,B,B,A,A
1728,600883,A,A,E,C
1729,600884,D,D,E,C
1730,600885,E,B,E,C
1731,600886,E,E,E,C
1732,600887,E,B,E,B
1733,600888,B,E,A,B
1734,600889,A,B,E,A
1735,600891,B,D,C,E
1736,600892,A,C,A,E
1737,600893,E,C,C,C
1738,600894,D,C,D,D
1739,600895,E,B,C,B
1740,600897,C,C,E,B
1741,600898,A,A,C,C
1742,600900,E,D,E,A
1743,600917,A,E,D,C
1744,600961,B,D,A,A
1745,600962,B,B,B,A
1746,600963,C,E,A,A
1747,600965,B,A,D,E
1748,600966,B,E,A,A
1749,600967,D,A,A,A
1750,600969,A,E,C,D
1751,600970,D,E,D,C
1752,600971,C,E,A,A
1753,600973,B,E,D,B
1754,600975,B,C,A,D
1755,600976,B,B,D,B
1756,600978,E,C,D,D
1757,600979,B,D,C,B
1758,600980,A,A,C,E
1759,600981,A,E,D,E
1760,600983,C,D,C,C
1761,600984,A,E,B,E
1762,600985,A,B,D,C
1763,600987,D,C,E,B
1764,600988,D,B,D,E
1765,600992,A,C,B,A
1766,600993,D,A,D,C
1767,600995,B,C,B,B
1768,600997,C,E,A,A
1769,600998,E,D,D,E
1770,600999,E,E,E,E
1771,601001,D,E,A,C
1772,601002,C,B,A,B
1773,601003,D,E,A,A
1774,601006,E,D,E,C
1775,601007,B,C,B,B
1776,601008,B,D,B,B
1777,601009,E,E,E,E
1778,601010,D,C,D,B
1779,601011,C,D,B,E
1780,601012,E,B,D,E
1781,601015,A,E,A,A
1782,601016,C,E,B,E
1783,601021,D,D,D,E
1784,601028,C,B,C,A
1785,601038,C,E,B,C
1786,601058,C,D,C,A
1787,601069,B,C,C,C
1788,601088,E,E,D,B
1789,601098,E,B,D,C
1790,601099,E,D,E,E
1791,601100,A,D,B,D
1792,601101,C,E,A,D
1793,601106,E,D,A,A
1794,601107,D,E,D,D
1795,601111,E,E,D,B
1796,601113,C,C,B,C
1797,601116,B,C,C,B
1798,601117,E,E,D,B
1799,601118,E,B,A,B
1800,601126,C,C,C,C
1801,601139,E,C,D,D
1802,601158,E,B,D,A
1803,601166,E,E,E,D
1804,601168,E,E,B,C
1805,601169,E,E,E,D
1806,601177,A,C,A,B
1807,601179,E,D,C,B
1808,601186,E,E,D,C
1809,601188,B,C,D,D
1810,601199,C,B,E,C
1811,601208,B,C,B,C
1812,601216,E,C,C,E
1813,601218,B,C,C,B
1814,601222,E,C,D,E
1815,601225,E,E,A,B
1816,601226,A,E,C,A
1817,601231,E,B,D,C
1818,601233,D,D,B,C
1819,601238,E,C,D,C
1820,601258,E,E,B,A
1821,601288,E,E,E,C
1822,601311,E,B,E,C
1823,601313,B,B,E,B
1824,601318,E,E,E,D
1825,601328,E,E,E,C
1826,601333,E,D,C,B
1827,601336,E,E,E,B
1828,601339,D,D,C,C
1829,601369,D,D,C,B
1830,601377,E,E,E,E
1831,601390,E,E,D,B
1832,601398,E,E,E,C
1833,601515,D,A,E,C
1834,601518,B,D,C,D
1835,601519,E,A,A,A
1836,601555,E,E,E,E
1837,601558,C,E,A,A
1838,601566,D,B,D,B
1839,601567,D,C,E,D
1840,601579,A,C,D,C
1841,601588,D,E,C,D
1842,601599,D,B,C,C
1843,601600,E,E,A,A
1844,601601,E,E,E,C
1845,601607,E,E,D,D
1846,601608,E,D,B,B
1847,601616,C,B,A,A
1848,601618,E,E,D,C
1849,601628,E,E,E,C
1850,601633,E,D,E,D
1851,601636,C,D,B,E
1852,601666,D,E,A,C
1853,601668,E,E,E,D
1854,601669,E,E,D,E
1855,601677,C,D,C,C
1856,601678,C,D,D,B
1857,601688,E,E,E,E
1858,601699,E,E,B,A
1859,601700,C,B,C,A
1860,601718,E,C,A,D
1861,601727,E,E,D,C
1862,601766,E,D,E,E
1863,601777,D,E,C,D
1864,601788,E,E,E,E
1865,601789,C,E,D,D
1866,601798,B,C,B,B
1867,601799,D,B,E,C
1868,601800,E,E,D,D
1869,601801,E,A,D,C
1870,601808,E,E,B,C
1871,601818,E,E,E,D
1872,601857,E,E,C,B
1873,601866,E,D,A,C
1874,601872,E,D,C,C
1875,601877,E,B,E,B
1876,601880,E,E,B,B
1877,601886,D,D,C,C
1878,601888,E,A,E,C
1879,601890,D,A,C,B
1880,601898,E,E,A,C
1881,601899,E,D,C,C
1882,601901,E,E,E,E
1883,601908,D,C,B,E
1884,601918,D,D,A,C
1885,601919,E,E,A,B
1886,601928,E,B,D,C
1887,601929,D,C,C,B
1888,601933,E,C,C,D
1889,601939,E,E,E,C
1890,601958,E,C,A,B
1891,601965,D,C,D,C
1892,601969,D,B,A,A
1893,601988,E,E,E,C
1894,601989,E,D,A,B
1895,601991,E,E,C,B
1896,601992,E,E,C,C
1897,601998,E,E,E,D
1898,601999,B,B,B,B
1899,603000,E,A,D,B
1900,603001,C,B,D,D
1901,603002,B,A,C,A
1902,603003,A,C,A,E
1903,603005,A,B,C,A
1904,603006,A,B,E,D
1905,603008,B,C,E,E
1906,603009,A,D,D,D
1907,603011,A,B,B,A
1908,603012,B,E,C,E
1909,603017,A,D,D,E
1910,603018,A,D,D,D
1911,603019,D,A,D,E
1912,603020,B,D,D,E
1913,603077,E,C,B,D
1914,603088,A,C,C,A
1915,603099,A,B,E,C
1916,603100,A,D,C,C
1917,603111,B,C,E,E
1918,603123,A,D,C,B
1919,603126,A,D,C,A
1920,603128,C,B,D,B
1921,603166,A,E,B,D
1922,603167,B,C,C,B
1923,603168,B,A,E,E
1924,603169,B,D,E,D
1925,603188,C,C,E,D
1926,603199,A,D,D,C
1927,603222,A,C,C,E
1928,603288,D,D,E,B
1929,603306,A,C,E,C
1930,603308,B,C,B,C
1931,603328,A,E,D,C
1932,603333,A,B,A,B
1933,603366,C,C,C,C
1934,603368,B,D,E,D
1935,603369,D,C,E,D
1936,603399,B,C,A,D
1937,603456,A,C,D,E
1938,603518,A,D,D,C
1939,603555,A,E,E,D
1940,603558,A,B,E,E
1941,603588,C,B,C,C
1942,603600,A,B,E,E
1943,603601,A,A,D,E
1944,603606,A,D,C,C
1945,603609,C,C,D,C
1946,603611,A,B,E,E
1947,603636,A,B,C,C
1948,603678,B,A,E,E
1949,603686,A,C,E,E
1950,603688,A,C,C,A
1951,603698,A,E,E,E
1952,603699,A,D,E,A
1953,603766,E,B,E,E
1954,603788,A,C,E,E
1955,603799,D,E,A,D
1956,603806,B,D,E,C
1957,603899,B,C,E,E
1958,603969,A,D,D,D
1959,603988,A,B,C,B
1960,603993,E,C,C,C
1961,603997,A,D,E,E
1962,603998,B,A,D,D
