,Stkcd,Size,BM,OP,INV
1098,600022,E,E,B,A
1099,600026,E,E,A,B
1100,600027,E,E,E,B
1101,600028,E,E,E,C
1102,600029,E,E,B,D
1103,600030,E,D,C,E
1104,600031,E,C,D,A
1105,600033,D,E,D,A
1106,600035,B,E,D,C
1107,600036,E,E,E,D
1108,600037,E,C,A,A
1109,600038,E,D,B,E
1110,600039,C,E,D,E
1111,600048,E,E,E,E
1112,600050,E,E,C,B
1113,600051,B,E,B,D
1114,600052,C,E,C,C
1115,600054,A,E,D,A
1116,600056,E,D,E,E
1117,600057,B,E,D,E
1118,600058,E,E,B,B
1119,600059,D,B,C,A
1120,600060,E,C,E,C
1121,600061,B,B,B,D
1122,600062,E,B,E,A
1123,600064,D,E,D,A
1124,600066,E,B,E,D
1125,600067,D,D,E,B
1126,600068,E,E,D,C
1127,600069,C,D,A,A
1128,600070,A,C,C,D
1129,600071,C,B,A,A
1130,600072,C,A,A,A
1131,600073,D,B,C,B
1132,600075,B,D,A,B
1133,600076,A,A,A,E
1134,600077,A,E,E,B
1135,600078,C,C,A,A
1136,600079,E,B,E,D
1137,600080,C,A,B,B
1138,600081,C,C,E,E
1139,600082,B,C,B,C
1140,600083,A,A,E,E
1141,600084,C,B,A,B
1142,600085,E,A,E,D
1143,600086,D,B,E,B
1144,600088,D,A,C,A
1145,600089,E,D,C,D
1146,600090,B,A,E,B
1147,600091,A,B,A,A
1148,600093,B,A,D,B
1149,600094,A,E,D,E
1150,600095,A,B,C,A
1151,600096,C,E,C,E
1152,600097,A,C,A,A
1153,600098,E,E,D,B
1154,600099,A,A,A,B
1155,600100,E,D,D,E
1156,600101,B,C,D,B
1157,600103,B,D,A,B
1158,600104,E,E,E,D
1159,600105,C,B,D,A
1160,600106,C,D,D,C
1161,600107,B,C,B,A
1162,600108,E,A,C,B
1163,600109,E,A,C,C
1164,600110,D,C,A,D
1165,600111,E,B,D,B
1166,600112,D,A,A,D
1167,600114,B,C,D,B
1168,600115,E,E,A,D
1169,600116,B,C,C,C
1170,600117,B,E,A,D
1171,600118,E,A,C,E
1172,600119,C,A,B,D
1173,600120,D,D,E,D
1174,600121,B,E,D,C
1175,600122,D,E,C,C
1176,600123,E,D,D,B
1177,600125,D,B,D,D
1178,600126,C,E,B,B
1179,600127,B,B,A,B
1180,600128,B,C,C,B
1181,600129,C,E,A,C
1182,600130,C,A,C,D
1183,600131,A,D,A,A
1184,600132,D,B,D,A
1185,600133,B,E,A,E
1186,600135,C,A,B,B
1187,600136,A,A,B,B
1188,600137,A,A,B,A
1189,600138,D,C,D,B
1190,600139,E,A,A,D
1191,600141,C,E,B,C
1192,600143,E,C,C,B
1193,600145,A,A,A,A
1194,600146,B,A,A,A
1195,600148,A,B,D,B
1196,600149,C,A,A,A
1197,600150,E,D,A,C
1198,600151,E,B,B,A
1199,600152,B,D,A,A
1200,600153,E,E,E,E
1201,600155,C,C,A,E
1202,600156,B,B,D,C
1203,600157,E,E,C,C
1204,600158,D,B,D,B
1205,600159,B,C,B,B
1206,600160,E,C,B,E
1207,600161,E,A,E,D
1208,600162,C,E,E,B
1209,600163,B,C,A,A
1210,600165,A,D,A,B
1211,600166,E,D,B,A
1212,600167,B,C,E,D
1213,600168,C,D,B,E
1214,600169,D,E,A,D
1215,600170,D,E,D,D
1216,600171,D,A,A,B
1217,600172,C,D,D,D
1218,600173,C,D,C,B
1219,600175,E,D,D,E
1220,600176,D,E,C,B
1221,600177,E,E,E,A
1222,600178,B,D,A,A
1223,600179,B,C,A,E
1224,600180,B,D,E,E
1225,600182,B,D,E,A
1226,600183,E,C,D,D
1227,600184,B,C,A,A
1228,600185,D,E,D,D
1229,600186,B,C,A,A
1230,600187,D,B,C,E
1231,600188,E,E,A,B
1232,600189,B,D,A,C
1233,600190,D,D,B,C
1234,600191,B,B,A,D
1235,600192,C,D,B,D
1236,600193,C,A,E,C
1237,600195,D,B,D,D
1238,600196,E,B,E,D
1239,600197,C,A,E,A
1240,600198,D,D,B,E
1241,600199,C,B,D,C
1242,600200,D,B,D,A
1243,600201,E,A,E,A
1244,600202,B,D,A,A
1245,600206,D,A,A,E
1246,600207,A,C,A,D
1247,600208,E,E,C,E
1248,600209,C,A,A,A
1249,600210,D,D,C,B
1250,600211,B,A,B,E
1251,600213,A,C,A,E
1252,600215,B,D,A,B
1253,600216,E,B,C,C
1254,600218,B,C,B,B
1255,600219,E,E,C,B
1256,600220,D,B,C,A
1257,600221,E,E,C,C
1258,600223,C,E,E,E
1259,600225,C,E,A,D
1260,600226,B,C,B,B
1261,600228,B,A,E,A
1262,600229,B,C,A,B
1263,600230,C,D,C,A
1264,600231,B,E,A,C
1265,600232,A,C,B,A
1266,600233,A,C,C,A
1267,600235,B,D,B,C
1268,600236,C,E,C,B
1269,600237,C,B,A,E
1270,600238,B,A,E,A
1271,600239,C,E,D,C
1272,600240,D,D,E,E
1273,600241,A,D,D,E
1274,600246,C,E,E,C
1275,600248,C,D,E,C
1276,600249,B,C,A,A
1277,600250,A,D,E,A
1278,600251,D,A,E,A
1279,600252,E,A,E,E
1280,600255,C,C,A,E
1281,600256,E,C,D,E
1282,600257,B,A,E,B
1283,600258,C,B,D,A
1284,600259,E,A,A,C
1285,600261,E,A,B,C
1286,600262,C,E,D,A
1287,600265,A,A,E,C
1288,600266,E,E,E,D
1289,600267,E,C,D,E
1290,600268,C,E,A,D
1291,600269,D,E,B,C
1292,600270,C,D,D,C
1293,600271,E,A,E,D
1294,600272,A,B,C,B
1295,600273,B,A,A,A
1296,600275,B,A,A,A
1297,600276,E,A,E,D
1298,600277,E,D,B,D
1299,600278,D,C,C,B
1300,600279,C,D,C,A
1301,600280,D,C,E,D
1302,600281,B,C,A,A
1303,600282,D,E,A,C
1304,600283,B,D,B,C
1305,600284,D,E,E,D
1306,600285,C,B,D,E
1307,600287,B,D,E,C
1308,600288,C,C,A,B
1309,600289,D,B,B,B
1310,600290,D,C,B,D
1311,600291,C,E,C,C
1312,600292,E,C,D,B
1313,600293,A,D,A,A
1314,600297,B,B,B,B
1315,600298,D,C,C,D
1316,600300,D,C,B,A
1317,600301,A,D,E,A
1318,600302,A,C,A,D
1319,600303,B,E,A,A
1320,600305,C,A,D,A
1321,600306,A,D,A,B
1322,600307,E,E,A,E
1323,600308,C,E,A,A
1324,600309,E,B,E,E
1325,600310,B,E,B,C
1326,600311,C,A,A,A
1327,600312,E,B,D,A
1328,600313,B,B,C,B
1329,600315,E,A,E,E
1330,600316,E,A,B,D
1331,600317,D,E,C,B
1332,600318,B,C,C,B
1333,600319,A,D,A,A
1334,600320,E,E,A,B
1335,600321,B,C,B,A
1336,600322,C,E,B,E
1337,600323,D,B,D,D
1338,600325,D,E,C,E
1339,600326,C,B,B,C
1340,600327,B,D,E,A
1341,600328,B,E,B,B
1342,600329,D,B,E,D
1343,600330,D,A,A,B
1344,600331,D,D,C,A
1345,600332,E,A,E,E
1346,600333,C,C,A,E
1347,600335,C,E,E,D
1348,600336,C,C,D,C
1349,600337,C,C,C,A
1350,600338,A,A,A,E
1351,600339,C,D,A,A
1352,600340,E,E,E,E
1353,600343,D,C,B,E
1354,600345,B,B,A,A
1355,600346,A,D,A,B
1356,600348,E,D,D,A
1357,600350,E,E,D,E
1358,600351,D,B,C,C
1359,600352,E,C,E,C
1360,600353,B,B,D,B
1361,600354,B,D,C,A
1362,600355,B,A,A,B
1363,600356,A,D,C,A
1364,600358,B,B,C,A
1365,600359,B,B,A,A
1366,600360,C,C,B,C
1367,600361,C,E,A,C
1368,600362,E,E,D,D
1369,600363,C,B,C,C
1370,600365,A,B,B,E
1371,600366,E,B,D,A
1372,600367,B,B,A,B
1373,600368,C,E,C,D
1374,600369,E,C,C,E
1375,600370,B,C,B,A
1376,600371,B,B,A,A
1377,600372,E,B,D,E
1378,600373,E,C,D,E
1379,600375,D,E,C,D
1380,600376,E,E,D,E
1381,600377,E,C,E,B
1382,600378,C,A,D,B
1383,600380,D,C,D,C
1384,600382,C,B,D,C
1385,600383,E,E,E,D
1386,600386,C,B,E,B
1387,600387,D,B,A,E
1388,600388,E,B,E,D
1389,600389,D,A,E,B
1390,600390,D,A,A,D
1391,600391,D,C,B,D
1392,600392,C,A,E,C
1393,600393,A,D,B,A
1394,600395,E,C,C,A
1395,600396,C,E,E,B
1396,600397,B,E,D,C
1397,600398,D,B,C,C
1398,600399,D,E,B,D
1399,600400,B,E,B,B
1400,600401,C,E,A,B
1401,600403,B,E,E,A
1402,600405,C,B,B,E
1403,600406,E,A,E,E
1404,600408,B,E,A,B
1405,600409,D,D,C,D
1406,600410,D,C,B,E
1407,600415,E,D,D,E
1408,600416,D,E,A,D
1409,600418,E,E,D,D
1410,600419,A,A,A,E
1411,600420,D,B,D,E
1412,600421,A,A,E,A
1413,600422,D,A,D,E
1414,600423,A,E,A,A
1415,600425,D,D,A,B
1416,600426,D,D,D,B
1417,600428,D,E,A,D
1418,600429,D,B,A,A
1419,600432,E,E,A,D
1420,600433,E,A,D,E
1421,600435,E,A,B,B
1422,600436,E,A,E,E
1423,600438,D,B,E,D
1424,600439,C,C,A,A
1425,600446,D,A,E,E
1426,600448,A,C,B,D
1427,600449,A,E,C,B
1428,600452,A,A,D,A
1429,600455,A,C,D,A
1430,600456,D,C,A,B
1431,600458,D,B,B,E
1432,600459,D,B,B,D
1433,600460,D,B,B,D
1434,600461,B,D,C,C
1435,600462,C,A,A,A
1436,600463,B,C,D,C
1437,600466,B,A,B,B
1438,600467,C,C,B,C
1439,600468,D,A,C,C
1440,600469,C,D,E,B
1441,600470,C,D,A,A
1442,600475,C,D,C,B
1443,600476,A,A,A,A
1444,600477,B,E,C,C
1445,600478,D,A,A,A
1446,600479,C,A,D,D
1447,600480,C,E,D,C
1448,600481,D,B,E,C
1449,600482,D,B,C,D
1450,600483,A,B,B,A
1451,600485,C,A,A,A
1452,600486,D,B,E,D
1453,600487,D,D,D,C
1454,600488,C,C,B,E
1455,600489,E,C,C,C
1456,600490,D,B,C,B
1457,600491,C,E,D,E
1458,600493,A,B,A,A
1459,600495,C,C,B,E
1460,600496,C,D,D,D
1461,600497,E,D,B,E
1462,600498,E,C,C,D
1463,600499,E,A,D,E
1464,600500,E,E,C,A
1465,600501,D,C,B,A
1466,600502,C,D,E,D
1467,600503,D,B,B,A
1468,600505,C,A,C,B
1469,600506,A,A,A,A
1470,600507,C,D,E,A
1471,600508,D,D,B,D
1472,600509,D,D,C,D
1473,600510,C,E,D,E
1474,600511,D,B,E,C
1475,600512,B,D,C,D
1476,600513,B,A,D,E
1477,600515,B,C,B,A
1478,600516,E,C,C,E
1479,600517,E,A,E,E
1480,600518,E,B,E,E
1481,600519,E,A,E,D
1482,600520,A,B,A,C
1483,600521,E,A,D,E
1484,600522,E,C,D,D
1485,600523,C,C,C,D
1486,600525,E,B,D,C
1487,600526,C,C,B,E
1488,600527,C,A,D,C
1489,600528,D,E,D,D
1490,600529,B,C,C,B
1491,600530,B,B,C,A
1492,600531,C,E,A,C
1493,600532,A,D,E,D
1494,600533,C,E,C,D
1495,600535,E,A,E,E
1496,600536,E,A,A,E
1497,600537,B,D,C,A
1498,600538,A,A,A,C
1499,600539,A,C,A,A
1500,600540,A,D,A,C
1501,600543,B,A,A,A
1502,600545,D,D,A,D
1503,600546,D,E,D,B
1504,600547,E,C,E,E
1505,600548,D,E,D,A
1506,600549,E,C,E,D
1507,600550,D,D,A,A
1508,600551,D,A,C,D
1509,600552,D,B,D,E
1510,600555,C,B,A,A
1511,600556,B,A,E,C
1512,600557,E,A,E,C
1513,600558,B,D,B,D
1514,600559,C,B,E,C
1515,600560,B,B,C,A
1516,600561,B,D,C,D
1517,600562,C,A,D,E
1518,600563,D,A,E,C
1519,600565,B,E,C,E
1520,600566,B,B,E,E
1521,600567,C,E,B,E
1522,600568,C,D,C,D
1523,600569,D,E,A,A
1524,600570,E,A,E,E
1525,600571,C,A,D,C
1526,600573,A,B,B,B
1527,600575,D,E,B,C
1528,600577,C,D,C,D
1529,600578,D,E,E,C
1530,600579,A,D,A,E
1531,600580,D,D,C,E
1532,600581,C,E,B,E
1533,600583,E,B,E,E
1534,600584,D,C,A,C
1535,600585,E,D,E,B
1536,600586,C,E,B,B
1537,600587,E,A,D,E
1538,600588,E,A,D,D
1539,600589,C,C,B,C
1540,600590,C,D,B,C
1541,600592,C,C,A,E
1542,600593,A,B,D,B
1543,600594,E,A,E,E
1544,600595,D,E,A,B
1545,600596,D,C,D,A
1546,600597,E,A,D,D
1547,600598,E,C,A,A
1548,600600,E,C,E,D
1549,600601,D,C,B,A
1550,600602,D,B,B,B
1551,600603,A,A,E,E
1552,600605,A,B,A,A
1553,600608,B,A,A,A
1554,600609,C,D,C,B
1555,600611,D,D,C,B
1556,600612,E,C,E,B
1557,600613,B,D,C,E
1558,600614,D,B,B,A
1559,600616,C,A,D,A
1560,600617,A,E,E,E
1561,600618,D,C,A,A
1562,600619,B,E,B,C
1563,600620,C,A,E,A
1564,600621,C,C,E,D
1565,600622,C,E,D,C
1566,600623,D,D,C,B
1567,600624,C,A,C,D
1568,600626,D,A,D,B
1569,600628,C,C,D,B
1570,600630,C,A,B,A
1571,600633,D,C,D,E
1572,600635,D,C,C,B
1573,600636,D,B,A,A
1574,600638,D,D,C,C
1575,600640,C,B,B,B
1576,600641,C,D,D,C
1577,600642,E,D,D,C
1578,600643,D,B,D,E
1579,600644,B,C,A,A
1580,600645,E,A,A,D
1581,600648,E,B,D,B
1582,600649,E,D,D,D
1583,600650,C,B,D,C
1584,600651,D,B,B,C
1585,600654,D,A,C,A
1586,600655,E,C,E,D
1587,600656,A,A,A,B
1588,600657,D,E,D,E
1589,600658,D,B,E,A
1590,600660,E,C,E,C
1591,600661,C,A,B,A
1592,600662,D,D,C,B
1593,600663,E,D,D,E
1594,600664,D,E,B,B
1595,600665,B,E,E,E
1596,600667,D,C,B,B
1597,600668,C,C,D,D
1598,600671,A,A,B,C
1599,600673,E,C,C,E
1600,600674,E,B,D,C
1601,600675,E,E,D,E
1602,600676,D,D,D,B
1603,600677,D,D,A,D
1604,600678,A,A,A,E
1605,600679,B,A,A,A
1606,600680,D,C,A,C
1607,600681,A,A,E,A
1608,600682,C,C,D,D
1609,600683,C,E,B,E
1610,600684,C,D,E,E
1611,600687,B,C,D,E
1612,600688,D,E,D,B
1613,600689,A,B,A,A
1614,600690,E,C,E,D
1615,600692,B,B,C,A
1616,600693,B,D,C,E
1617,600694,D,D,E,B
1618,600695,B,A,E,A
1619,600696,B,A,B,D
1620,600697,B,E,E,E
1621,600698,B,B,C,B
1622,600699,D,C,E,C
1623,600701,B,C,B,D
1624,600702,C,B,B,A
1625,600703,E,A,D,D
1626,600704,D,E,E,C
1627,600705,E,E,E,E
1628,600706,A,D,D,C
1629,600707,D,C,A,A
1630,600708,C,C,C,B
1631,600710,B,D,A,A
1632,600711,C,C,B,E
1633,600712,B,C,B,B
1634,600713,C,D,C,C
1635,600714,B,B,C,A
1636,600716,D,D,D,D
1637,600717,E,D,D,D
1638,600718,E,A,B,C
1639,600719,A,C,A,A
1640,600720,D,D,D,C
1641,600721,A,E,A,B
1642,600722,A,D,A,E
1643,600723,C,E,E,B
1644,600724,D,E,D,A
1645,600725,B,E,A,A
1646,600726,B,E,A,B
1647,600728,D,A,C,E
1648,600729,D,C,E,C
1649,600731,A,C,B,D
1650,600733,B,A,E,A
1651,600735,A,B,D,A
1652,600736,C,E,B,C
1653,600737,D,E,A,E
1654,600738,A,C,D,E
1655,600739,E,B,D,C
1656,600740,C,E,B,A
1657,600741,E,D,E,C
1658,600742,D,D,D,D
1659,600743,D,E,E,E
1660,600745,C,D,B,D
1661,600746,B,A,C,A
1662,600747,D,A,A,A
1663,600748,D,E,D,B
1664,600749,A,B,B,B
1665,600750,D,B,D,A
1666,600751,A,A,A,A
1667,600753,A,A,A,A
1668,600754,D,C,D,E
1669,600755,D,E,E,D
1670,600756,D,A,A,B
1671,600758,A,B,C,D
1672,600759,E,A,B,D
1673,600760,C,D,A,C
1674,600761,D,B,E,C
1675,600763,D,A,E,E
1676,600765,E,C,B,C
1677,600766,B,A,B,D
1678,600767,C,A,A,A
1679,600768,A,B,A,B
1680,600769,B,A,A,A
1681,600770,E,A,A,A
1682,600771,C,A,A,A
1683,600773,D,D,C,B
1684,600774,A,C,B,A
1685,600775,D,C,B,E
1686,600776,E,A,C,B
1687,600777,D,C,D,B
1688,600778,B,E,E,A
1689,600779,B,B,A,A
1690,600780,D,D,D,C
1691,600781,B,A,C,B
1692,600782,C,E,B,B
1693,600783,E,A,D,C
1694,600784,B,D,C,E
1695,600785,B,D,E,D
1696,600787,E,D,C,D
1697,600789,C,C,A,B
1698,600790,D,D,D,D
1699,600791,B,E,E,E
1700,600792,A,E,B,C
1701,600793,A,C,A,E
1702,600794,C,B,E,E
1703,600795,E,E,E,D
1704,600796,A,B,B,A
1705,600797,D,B,B,B
1706,600798,C,D,A,A
1707,600800,C,A,A,A
1708,600801,D,E,E,C
1709,600802,B,D,A,C
1710,600803,C,E,E,E
1711,600804,E,B,D,E
1712,600805,E,C,E,B
1713,600806,A,D,A,C
1714,600807,B,C,B,D
1715,600808,E,E,A,A
1716,600809,E,A,E,A
1717,600810,B,D,B,A
1718,600811,E,D,D,D
1719,600812,D,E,A,C
1720,600814,B,B,D,A
1721,600815,C,E,A,A
1722,600816,D,A,E,E
1723,600817,A,B,B,B
1724,600818,C,A,D,A
1725,600820,E,E,D,D
1726,600821,B,C,B,D
1727,600822,C,D,D,A
1728,600823,E,E,D,E
1729,600824,D,A,D,B
1730,600825,D,B,B,B
1731,600826,D,A,B,C
1732,600827,E,E,D,B
1733,600828,B,B,E,B
1734,600829,C,C,A,A
1735,600830,C,B,D,B
1736,600831,C,C,C,C
1737,600833,B,A,C,B
1738,600834,C,B,C,B
1739,600835,E,D,E,B
1740,600836,B,C,B,A
1741,600837,E,D,C,E
1742,600838,C,A,B,B
1743,600839,E,E,B,C
1744,600841,D,C,C,C
1745,600843,B,C,E,E
1746,600844,C,B,A,A
1747,600845,D,B,E,E
1748,600846,D,D,D,A
1749,600847,A,B,A,E
1750,600850,C,C,E,D
1751,600851,D,C,B,B
1752,600853,A,E,B,D
1753,600854,B,C,A,A
1754,600855,C,A,C,D
1755,600857,C,A,C,B
1756,600858,C,E,D,B
1757,600859,D,D,E,A
1758,600860,A,C,A,E
1759,600861,B,C,C,C
1760,600863,D,E,E,A
1761,600864,C,C,D,B
1762,600865,B,C,D,A
1763,600866,C,C,A,A
1764,600867,E,A,D,D
1765,600868,C,B,A,A
1766,600869,E,D,B,C
1767,600870,C,A,A,A
1768,600872,D,A,D,B
1769,600873,E,D,B,C
1770,600874,D,C,C,C
1771,600875,E,E,E,A
1772,600877,C,C,A,A
1773,600879,E,B,C,C
1774,600880,D,A,D,E
1775,600881,D,E,B,C
1776,600882,B,B,E,A
1777,600883,A,B,B,A
1778,600884,D,C,B,A
1779,600885,D,B,E,E
1780,600886,E,E,E,C
1781,600887,E,A,E,E
1782,600888,C,D,A,C
1783,600889,A,D,D,A
1784,600890,C,A,B,C
1785,600891,A,B,C,B
1786,600892,A,A,E,A
1787,600893,E,A,C,B
1788,600894,E,A,E,E
1789,600895,E,D,C,B
1790,600896,B,E,A,A
1791,600897,D,B,E,D
1792,600898,A,A,D,C
1793,600900,E,D,D,A
1794,600960,B,C,C,B
1795,600961,D,D,A,A
1796,600963,C,E,A,B
1797,600966,C,E,A,E
1798,600967,E,A,D,B
1799,600969,B,D,D,C
1800,600970,D,E,B,C
1801,600971,D,D,C,A
1802,600973,C,D,C,D
1803,600975,A,B,A,E
1804,600976,C,A,D,D
1805,600978,D,C,D,C
1806,600979,C,C,B,D
1807,600980,B,A,A,B
1808,600982,B,B,D,C
1809,600983,D,B,E,E
1810,600984,A,C,A,B
1811,600985,A,B,D,C
1812,600986,B,E,A,E
1813,600987,C,C,E,D
1814,600990,C,B,C,E
1815,600992,A,D,B,E
1816,600993,D,A,D,C
1817,600995,B,C,D,C
1818,600997,D,E,B,A
1819,600998,E,B,D,E
1820,600999,E,D,D,C
1821,601000,E,D,E,D
1822,601001,E,D,A,A
1823,601002,D,B,B,B
1824,601003,D,E,B,B
1825,601005,B,E,A,E
1826,601006,E,C,E,B
1827,601007,B,C,B,D
1828,601008,C,D,B,E
1829,601009,E,E,E,E
1830,601010,D,E,D,C
1831,601011,C,E,A,B
1832,601012,D,C,B,A
1833,601018,E,C,D,D
1834,601028,A,D,D,C
1835,601038,A,E,B,C
1836,601058,D,E,D,D
1837,601088,E,D,E,C
1838,601098,E,B,D,C
1839,601099,E,A,B,B
1840,601100,A,D,C,B
1841,601101,D,D,C,C
1842,601106,E,E,A,A
1843,601107,D,E,D,E
1844,601111,E,E,C,C
1845,601113,B,D,B,D
1846,601116,C,E,D,B
1847,601117,E,D,E,D
1848,601118,E,A,A,C
1849,601126,D,B,D,C
1850,601137,C,B,B,D
1851,601139,E,C,E,E
1852,601158,E,B,D,C
1853,601166,E,E,E,C
1854,601168,E,D,C,C
1855,601169,E,E,E,D
1856,601177,B,C,A,D
1857,601179,E,D,B,C
1858,601186,E,E,E,D
1859,601188,C,D,C,C
1860,601199,C,E,D,D
1861,601208,C,B,B,B
1862,601216,E,C,D,D
1863,601218,D,E,A,B
1864,601222,B,C,E,A
1865,601231,C,E,E,B
1866,601233,D,E,A,D
1867,601238,D,E,C,D
1868,601258,E,E,C,B
1869,601288,E,E,E,C
1870,601299,E,E,D,C
1871,601311,E,D,E,C
1872,601313,B,C,E,C
1873,601318,E,E,E,D
1874,601328,E,E,E,C
1875,601333,E,D,C,B
1876,601336,E,E,D,D
1877,601339,A,E,C,B
1878,601369,E,D,E,A
1879,601377,E,D,C,E
1880,601388,A,D,C,A
1881,601390,E,E,D,D
1882,601398,E,E,E,C
1883,601515,A,C,E,D
1884,601518,B,D,E,D
1885,601519,E,A,A,C
1886,601555,E,D,C,D
1887,601558,A,E,A,A
1888,601566,D,E,E,B
1889,601567,D,D,D,B
1890,601588,D,E,C,C
1891,601599,B,D,B,D
1892,601600,E,E,A,D
1893,601601,E,E,D,B
1894,601607,E,D,D,C
1895,601608,B,E,C,C
1896,601616,C,D,B,B
1897,601618,E,E,C,A
1898,601628,E,E,D,B
1899,601633,E,E,E,D
1900,601636,A,E,D,D
1901,601666,E,E,D,E
1902,601668,E,E,E,D
1903,601677,A,E,B,B
1904,601678,D,C,C,D
1905,601688,E,D,C,E
1906,601699,E,D,D,D
1907,601700,D,B,C,C
1908,601717,D,D,D,A
1909,601718,E,D,C,C
1910,601727,E,E,D,C
1911,601766,E,E,D,D
1912,601777,E,E,B,E
1913,601788,E,D,B,A
1914,601789,A,E,E,C
1915,601798,A,D,C,B
1916,601799,C,D,D,D
1917,601800,D,E,D,D
1918,601801,E,A,D,D
1919,601808,E,C,E,B
1920,601818,E,E,E,B
1921,601857,E,D,D,C
1922,601866,E,E,A,A
1923,601872,E,D,A,A
1924,601877,E,A,E,C
1925,601880,E,E,B,A
1926,601886,C,E,C,D
1927,601888,E,A,E,E
1928,601890,C,C,A,A
1929,601898,E,E,C,D
1930,601899,E,D,D,A
1931,601901,E,D,C,E
1932,601908,A,D,A,B
1933,601918,E,E,A,C
1934,601919,E,E,D,A
1935,601928,D,D,C,C
1936,601929,E,B,C,D
1937,601933,E,B,D,D
1938,601939,E,E,E,C
1939,601958,E,B,B,B
1940,601965,B,C,D,C
1941,601988,E,E,E,C
1942,601989,E,E,C,A
1943,601991,E,E,D,C
1944,601992,E,E,D,D
1945,601996,A,D,B,D
1946,601998,E,E,E,D
1947,601999,C,B,A,B
1948,603000,D,A,D,D
1949,603001,A,E,D,A
1950,603002,A,C,C,A
1951,603003,A,D,A,A
1952,603008,A,B,D,D
1953,603077,B,E,B,C
1954,603123,A,E,D,A
1955,603128,A,C,C,B
1956,603167,B,C,C,B
1957,603333,A,D,A,A
1958,603366,B,D,D,B
1959,603399,A,D,C,E
1960,603766,C,D,E,B
1961,603993,E,D,C,E
